"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9d25ad23-f47f-4f93-a4b9-59639a47e1f6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits"
"25906010-d397-446e-88b5-7ea455170f54","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building"
"92193f65-edbb-45e7-9215-ebc67a8dccc2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements"
"41173abf-2852-4d6d-8be0-646affbc8995","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements","Slab on ground"
"996a6e80-bb93-4c5c-b826-55f7ac60288d","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 5132","Temp Board"
"e98471cf-ff1c-495c-a707-5014836e246e","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 5132","Mandatory Tests"
"6b62d174-49bd-430b-bbfb-d28dd4a9f7c6","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4198"
"375f132f-d684-4f22-90cd-afdd34ef96c7","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4198","Temp Board"
"ee023cc6-7c77-4dd5-8d68-80fe4dfb7595","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4198","Mandatory Tests"
"021fa31b-11b6-4609-b9d0-b5d632b7a8cb","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4999"
"182c2d00-a0d1-4bcf-a09c-d36dc133c63f","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4999","Temp Board"
"e405931a-2a63-406e-9297-3a8173f5a67b","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4999","Mandatory Tests"
"f5f0037b-f2d9-4dfb-8a86-c6ed6cf6199d","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4488"
"f8f0ffb2-1128-4735-a766-e8a44996f831","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4488","Temp Board"
"779abf32-16d6-4f9e-82a3-4826eb693029","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4488","Mandatory Tests"
"05c70cb5-6d9c-462d-9c5b-ae973f2b48d9","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE5033"
"414b5ff2-757a-4efc-add3-37c1d04ab820","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE5033","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"3b07515a-60e7-4a3b-a349-26ff6e58f036","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE5033","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"27374609-3bfa-4250-9e4d-9fca85ce2343","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4272"
"0ecdcd01-cbf0-4042-9a28-856545ac5339","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4272","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"e3a31818-6df4-468a-9f26-44c9cd7c14f2","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 4272","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"452868d4-580c-4206-b08c-ebb093f1681c","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 5172"
"f7fc59a3-ec62-4208-a4ab-e3c30a25261a","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 5172","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"887f71a2-06c7-41f9-9222-2e0e08779e5c","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 2","AE 5172","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"7e48662f-6130-464a-a066-c6bb1bd09207","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3"
"0b42a998-80d4-4100-baee-992e2b0f63d0","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 5078"
"5603a3d1-23ff-4100-9df7-50de29219ad0","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 5078","Temp Board"
"4bd0f6c2-5fa5-4262-91a3-66cc7e6d46b6","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 5078","Mandatory Tests"
"ba0ba7c8-e431-4091-b6a5-afb999bdb1f2","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 4206"
"fd79d2a0-6862-4018-a588-e06991d52bca","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 4206","Temp Board"
"d36e7635-0cbb-4dac-a20a-352f2cf5a359","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 4206","Mandatory Tests"
"86511d82-e158-43be-ae7f-6eba81297893","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 5174"
"fafe3ce4-cc82-4f20-8a28-bc26578e93e4","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 5174","Temp Board"
"fe2c6174-ee08-42c0-bfba-e42e4d125322","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 5174","Mandatory Tests"
"04027286-b2df-4bce-9d69-e92f7b254470","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 9990"
"c9f6a7fb-800c-49fb-8020-3c6949291c54","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 9990","Temp Board"
"d0cc9d9e-efe2-446b-b624-9a4571d70b73","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 9990","Mandatory Tests"
"c457fefe-5c9a-4aea-accb-bc04123719b6","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 9348"
"097ba02e-d831-4056-bcd8-5af9f806cb65","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 9348","Temp Board"
"c44cc8c7-ad2d-4bca-8afc-1761e30e19ab","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 9348","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"546719a0-2b25-440f-a69e-6272e6b1db09","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 2625"
"d5efa481-7be1-4796-8316-e9adf66a99ae","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 2625","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"8f1e86a8-5428-4d38-9f9a-7732969c4859","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 2625","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"9481c1c8-6891-4719-8a69-c605f6db57cb","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 4559"
"49d5f6c9-96ef-4813-b8ec-3a4c41dfb298","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 4559","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"4477280b-b717-4d9f-bb9c-a5ff837d7a9e","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE 4559","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"88a4e5de-cab4-4cde-b3ee-d27388cc7f1b","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE4626"
"8c3c9f0e-c512-4637-b012-6e8fc88f5408","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE4626","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"e8949fbb-b9b8-4e6d-86de-c10bb7d7ed94","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 3","AE4626","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"825e50c3-a9de-4dbe-88f3-81bac5a36cf8","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0"
"b83b3ca4-db6f-4690-9180-38d0541bd15a","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5035 (Satellite)"
"9177234f-f746-4614-9e15-c9b51147328e","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5035 (Satellite)","Temp Board"
"54831d10-195b-4ef5-a7a7-02df59541842","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5035 (Satellite)","Mandatory Tests"
"720c5394-f438-437e-8a0d-1f5b8a7705b3","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5035 (Satellite)","AE 5152"
"4a96b7ad-edef-458b-9065-f13a64089c40","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5035 (Satellite)","AE 5152","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"fe1af61e-76cb-4bea-a517-c2045b1e038d","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5035 (Satellite)","AE 5152","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"6ecb95d9-133d-4bf5-95d5-06ee959adc70","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5035 (Satellite)","AE 5002"
"58f66277-8060-4659-b9e3-58b3389dd3a6","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5035 (Satellite)","AE 5002","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"ee30f525-328b-42ae-8385-8dec59aad3f0","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5035 (Satellite)","AE 5002","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"95e583a3-be35-467d-baf0-e38b664f2df6","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5085"
"abe94a4f-9c5e-4680-a179-511698eb23c5","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5085","Temp Board"
"d4b87be0-04d3-4dc2-8608-f72a66116011","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5085","Mandatory Tests"
"579761bd-e4d9-4add-a611-f5eb256d5d2b","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5085","AE 5053 (Core Board)"
"f8909369-f7d6-4b1e-971c-d1156a93ced6","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5085","AE 5053 (Core Board)","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"70802ef1-5347-4cbf-81bf-a30db9a0b82f","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 0","AE 5085","AE 5053 (Core Board)","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"70f08a70-e26b-40b5-894f-21d64a8deee1","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5"
"9ea7d08e-f17c-4911-85ec-96bcbcaaa555","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 5016"
"72a4bce2-be2b-4b36-85bf-1165cdb18e93","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 5016","Temp Board"
"eba21ef7-b2e4-433a-aa08-4fdbd6b41d35","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 5016","Mandatory Tests"
"40a12746-2817-45c0-b4d6-dbaa109ed181","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 9353"
"11262686-d956-4fe0-8aaa-508d4bc855da","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 9353","Temp Board"
"60873c0d-fabc-4fd9-9bdc-1c3ffec8776b","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 9353","Mandatory Tests"
"09e98d2d-43a8-49ac-ae1c-ad6447710479","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 4937"
"ec08f3f0-f33b-4b77-a2c0-465a4ccc14cf","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 4937","Temp Board"
"844cfc0b-9185-436c-8b7f-6a68a3330b4d","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 4937","Mandatory Tests"
"bb07f169-0690-4bea-8241-085eb0a7fc54","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 4231"
"cd1543c6-d170-4a1c-91ee-01dbe37e12f5","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 4231","Temp Board"
"632c5d32-7a4f-4a9f-a244-c3b5361df61d","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 4231","Mandatory Tests"
"82e4e1ef-5e3c-470a-a066-743065915dad","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 4523"
"c74f292a-6866-4e23-93e8-77f2103d7ff8","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 4523","Temp Board"
"8d124315-7c71-41d6-bc06-a41ac25a592b","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 4523","Mandatory Tests"
"09e4d8d1-e3e1-4973-b77e-a2aaa99ac8cd","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 5009"
"07a72fe5-3feb-4c48-bfc0-3cbaa26a359e","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 5009","Temp Board"
"c7dbebe1-4e69-4555-8129-4ed4c425d810","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 5009","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"96bfa898-48bf-4425-9942-3df967c63f6a","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 5070"
"118e7b92-929d-417a-b108-ba3cdaab6b68","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 5070","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"74d76738-e695-47c2-ae5f-d3b375355e01","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB - Sub Acute","Temp Rising Main 5","AE 5070","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
