"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2bebcb66-2fd7-4ba4-b44a-d77c10afdbbe","","not-started","Inground","checklist","FALSE","FALSE","Inground"
"b76683e1-c968-4758-b72a-15534a208954","","work-in-progress","","folder","TRUE","FALSE","Penetrations"
"69c1dcd7-7490-4b8b-994b-c0ba5a750d51","","not-started","","folder","TRUE","FALSE","Penetrations","Basement"
"c7fcc654-612a-4150-98df-2a00af18b439","","pass","Drains","checklist","FALSE","FALSE","Rough In","Basement","Male EOT Bathroom","Drains"
"a2bb70ea-9d2b-4d61-9234-d33e67013c16","","pass","Fit Off","checklist","FALSE","FALSE","Rough In","Basement","Male EOT Bathroom","Fit Off"
"cf2191af-3991-4a99-86c0-9f54edac2531","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Basement","Male EOT Bathroom","Rough In"
"37d9755e-c5be-4017-a44f-244f50fe7a8d","","work-in-progress","","folder","TRUE","FALSE","Rough In","Basement","Female EOT Bathroom"
"7bdd7d17-ac51-4812-8d3e-8cc6739af5e7","","not-started","Commisioning","checklist","FALSE","FALSE","Rough In","Basement","Female EOT Bathroom","Commisioning"
"c041fe38-8c2b-486d-874f-a1211374e8fe","","pass","Drains","checklist","FALSE","FALSE","Rough In","Basement","Female EOT Bathroom","Drains"
"dfee75bc-3c48-427f-98c6-2761d37ddbbd","","pass","Fit Off","checklist","FALSE","FALSE","Rough In","Basement","Female EOT Bathroom","Fit Off"
"eb82f159-4047-4f3c-9aa5-bf1a963b48a2","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Basement","Female EOT Bathroom","Rough In"
"56b2f1f1-2853-4972-a5f1-4365304a4b64","","work-in-progress","","folder","TRUE","FALSE","Rough In","Basement","Disabled EOT Bathroom"
"cb2c5251-6c30-45b7-afdb-68057ad349eb","","not-started","Commisioning","checklist","FALSE","FALSE","Rough In","Basement","Disabled EOT Bathroom","Commisioning"
"280bbe6c-a4aa-47a2-92be-f01fe3c57d68","","pass","Drains","checklist","FALSE","FALSE","Rough In","Basement","Disabled EOT Bathroom","Drains"
"eae6cac8-aeb5-4870-943a-aec1d3336a13","","pass","Fit Off","checklist","FALSE","FALSE","Rough In","Basement","Disabled EOT Bathroom","Fit Off"
"32de0d26-2609-4a15-a88c-e0190e4c7dfc","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Basement","Disabled EOT Bathroom","Rough In"
"8e1f7782-5591-4312-b26e-5a58d7abfae9","","work-in-progress","","folder","TRUE","FALSE","Rough In","Basement","Cleaners Room"
"c278dc48-a04f-4fbb-a4cf-f21e23b96f83","","not-started","Commisioning","checklist","FALSE","FALSE","Rough In","Basement","Cleaners Room","Commisioning"
"181fd9ee-5a57-44d6-a15d-aeb3104b62f3","","pass","Drains","checklist","FALSE","FALSE","Rough In","Basement","Cleaners Room","Drains"
"7dc5d3e4-b7c6-457b-a820-79c4d4f8afb8","","not-started","Fit Off","checklist","FALSE","FALSE","Rough In","Basement","Cleaners Room","Fit Off"
"8875a639-5e93-4a3c-b05a-18ad94ec52a8","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Basement","Cleaners Room","Rough In"
"17ab04e4-cd0c-4078-8051-804d8d8884c8","","work-in-progress","","folder","TRUE","FALSE","Rough In","Ground"
"4c6a26e7-df58-4015-8410-55065618792a","","work-in-progress","","folder","TRUE","FALSE","Rough In","Ground","Cleaners Room"
"8fd85614-77f3-4357-8f61-f4554e0027ad","","pass","Drains","checklist","FALSE","FALSE","Rough In","Ground","Cleaners Room","Drains"
"c8bb49b2-18e8-42a7-bf8f-b8b58cbcbb62","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Ground","Cleaners Room","Rough In"
"0378a8ca-25f5-4499-ba21-b8633d24379c","","pass","Fit Off","checklist","FALSE","FALSE","Rough In","Ground","Cleaners Room","Fit Off"
"cdcb5423-e7ea-4501-91a6-a6766ed7f719","","not-started","Commisioning","checklist","FALSE","FALSE","Rough In","Ground","Cleaners Room","Commisioning"
"acc50d7a-2260-47d3-b668-102bcf712b71","","work-in-progress","","folder","TRUE","FALSE","Rough In","Level 1"
"770df5b0-7ac9-4637-b0b9-b21cf9385ea8","","work-in-progress","","folder","TRUE","FALSE","Rough In","Level 1","Amenities"
"7c0bab94-10ef-4712-ab6a-9d7a5f0e733b","","not-started","Commisioning","checklist","FALSE","FALSE","Rough In","Level 1","Amenities","Commisioning"
"072f1e2e-ff8b-4cf9-af4b-de9889c72245","","pass","Drains","checklist","FALSE","FALSE","Rough In","Level 1","Amenities","Drains"
"4c07f98c-35fe-461a-be9a-dd9326c08032","","not-started","Fit Off","checklist","FALSE","FALSE","Rough In","Level 1","Amenities","Fit Off"
"ea1fa581-6300-4c3b-bdd2-9b3f9c86d9aa","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 1","Amenities","Rough In"
"62d326f2-6eff-44d8-a642-e470e6ae387b","","pass","","folder","TRUE","FALSE","Rough In","Level 1","Male Bathroom"
"bf9dbf27-c4ff-48c2-a6f1-2d6c844ca63b","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 1","Male Bathroom","Rough In"
"f2383638-b130-4262-8354-30678cb5d870","","pass","Drains","checklist","FALSE","FALSE","Rough In","Level 1","Male Bathroom","Drains"
"17a04538-7c2e-45e8-b498-455c29576ff9","","pass","","folder","TRUE","FALSE","Rough In","Level 1","Female bathroom"
"1f196e17-b78d-4b05-b408-daec71ff3bd0","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 1","Female bathroom","Rough In"
"ffeaefce-df7f-460b-bf63-657804a1977f","","pass","","folder","TRUE","FALSE","Rough In","Level 1","Female bathroom","Drains"
"6a7dc25f-6851-4e15-87da-f4fd550fb5f0","","pass","Drains","checklist","FALSE","FALSE","Rough In","Level 1","Female bathroom","Drains","Drains"
"b97d1692-26f6-41c7-8ed1-409cd1cfed9c","","pass","","folder","TRUE","FALSE","Rough In","Level 1","Accessible bathroom"
"52b12072-7271-4202-a807-6b3acfd1ce94","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 1","Accessible bathroom","Rough In"
"34bb8ed9-c097-429e-8d64-6627c7aba749","","pass","Drains","checklist","FALSE","FALSE","Rough In","Level 1","Accessible bathroom","Drains"
"cbed88a2-cdda-46da-8e88-682637c67fd1","","work-in-progress","","folder","TRUE","FALSE","Rough In","Level 2"
"02c5378e-fdae-45a7-ada4-a91ddd7086e2","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 2","201"
"f97fcf50-7134-4fd0-af9c-a31d9799b2c3","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 2","202"
"169988f8-7256-4ffb-9b2b-2b2c55720725","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 2","203"
"77914bfa-0ab5-4fc0-9b9c-808fb117e9d0","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 2","204"
"64fd6227-b7f6-4954-84d3-3f240f0637ac","","work-in-progress","","folder","TRUE","FALSE","Rough In","Level 2","LH Accessible Bathroom"
"4e2b7550-5406-478e-995b-3ea15539df4c","","not-started","Commisioning","checklist","FALSE","FALSE","Rough In","Level 2","LH Accessible Bathroom","Commisioning"
"710c84b5-c409-41d6-aa18-a79ce6baaa0b","","not-started","Fit Off","checklist","FALSE","FALSE","Rough In","Level 2","LH Accessible Bathroom","Fit Off"
"84563a9b-f62e-40d9-9563-e72293b94b7f","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 2","LH Accessible Bathroom","Rough In"
"e6a31cd4-db86-4bb8-b256-03321c5b13ae","","pass","Drains","checklist","FALSE","FALSE","Rough In","Level 2","LH Accessible Bathroom","Drains"
"f098491a-9bcd-45e6-981c-5e9fdf9dbf22","","work-in-progress","","folder","TRUE","FALSE","Rough In","Level 2","RH Accessible Bathroom"
"126e0dcf-b37a-4859-8521-e7d03cbcfe98","","not-started","Commisioning","checklist","FALSE","FALSE","Rough In","Level 2","RH Accessible Bathroom","Commisioning"
"3bb7ae7d-d61d-44c9-821e-43cca6fae0d0","","pass","Drains","checklist","FALSE","FALSE","Rough In","Level 2","RH Accessible Bathroom","Drains"
"c61ede29-8ff8-47db-bd98-98636aba4df2","","not-started","Fit Off","checklist","FALSE","FALSE","Rough In","Level 2","RH Accessible Bathroom","Fit Off"
"d4403550-73c0-477e-a6af-307c28fedc2f","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 2","RH Accessible Bathroom","Rough In"
"e986e610-45b0-4c11-b6a2-7b7e99caf6ba","","work-in-progress","","folder","TRUE","FALSE","Rough In","Level 2","Communal Area"
"fe68883c-330f-41a4-ac50-e95040eaa5eb","","not-started","Commisioning","checklist","FALSE","FALSE","Rough In","Level 2","Communal Area","Commisioning"
"6a3f3db5-5f2f-4f15-894b-4120bf50d63d","","pass","Drains","checklist","FALSE","FALSE","Rough In","Level 2","Communal Area","Drains"
"78691440-3534-4d97-b366-8a7cc504f38c","","not-started","Fit Off","checklist","FALSE","FALSE","Rough In","Level 2","Communal Area","Fit Off"
"55070541-12c6-41ba-9362-09fbee820452","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 2","Communal Area","Rough In"
"23a7e68a-ced1-4c8d-84fe-1cd506e81747","","pass","","folder","TRUE","FALSE","Rough In","Level 3"
"b39964c7-ff7a-4fe3-9db8-937fa2ce9af6","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","301"
"992a04b6-a190-4ea5-b866-fde27bc3044c","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","302"
"dafa631d-cac4-4698-a5b2-f25880c1bfc8","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","303"
"4a5b329a-4647-4c09-9639-1fd0121a25e6","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","304"
"46f1551b-6ada-429d-8a49-aefde3ac48d8","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","305"
"1efd51a3-492c-4db1-a145-62ddc3eade09","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","306"
"225af307-9c7d-4c31-93cf-76e1015cc46a","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","307"
"44218e33-0cd0-4d42-a112-f1b03fcc2f24","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","308"
"c2eeea04-5844-4f9c-9af5-ff5e7a962653","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","309"
"9979cdcf-9bbe-4707-bfc9-2c38c64fa009","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","310"
"785a5e20-ae7b-41b2-bcba-25b45d4c583a","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","311"
"ccfc2e97-7ffc-40f8-b998-f2f2cd912e61","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","312"
"230d1847-9e8f-4d09-ba27-cd7aac594479","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","313"
"6c036ab5-48f6-4ab5-a5e3-f23518b82440","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","314"
"63309904-c9fb-456f-b35c-f430cbb049e6","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","315"
"e794710f-56ad-4d28-9e0b-bdeca690b5db","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","316"
"18e8d72b-e874-4459-a20f-45b2dd5808e9","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","317"
"edda420a-9a0c-4051-8a98-31e3b75ce3ed","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","318"
"4c00ec9d-e8ab-4ba4-82e3-5266c6d6f856","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","319"
"20075138-1b43-497b-aa4d-f56288aef873","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","320"
"9aea269a-4157-46f7-bbd1-21f9e7000b7b","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","321"
"bdd17710-5af6-4512-a06a-2ca260456ffa","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","322"
"0d516dcd-9026-4fb3-96bc-8f68f804a737","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","323"
"c0e35af5-7833-4570-a69b-c3c6a6090c5d","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 3","324"
"a715b068-ec99-4052-8878-8b2bb64992b8","","pass","","folder","TRUE","FALSE","Rough In","Level 4"
"d1cbe525-be84-46c6-a939-504e3f1b7686","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","401"
"8d40c5da-ce49-49dc-98bb-f56350162b45","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","402"
"36a5ed27-5652-49dd-9c27-799b301ee283","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","403"
"3e20c3ed-4c13-4201-95dd-36dd4018e62d","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","404"
"7cbcb51c-6cdb-4dd7-994f-f823fb1f1072","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","405"
"7a17cc19-4de6-489d-a9cb-558c3be1508c","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","406"
"1001bb8b-9c7a-481e-9b5e-b1d2db57415f","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","407"
"09f7aa59-9e87-4e1d-928f-3ea3d544ecb3","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","408"
"81191cce-9eec-4599-97a5-c9f002e8eabc","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","409"
"8da8d139-be47-4ff6-be02-2c905bf4446d","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","410"
"c7d9e3c8-f468-4cdd-8072-c524dd7a001e","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","411"
"d6d626a5-4e4b-48a4-909c-e6ebfab38778","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","412"
"03278935-9204-41d5-8768-84770ceb2f78","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","413"
"eadfb18c-3704-48d0-9f1d-f64edeea54ef","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","414"
"03860d98-a266-43ec-a779-158495c7af1e","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","415"
"4dbca8b9-1759-4b90-a8b2-695a36a6e176","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","416"
"87e667a0-2347-43f9-b129-88c5646e87af","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","417"
"26de5ab8-5c15-4c23-b50b-968a8ef6d267","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","418"
"95e4926d-0b1e-4533-90b1-7c8f5dd924d3","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","419"
"29717969-7e5b-4efe-b7c4-ecf9c50a4519","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","420"
"9948887b-a325-4f03-8bbd-a83b261da863","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","421"
"720ed1a6-16cf-480e-a606-942d6d3b251e","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","422"
"1b03ed23-9304-499f-9ebe-0edfeacb5c41","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","423"
"5591dc6a-7426-4580-a4c0-a5aa9efb1913","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 4","424"
"68b9baf3-86fa-4089-a0b9-e3f6c5de7a67","","pass","","folder","TRUE","FALSE","Rough In","Level 5"
"fb88ac42-3f7b-4dc7-a574-44b56452bbea","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","501"
"ef9679c7-5e64-4d89-8fd1-7938fd78b2d0","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","502"
"407441f5-2547-4f68-9464-ee4ef1898064","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","503"
"e73a5b61-0e88-41a3-8d9f-a3a46bd87757","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","504"
"2f9353ae-0e19-4192-9b9f-ffd83020fdee","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","505"
"c8d49137-658e-4d4f-9abe-798618ea5323","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","506"
"51107333-f22f-4cfa-800d-53b6884854c2","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","507"
"cf004f6a-17ab-4200-a144-44d3bfeb0eb5","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","508"
"1bcebdc4-c829-4aad-8377-26e1acbd9bc4","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","509"
"b560c43f-5df7-44f5-a021-8f42f3443aad","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","510"
"3e098612-fa07-4213-aced-b96c36130932","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","511"
"8edc0959-d632-4096-b2f9-99907d09ed3c","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","512"
"39f524a3-0a77-4593-9ee3-dc76f988dd5e","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","513"
"9b0aa17d-dcfa-4823-b088-f5dac53dddb8","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","514"
"150d876b-3f4a-4d3b-a013-9710be82cccd","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","515"
"8223ed4a-dfa6-4f43-ba59-c6825df1f986","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","516"
"35ec71b5-f473-4ef0-b33f-84b95dc0cc27","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","517"
"ac40ba68-6695-4807-bf09-bfce25bdc9d1","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","518"
"d830e580-e669-48ae-adf6-c9601bc79ee2","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","519"
"cd5cd700-b676-4b04-983b-057bd72906c2","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","520"
"97cdffd4-1c51-4f61-84a2-1430a6cbeca9","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","521"
"e6c29f3e-4450-4631-beb6-0b98e374d927","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","522"
"aeea6fb7-506a-44cc-81c6-afce81577b0d","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","523"
"2f7d2055-0679-47d4-a619-4723fb2d5c42","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 5","524"
"04308b27-e11b-4942-9b1b-a51ba123104b","","pass","","folder","TRUE","FALSE","Rough In","Level 6"
"68323d21-cd25-452c-aca4-49a3653e88cd","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","601"
"8ca8db60-105b-430a-83b5-0440b3534b7c","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","602"
"5e4ae57a-84a5-46fb-ba91-0009524903ef","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","603"
"cf1a3a74-d543-4209-beb7-e5e1ccc9326c","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","604"
"711c36e8-629b-49b1-8025-9c745cdc1fd3","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","605"
"8eb7aad6-0c36-4a51-aa63-8ec48f0ebc58","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","606"
"640b410d-ec16-48e7-bdf5-8ce9d6705632","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","607"
"e25b878d-e515-4544-b1c6-6d2ea5ccdc90","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","608"
"99804c80-5860-4fe7-bc11-007451249b89","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","609"
"702ec5d1-9c03-462e-90b7-fce9400377cb","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","610"
"b8871cca-f6cf-4d32-afd4-ea45463afefe","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","611"
"3122819a-332c-4aa0-a8f0-464318bf414d","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","612"
"dbbb1715-d782-43b8-817f-8cb4a6d6a459","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","613"
"b056edad-936e-4c30-b603-76a4e3bd99ea","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","614"
"04a56a13-dbba-4d79-9249-4f48c02f3acb","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","615"
"86fd6f44-006d-4558-abaa-f97596694c08","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","616"
"e18d59db-cedc-4b94-9aa6-fa8812f3d769","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","617"
"260ab377-8350-4bf5-a5fe-27c44086d4f1","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","618"
"3d454719-89a4-408e-b609-cf574fb6c8c5","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","619"
"22c9f755-8029-49bf-b3de-7a55744a0eb3","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","620"
"e533be68-cf4b-4a3a-8734-ab774c76ae69","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","621"
"6198b121-c924-42a4-8df5-7d55e165856a","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","622"
"317b0882-eac0-4c28-b84b-5e73e8492697","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","623"
"b3a2292e-7458-4cf7-8308-4cd87345419c","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 6","624"
"46b559e8-4a1b-47ca-a062-a7c99bba8a95","","pass","","folder","TRUE","FALSE","Rough In","Level 7"
"819068e4-3945-48ff-9623-9aae0f550ece","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 7","701"
"e57c330f-bb40-451b-8cc3-b74a01ce0e89","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 7","702"
"9efa7c97-0cad-4502-b97e-37f9b123f62c","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 7","703"
"39924e7f-f827-4400-b96d-db8fc356bcac","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 7","704"
"f1e82a79-a7b7-4474-9d9f-be7df962f42b","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 7","705"
"3d06a4bc-80e3-421d-83a3-2c81e49f669b","","pass","Rough In","checklist","FALSE","FALSE","Rough In","Level 7","706"
