"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3c6e2c62-be89-40c1-932f-2d6a8049fe83","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Test and Tag - Final check"
"8dc76f19-62aa-4e95-ac45-17b50493863e","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - General maintenance"
"e8b34d8e-e339-4282-b5b7-6e4d62571de1","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - General maintenance - Final check"
"1706ec11-ab66-4688-bcfc-2468efa86f03","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Additional Notes"
"88b74f9b-e9bd-4f3f-8425-0ba40444c035","","not-started","","folder","TRUE","FALSE","Wetherill Park Service Centre"
"03b611e1-826b-4f1f-bc62-53a23b370efc","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Building details"
"5590997c-3985-4919-8dfa-8920bb49b936","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Site Information"
"c04a1217-ec20-473d-a2c3-bb773bee62ae","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Site information - Final check"
"1745280c-731a-4c2d-b80b-502256370709","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Emergency Lighting"
"ef485644-230b-4d68-bb9b-316a9191021a","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"6a37c7c4-6ad7-457a-8e60-dc14edcf36f2","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Lighting Audit"
"80c89207-7bf5-4a5b-9e39-ca4f8633e8d2","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"fc3cf8bc-35d2-4eee-bb96-50b4643ada76","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Distribution Board"
"e4b09eb5-4d77-4966-978b-35988aa8bd04","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Distribution Board - Final check"
"10d9d369-fc91-4442-807c-a6b9c8d1fd6c","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Thermal Imagery"
"585ccf1a-d1ab-4c81-9e57-f8bc42c331e9","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"af03a05f-00f9-4b0f-bbd6-e4c2035795de","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - RCD Testing"
"7310473f-8615-4bba-8293-1c554c5e3171","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Comms Rack"
"39cc4bcf-80aa-47e4-b8d2-f7c6d6568b67","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Comms Rack - Final check"
"02944025-35ea-46a1-b89f-369b06a4ba1e","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Test and Tag"
"4b96dd3a-7a28-4238-a330-1ed95603096b","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Test and Tag - Final check"
"f651cd1a-b2e3-4db9-81ca-48862f9cd96d","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - General maintenance"
"839c43ab-5acf-4485-935f-4ccef5ebd126","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - General maintenance - Final check"
"64e5f8d2-7c3f-454d-b294-0adf14d25c4d","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Wetherill Park Service Centre","SNSW Maintenance - Additional Notes"
"a174d6bc-8f27-4318-97ed-51bcc14a5c96","","not-started","","folder","TRUE","FALSE","Wollongong Service Centre"
"d2e94188-b5c3-4ec8-ad33-106eb5b80f59","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Building details"
"fdfc3407-2570-4cbf-8c3c-99ddff954409","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Site Information"
"649d0b23-6970-4745-a781-826baa404c15","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Site information - Final check"
"21365d01-6b3e-4421-87ab-1ff674040c40","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Emergency Lighting"
"042715aa-3ef6-4dd2-8187-6bcc4bbd6843","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"cb00c4fe-34c5-4840-9ade-dda1ae8babaf","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Lighting Audit"
"cc1b7db0-941f-454e-a35c-d110c7ce842e","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"0a4afbcb-b1bd-463a-83ba-369dd8b4ad05","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Distribution Board"
"b721c60c-8ae3-4b38-8783-b0c00b377be0","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Distribution Board - Final check"
"acfa15e5-7211-4463-a150-bd7a764fd29b","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Thermal Imagery"
"fe4b5a84-45e5-4640-9856-6fad8bf2953c","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"ae2bb160-83e6-46eb-a82f-3cffc6aa8968","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - RCD Testing"
"414ed2fc-220c-4ce1-830c-b66321eefda1","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Comms Rack"
"6d26af99-0474-46df-a329-1229b05d1574","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Comms Rack - Final check"
"6d27c3ae-ec2c-46b0-80b9-834ecd4b6d63","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Test and Tag"
"fbc78700-d124-4889-a5b9-2c466c29dfe8","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Test and Tag - Final check"
"3c14c518-fe98-4fe2-8e34-66dc602d1142","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - General maintenance"
"30e01ea6-1156-4121-b8ba-dd0802625820","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - General maintenance - Final check"
"41d18120-6f72-4480-97f9-4ac4a72b53fc","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Wollongong Service Centre","SNSW Maintenance - Additional Notes"
"fc97309a-4bfd-4799-a9f7-43961e57af8e","","not-started","","folder","TRUE","FALSE","Woy Woy Service Centre"
"bbac0a0f-8833-4e22-b66d-a7f06ecaee60","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Building details"
"37f1c6e9-443c-4467-b816-1241496cbb9d","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Site Information"
"b56681ab-9c09-4c1b-985c-a97c59befa3c","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Site information - Final check"
"e87709ed-8615-4787-ab4e-4d9a56304bb5","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Emergency Lighting"
"ff15b707-a28b-44ae-85c6-3bb51a9acc7a","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"b9dc77c4-9fe4-445d-a954-7fc152ede909","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Lighting Audit"
"b054e4a8-cf88-49ac-8de3-86634593a06e","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"035a6dd2-189f-4a1e-8a15-1c34d0fa16f3","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Distribution Board"
"c6763f8b-d46c-4a41-89f3-27591909089a","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Distribution Board - Final check"
"3343995a-f8d9-4766-96f7-2ade77f29c5a","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Thermal Imagery"
"ef7a8d23-2472-43dd-aef6-103f92f7eae1","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"9b5e962c-5d2b-47ce-9dee-e1d769299468","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - RCD Testing"
"9d17af9e-c682-469a-932b-309c978aa753","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Comms Rack"
"be10a45a-00b0-4ef0-a69c-58760e79441b","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Comms Rack - Final check"
"acc7d8b2-c23d-4fdc-a9a0-6a3938976012","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Test and Tag"
"1a0a64ae-3281-43a6-9363-373ed0771fee","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Test and Tag - Final check"
"086da4af-6d9d-4974-ace3-9ace8593b2bc","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - General maintenance"
"eb8ba5a9-e43c-4bdf-8102-0c8b7076e161","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - General maintenance - Final check"
"54d5eaa3-7e41-4aeb-a9c3-93058efeb6e7","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Woy Woy Service Centre","SNSW Maintenance - Additional Notes"
"ef165afc-9e66-4af5-8f87-d2fa14509d0f","","not-started","","folder","TRUE","FALSE","Wynyard Service Centre Service Centre"
"93b1a3fa-022f-45f6-8b75-09843ab324bf","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Building details"
"bebbc411-7c05-49e8-b13a-e737d878ef21","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Site Information"
"8d421106-228e-4d7f-adb2-da9a56cd832a","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Site information - Final check"
"7c378e5d-4752-4167-ad7c-b0c15ffd4c4e","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Emergency Lighting"
"55706f98-c15f-4476-8793-19ce9e3a058f","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"36c93807-f8e4-443c-b966-086ae64c11e0","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Lighting Audit"
"570fbe9b-c8bf-4a9c-8094-817300695334","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"82c67760-2bd1-46ff-9c4a-3ae2844c1ffa","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Distribution Board"
"cc626f4e-fb6e-42ff-a548-bd9360759412","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Distribution Board - Final check"
"bc433543-ad43-4a27-bf78-bf458a3e4efe","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Thermal Imagery"
"93871258-69d7-407d-8b93-03f50b1b8c42","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"c4d13fca-8285-4758-b6c2-e68ba7da6780","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - RCD Testing"
"57a9d34e-733e-48a8-bcea-a445dec33b7e","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Comms Rack"
"285503c0-5d84-4a46-ae93-09b67e4a3b62","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Comms Rack - Final check"
"5c47d2ea-f296-449f-975b-3a1da1e9c8d4","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Test and Tag"
"dbc450d6-d84f-47c8-895b-78b70b45898b","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - Test and Tag - Final check"
"85f059d9-c4ba-4372-9865-a598aafe7e7f","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - General maintenance"
"f85c49ae-1d12-4175-96c3-eb4b910c9daa","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Wynyard Service Centre Service Centre","SNSW Maintenance - General maintenance - Final check"
