resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-022,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-023,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-024,,,,,,,,,,
,step,,,,,,Patch Panel: 4344.10-PPT-00008,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-025,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-026,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-027,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-028,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-029,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-030,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-031,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-032,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-033,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-034,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-035,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-036,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-037,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-038,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-039,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-040,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-041,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-042,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-043,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-044,,,,,,,,,,
Communications - Copper,checklist,,,,,,,4344.10-4-045,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
,step,,,Terminal Plaza,,,,,,,,,,,,,,
,step,,,,Landside,,,,,,,,,,,,,
,step,,,,,Rack: 7060-1-PPC-00001,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7060-1-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-020,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-022,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-1-023,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
,step,,,,,Rack: 7060-2-PPC-00002,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7060-2-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-2-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
,step,,,,,Rack: 7060-3-PPC-00003,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7060-3-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-020,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-3-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
,step,,,,,Rack: 7060-4-PPC-00004,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7060-4-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-4-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
,step,,,,,Rack: 7060-5-PPC-00005,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7060-5-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-5-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 9,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 10,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 11,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 12,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 13,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 14,,,,,,,,,,
,step,,,,,Rack: 7060-6-PPC-00006,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7060-6-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-020,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-022,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-023,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-024,,,,,,,,,,
,step,,,,,,Patch Panel: 7060-6-PPT-00002,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-025,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-026,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-027,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-028,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-029,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-030,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-031,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-032,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-033,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-034,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-035,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-036,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-037,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-038,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-039,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-040,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-041,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-042,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-6-043,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
,step,,,,,Rack: 7060-7-PPC-00007,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7060-7-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-7-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-7-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-7-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-7-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 9,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 10,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 11,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 12,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 13,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 14,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 15,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 16,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 17,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 18,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 19,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 20,,,,,,,,,,
,step,,,,,Rack: 7060-8-PPC-00008,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7060-8-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-8-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-8-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-8-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7060-8-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 9,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 10,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 11,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 12,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 13,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 14,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 15,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 16,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 17,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 18,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 19,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 20,,,,,,,,,,
,step,,,CarPark 1-2 Arrivals,,,,,,,,,,,,,,
,step,,,,Landside Arrivals,,,,,,,,,,,,,
,step,,,,,Rack: 7020-1-PPC-00001,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7020-1-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-020,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-022,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-023,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-1-024,,,,,,,,,,
,step,,,,,Rack: 7020-2-PPC-00002,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7020-2-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-020,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-022,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-023,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7020-2-024,,,,,,,,,,
,step,,,,,,Patch Panel: 7020-2-PPT-00002,,,,,,,,,,,
