PANEL,ISSUE,JOBNUMBER,LEVEL,TYPE,PANEL-ID,ZONE,COLOUR,THK,VOL,MASS,NET_AREA,GROSS_AREA,MPA,REO_KG,KGM3,WIDTH,HEIGHT,TRANSPORT_WIDTH,TRANSPORT_HEIGHT,LIFTING_CLUTCH_TYPE,LIFTER_WLL,FRANNA_REQUIRED
'08-78,CONSTRUCTION,MIR007,L08,PANEL,'08-78,T2,GREY,280,1.25,3.06,3.89,3.89,40,113.21,90.59,1361,2860,1361,3010,LMC10 ,10.0T ,NO
'08-79,CONSTRUCTION,MIR007,L08,PANEL,'08-79,T2,GREY,220,3.27,7.96,14.84,15.7,40,185.53,56.82,2451,6405,2451,6405,LMC10 ,10.0T ,YES
'08-81,CONSTRUCTION,MIR007,L08,PANEL,'08-81,T2,GREY,320,1.03,2.51,3.23,3.23,40,66.94,64.77,1129,2860,1129,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'08-82,CONSTRUCTION,MIR007,L08,PANEL,'08-82,T2,GREY,220,3.5,8.6,15.92,18.45,65,331.41,94.64,5527,3339,5527,3339,LMC10 ,10.0T ,NO
'08-83,CONSTRUCTION,MIR007,L08,PANEL,'08-83,T2,GREY,220,4.03,9.9,18.33,20.79,65,370.95,91.99,6289,3305,6289,3305,LMC10 ,10.0T ,NO
'08-86,CONSTRUCTION,MIR007,L08,PANEL,'08-86,T2,GREY,330,1.06,2.58,3.21,3.21,40,66.63,62.88,1122,2860,1122,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'08-87,CONSTRUCTION,MIR007,L08,PANEL,'08-87,T2,GREY,220,4.11,10.1,18.69,20.68,65,383.41,93.26,6191,3340,6191,3340,LMC10 ,10.0T ,NO
'08-89,CONSTRUCTION,MIR007,L08,PANEL,'08-89,T2,GREY,220,2.76,6.81,12.55,12.96,40,232.05,84.05,2175,5960,2175,5960,LMC10 ,10.0T ,YES
'08-91,CONSTRUCTION,MIR007,L08,PANEL,'08-91,T2,GREY,220,3.14,8.04,14.27,14.85,80,630.86,200.88,2500,5939,2500,5939,LMC10 ,10.0T ,YES
'08-92,CONSTRUCTION,MIR007,L08,PANEL,'08-92,T2,GREY,220,3.18,8.08,14.48,14.95,80,560.69,176.07,2500,5979,2500,5979,LMC10 ,10.0T ,YES
'08-93,CONSTRUCTION,MIR007,L08,PANEL,'08-93,T2,GREY,220,3.14,8.02,14.27,14.85,80,607.21,193.35,2500,5939,2500,5939,LMC10 ,10.0T ,YES
'09-01,CONSTRUCTION,MIR007,L09,PANEL,'09-01,T1,GREY,220,3.26,7.94,14.82,14.94,40,215.32,66.05,4795,3115,4795,3115,LMC10 ,10.0T ,NO
'09-02,CONSTRUCTION,MIR007,L09,PANEL,'09-02,T1,GREY,220,3.25,7.91,14.76,14.77,40,215.37,66.32,4740,3115,4740,3115,LMC10 ,10.0T ,NO
'09-03,CONSTRUCTION,MIR007,L09,PANEL,'09-03,T1 SHEAR,GREY,250,3.33,8.32,13.33,14.05,65,544.13,163.25,4878,2880,4878,2880,LMC10 ,10.0T ,NO
'09-05,CONSTRUCTION,MIR007,L09,PANEL,'09-05,T1,GREY,220,2.53,6.17,11.51,11.52,40,174.02,68.72,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'09-07,CONSTRUCTION,MIR007,L09,PANEL,'09-07,T1,GREY,220,2.12,5.22,9.65,9.65,40,196.29,92.42,3099,3114,3099,3114,LMC10 ,10.0T ,NO
'09-09,CONSTRUCTION,MIR007,L09,PANEL,'09-09,T1,GREY,220,2.92,7.13,13.27,13.28,40,216.26,74.1,4264,3115,4264,3115,LMC10 ,10.0T ,NO
'09-10,CONSTRUCTION,MIR007,L09,PANEL,'09-10,T1,GREY,315,1.01,2.47,3.2,3.2,40,66.33,65.77,1119,2860,1119,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'09-11,CONSTRUCTION,MIR007,L09,PANEL,'09-11,T1,GREY,220,0.79,1.95,3.6,3.6,40,63.9,80.59,1259,2860,1259,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'09-12,CONSTRUCTION,MIR007,L09,PANEL,'09-12,T1,GREY,220,2.28,5.69,10.36,10.85,80,330.49,145.05,3640,2980,3640,2980,LMC10 ,10.0T ,NO
'09-14,CONSTRUCTION,MIR007,L09,PANEL,'09-14,T1,GREY,220,2.73,6.71,12.41,12.53,65,254.49,93.19,4023,3115,4023,3115,LMC10 ,10.0T ,NO
'09-15,CONSTRUCTION,MIR007,L09,PANEL,'09-15,T1,GREY,320,1.03,2.51,3.21,3.2,40,66.37,64.7,1120,2860,1120,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'09-18,CONSTRUCTION,MIR007,L09,PANEL,'09-18,T1,GREY,280,1.3,3.2,3.91,3.91,40,120.32,92.23,1367,2860,1367,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'09-21,CONSTRUCTION,MIR007,L09,PANEL,'09-21,T1,GREY,220,1.91,4.74,8.69,13.03,65,225.35,117.84,4185,3114,4185,3114,LMC10 ,10.0T ,NO
'09-22,CONSTRUCTION,MIR007,L09,PANEL,'09-22,T1,GREY,220,2.27,5.89,10.32,13.04,65,568.74,250.4,4186,3115,4186,3115,LMC10 ,10.0T ,NO
'09-23,CONSTRUCTION,MIR007,L09,PANEL,'09-23,T1,GREY,220,2.53,6.22,11.51,11.53,40,202.87,80.11,3700,3115,3700,3115,LMC10 ,10.0T ,NO
'09-24,CONSTRUCTION,MIR007,L09,PANEL,'09-24,T1,GREY,220,1.7,4.18,7.71,7.72,40,144.36,85.06,2477,3115,2477,3115,LMC10 ,10.0T ,NO
'09-25,CONSTRUCTION,MIR007,L09,PANEL,'09-25,T1,GREY,220,3.12,7.59,13.6,13.6,40,211.95,67.96,4365,3115,4365,3115,LMC10 ,10.0T ,NO
'09-26,CONSTRUCTION,MIR007,L09,PANEL,'09-26,T1,GREY,220,2.32,5.67,10.56,10.67,40,175.01,75.3,3425,3115,3425,3115,LMC10 ,10.0T ,NO
'09-27,CONSTRUCTION,MIR007,L09,PANEL,'09-27,T1,GREY,220,3.12,7.94,14.19,14.8,80,611.61,195.94,4966,2980,4966,2980,LMC10 ,10.0T ,NO
'09-28,CONSTRUCTION,MIR007,L09,PANEL,'09-28,T1,GREY,280,1.26,3.07,3.87,3.87,40,105.62,84.14,1352,2860,1352,3010,LMC10 ,10.0T ,NO
'09-29,CONSTRUCTION,MIR007,L09,PANEL,'09-29,T1 SHEAR,GREY,250,3.47,8.49,13.87,14.53,65,410.75,118.48,4878,2979,4878,2979,LMC10 ,10.0T ,NO
'09-31,CONSTRUCTION,MIR007,L09,PANEL,'09-31,T1,GREY,220,3.4,8.46,15.46,16.18,65,440.33,129.49,5431,2980,5431,2980,LMC10 ,10.0T ,NO
'09-32,CONSTRUCTION,MIR007,L09,PANEL,'09-32,T1,GREY,320,1.06,2.57,3.3,3.3,40,67.35,63.81,1153,2860,1153,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'09-35,CONSTRUCTION,MIR007,L09,PANEL,'09-35,T1,GREY,280,1.1,2.68,3.94,3.93,40,76.42,69.36,1375,2860,1375,3010,LMC10 ,10.0T ,NO
'09-36,CONSTRUCTION,MIR007,L09,PANEL,'09-36,T1 SHEAR,GREY,250,3.12,7.68,12.49,12.53,65,375.9,120.38,4352,2880,4352,2880,LMC10 ,10.0T ,NO
'09-37,CONSTRUCTION,MIR007,L09,PANEL,'09-37,T1,GREY,275,1.09,2.65,3.96,3.96,40,74.35,68.29,1384,2860,1384,3010,LMC10 ,10.0T ,NO
'09-38,CONSTRUCTION,MIR007,L09,PANEL,'09-38,T1,GREY,220,3.57,8.73,16.21,18.65,65,300.34,84.2,5585,3340,5585,3340,LMC10 ,10.0T ,NO
'09-40,CONSTRUCTION,MIR007,L09,PANEL,'09-40,T1,GREY,280,1.32,3.22,3.87,3.87,40,101.96,77.34,1353,2860,1353,3010,LMC10 ,10.0T ,NO
'09-42,CONSTRUCTION,MIR007,L09,PANEL,'09-42,T1,GREY,220,2.85,7,12.94,14.64,65,279.96,98.33,4385,3339,4385,3339,LMC10 ,10.0T ,NO
'09-46,CONSTRUCTION,MIR007,L09,PANEL,'09-46,T1,GREY,220,1.76,4.3,8.01,8.01,40,128.6,72.98,2571,3114,2571,3114,LMC10 ,10.0T ,NO
'09-49,CONSTRUCTION,MIR007,L09,PANEL,'09-49,T1 SHEAR,GREY,250,2.95,7.37,11.81,12.53,65,488.85,165.6,4349,2880,4349,2880,LMC10 ,10.0T ,NO
'09-50,CONSTRUCTION,MIR007,L09,PANEL,'09-50,T2,GREY,220,3.47,8.44,15.77,15.88,40,227.83,65.65,5097,3115,5097,3115,LMC10 ,10.0T ,NO
'09-51,CONSTRUCTION,MIR007,L09,PANEL,'09-51,T2,GREY,220,3.6,8.76,16.38,16.38,40,233.57,64.8,5260,3114,5260,3114,LMC10 ,10.0T ,NO
'09-52,CONSTRUCTION,MIR007,L09,PANEL,'09-52,T2 SHEAR,GREY,250,3.34,8.32,13.37,14.08,65,528.9,158.26,4890,2879,4890,2879,LMC10 ,10.0T ,NO
'09-53,CONSTRUCTION,MIR007,L09,PANEL,'09-53,T2 SHEAR,GREY,250,3.5,8.59,13.99,14.37,65,424.22,121.32,4890,2939,4890,2939,LMC10 ,10.0T ,NO
'09-54,CONSTRUCTION,MIR007,L09,PANEL,'09-54,T2,GREY,220,2.53,6.17,11.51,11.52,40,181.07,71.48,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'09-56,CONSTRUCTION,MIR007,L09,PANEL,'09-56,T2,GREY,220,2.33,5.69,10.6,13.73,40,136.74,58.62,4407,3115,4407,3115,LMC10 ,10.0T ,NO
'09-58,CONSTRUCTION,MIR007,L09,PANEL,'09-58,T2,GREY,220,1.83,4.47,8.3,13.73,40,146.75,80.38,4407,3115,4407,3115,LMC10 ,10.0T ,NO
'09-62,CONSTRUCTION,MIR007,L09,PANEL,'09-62,T2,GREY,330,1.06,2.59,3.21,3.21,40,66.43,62.69,1122,2860,1122,3010,LMC10 ,10.0T ,NO
'09-63,CONSTRUCTION,MIR007,L09,PANEL,'09-63,T2,GREY,220,2.57,6.28,11.69,16.03,40,186.5,72.53,5147,3115,5147,3115,LMC10 ,10.0T ,NO
'09-63R,CONSTRUCTION,MIR007,L09,PANEL,'09-63R,T2,GREY,220,2.55,6.26,11.6,15.9,40,186.5,73.09,5147,3090,5147,3090,LMC10 ,10.0T ,NO
'09-65,CONSTRUCTION,MIR007,L09,PANEL,'09-65,T2,GREY,220,1.83,4.52,8.32,11.59,40,195.25,106.63,3720,3115,3720,3115,LMC10 ,10.0T ,NO
'09-69,CONSTRUCTION,MIR007,L09,PANEL,'09-69,T2,GREY,220,2.32,5.7,10.57,12.21,40,201.46,86.65,3919,3115,3919,3115,LMC10 ,10.0T ,NO
'09-71,CONSTRUCTION,MIR007,L09,PANEL,'09-71,T2,GREY,220,2.53,6.16,11.51,11.52,40,127.38,50.31,3699,3115,3699,3115,LMC10 ,10.0T ,NO
'09-72,CONSTRUCTION,MIR007,L09,PANEL,'09-72,T2,GREY,220,2.98,7.25,13.54,13.54,40,197.48,66.31,4346,3115,4346,3115,LMC10 ,10.0T ,NO
'09-73,CONSTRUCTION,MIR007,L09,PANEL,'09-73,T2,GREY,220,2.99,7.28,13.59,13.69,40,200.62,67.12,4397,3114,4397,3114,LMC10 ,10.0T ,NO
'09-74,CONSTRUCTION,MIR007,L09,PANEL,'09-74,T2,GREY,220,3.99,9.7,18.12,19.93,50,272.93,68.46,5968,3340,5968,3340,LMC10 ,10.0T ,NO
'09-76,CONSTRUCTION,MIR007,L09,PANEL,'09-76,T2,GREY,280,1.16,2.83,4.14,4.14,40,87,75.02,1448,2860,1448,3010,LMC10 ,10.0T ,NO
'09-77,CONSTRUCTION,MIR007,L09,PANEL,'09-77,T2,GREY,220,3.9,9.58,17.72,19.98,65,377.68,96.86,6046,3305,6046,3305,LMC10 ,10.0T ,NO
'09-78,CONSTRUCTION,MIR007,L09,PANEL,'09-78,T2,GREY,330,1.08,2.63,3.27,3.27,40,67.08,62.11,1144,2860,1144,3010,LMC10 ,10.0T ,NO
'09-80,CONSTRUCTION,MIR007,L09,PANEL,'09-80,T2,GREY,280,1.28,3.15,4,4,40,119.66,93.36,1399,2860,1399,3010,LMC10 ,10.0T ,NO
'09-82,CONSTRUCTION,MIR007,L09,PANEL,'09-82,T2,GREY,220,3.5,8.6,15.93,18.46,65,318.78,90.96,5527,3340,5527,3340,LMC10 ,10.0T ,NO
'09-83,CONSTRUCTION,MIR007,L09,PANEL,'09-83,T2,GREY,220,4.05,9.93,18.4,20.79,65,358.45,88.54,6289,3305,6289,3305,LMC10 ,10.0T ,NO
'09-84,CONSTRUCTION,MIR007,L09,PANEL,'09-84,T2,GREY,280,1.36,3.33,4.5,12.56,40,112.46,82.6,4390,2860,4390,3010,LMC10 ,10.0T ,NO
'09-87,CONSTRUCTION,MIR007,L09,PANEL,'09-87,T2,GREY,220,4.11,10.01,18.7,20.68,50,277.12,67.36,6191,3340,6191,3340,LMC10 ,10.0T ,NO
'10-01,CONSTRUCTION,MIR007,L10,PANEL,'10-01,T1,GREY,220,3.26,7.94,14.82,14.94,40,215.32,66.05,4795,3115,4795,3115,LMC10 ,10.0T ,NO
'10-02,CONSTRUCTION,MIR007,L10,PANEL,'10-02,T1,GREY,220,3.25,7.91,14.76,14.77,40,215.37,66.32,4740,3115,4740,3115,LMC10 ,10.0T ,NO
'10-03,CONSTRUCTION,MIR007,L10,PANEL,'10-03,T1 SHEAR,GREY,250,3.33,8.37,13.33,14.05,65,544.13,163.25,4878,2880,4878,2880,LMC10 ,10.0T ,NO
'10-04,CONSTRUCTION,MIR007,L10,PANEL,'10-04,T1,GREY,220,3.08,7.51,13.99,14,40,161.57,52.5,2253,6214,2253,6214,LMC10 ,10.0T ,YES
'10-05,CONSTRUCTION,MIR007,L10,PANEL,'10-05,T1,GREY,220,2.53,6.2,11.51,11.52,40,203.03,80.18,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'10-06,CONSTRUCTION,MIR007,L10,PANEL,'10-06,T1,GREY,220,1.3,3.2,5.91,5.91,40,117.28,90.27,951,6214,951,6214,LMC10 LMC10 ,10.0T 7.0T ,YES
'10-07,CONSTRUCTION,MIR007,L10,PANEL,'10-07,T1,GREY,220,2.12,5.22,9.65,9.65,40,196.29,92.42,3099,3114,3099,3114,LMC10 ,10.0T ,NO
'10-08,CONSTRUCTION,MIR007,L10,PANEL,'10-08,T1,GREY,220,1.12,2.76,5.1,5.11,40,108.55,96.67,822,6214,822,6214,LMC10 LMC10 ,10.0T 7.0T ,YES
'10-09,CONSTRUCTION,MIR007,L10,PANEL,'10-09,T1,GREY,220,2.92,7.13,13.28,13.28,40,206.43,70.67,4264,3115,4264,3115,LMC10 ,10.0T ,NO
'10-10,CONSTRUCTION,MIR007,L10,PANEL,'10-10,T1,GREY,220,0.79,1.93,3.61,3.6,40,63.91,80.58,1260,2860,1260,3010,LMC10 ,10.0T ,NO
'10-11,CONSTRUCTION,MIR007,L10,PANEL,'10-11,T1,GREY,330,1.06,2.58,3.21,3.21,40,74.19,70.01,1122,2860,1122,3010,LMC10 ,10.0T ,NO
'10-12,CONSTRUCTION,MIR007,L10,PANEL,'10-12,T1,GREY,220,2.28,5.69,10.36,10.85,80,330.49,145.05,3640,2980,3640,2980,LMC10 ,10.0T ,NO
'10-13,CONSTRUCTION,MIR007,L10,PANEL,'10-13,T1,GREY,220,3.03,7.47,13.76,14.37,40,260.81,86.15,2412,5959,2412,5959,LMC10 ,10.0T ,YES
'10-14,CONSTRUCTION,MIR007,L10,PANEL,'10-14,T1,GREY,220,2.73,6.72,12.43,12.53,65,254.63,93.15,4023,3115,4023,3115,LMC10 ,10.0T ,NO
'10-15,CONSTRUCTION,MIR007,L10,PANEL,'10-15,T1,GREY,320,1.03,2.5,3.21,3.21,40,66.43,64.65,1122,2860,1122,3010,LMC10 ,10.0T ,NO
'10-16,CONSTRUCTION,MIR007,L10,PANEL,'10-16,T1,GREY,220,2.27,5.73,10.3,10.76,65,380.44,167.89,1800,5980,1800,5980,LMC10 ,10.0T ,YES
'10-17,CONSTRUCTION,MIR007,L10,PANEL,'10-17,T1,GREY,220,0.78,1.97,3.57,3.75,40,117.65,149.93,640,5860,640,5860,LMC10 LMC10 ,10.0T 7.0T ,YES
'10-19,CONSTRUCTION,MIR007,L10,PANEL,'10-19,T1,GREY,330,1.06,2.58,3.21,3.21,40,74.2,70.01,1122,2860,1122,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'10-20,CONSTRUCTION,MIR007,L10,PANEL,'10-20,T1,GREY,220,3.39,8.3,15.42,15.43,40,233.21,68.75,2482,6215,2482,6215,LMC10 ,10.0T ,YES
'10-21,CONSTRUCTION,MIR007,L10,PANEL,'10-21,T1,GREY,220,1.91,4.76,8.69,13.04,65,258.44,135.14,4185,3115,4185,3115,LMC10 ,10.0T ,NO
'10-22,CONSTRUCTION,MIR007,L10,PANEL,'10-22,T1,GREY,220,2.24,5.51,10.18,13.04,65,220.61,98.5,4186,3115,4186,3115,LMC10 ,10.0T ,NO
'10-23,CONSTRUCTION,MIR007,L10,PANEL,'10-23,T1,GREY,220,2.53,6.23,11.51,11.53,40,209.7,82.81,3700,3115,3700,3115,LMC10 ,10.0T ,NO
'10-24,CONSTRUCTION,MIR007,L10,PANEL,'10-24,T1,GREY,220,1.7,4.16,7.71,7.72,40,144.64,85.22,2477,3115,2477,3115,LMC10 ,10.0T ,NO
'10-25,CONSTRUCTION,MIR007,L10,PANEL,'10-25,T1,GREY,220,2.54,6.18,10.92,10.91,40,178.32,70.32,3504,3115,3504,3115,LMC10 ,10.0T ,NO
'10-26,CONSTRUCTION,MIR007,L10,PANEL,'10-26,T1,GREY,220,2.91,7.1,13.24,13.34,40,206.97,71.05,4284,3115,4284,3115,LMC10 ,10.0T ,NO
'10-27,CONSTRUCTION,MIR007,L10,PANEL,'10-27,T1,GREY,220,3.12,7.93,14.16,14.8,80,611.61,196.3,4966,2980,4966,2980,LMC10 ,10.0T ,NO
'10-28,CONSTRUCTION,MIR007,L10,PANEL,'10-28,T1,GREY,330,1.06,2.59,3.22,3.22,40,74.27,69.95,1125,2859,1125,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'10-30,CONSTRUCTION,MIR007,L10,PANEL,'10-30,T1,GREY,220,2.52,6.15,11.46,11.46,40,133.81,53.07,1854,6179,1854,6179,LMC10 ,10.0T ,YES
'10-31,CONSTRUCTION,MIR007,L10,PANEL,'10-31,T1,GREY,220,3.39,8.64,15.4,16.18,65,689.04,203.43,5431,2980,5431,2980,LMC10 ,10.0T ,NO
'10-33,CONSTRUCTION,MIR007,L10,PANEL,'10-33,T1,GREY,280,1.41,3.46,3.9,3.9,40,121.21,86.22,1364,2860,1364,3010,LMC10 ,10.0T ,NO
'10-34,CONSTRUCTION,MIR007,L10,PANEL,'10-34,T1,GREY,220,3.39,8.25,15.39,15.4,40,171.14,50.54,2478,6215,2478,6215,LMC10 ,10.0T ,YES
'10-35,CONSTRUCTION,MIR007,L10,PANEL,'10-35,T1,GREY,330,1.06,2.59,3.21,3.21,40,83.22,78.54,1122,2859,1122,3009,LMC10 ,10.0T ,NO
'10-36,CONSTRUCTION,MIR007,L10,PANEL,'10-36,T1 SHEAR,GREY,250,3.28,8.39,13.14,13.7,65,655.21,199.52,2291,5980,2291,5980,LMC10 ,10.0T ,YES
'10-37,CONSTRUCTION,MIR007,L10,PANEL,'10-37,T1 SHEAR,GREY,250,2.97,7.59,11.89,12.6,65,597.9,201.12,2087,6039,2087,6039,LMC10 ,10.0T ,YES
'10-38,CONSTRUCTION,MIR007,L10,PANEL,'10-38,T1,GREY,220,3.57,8.77,16.23,18.65,80,334.19,93.61,5585,3339,5585,3339,LMC10 ,10.0T ,NO
'10-39,CONSTRUCTION,MIR007,L10,PANEL,'10-39,T1,GREY,320,1.02,2.49,3.2,3.2,40,66.6,65.05,1118,2859,1118,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'10-41,CONSTRUCTION,MIR007,L10,PANEL,'10-41,T1,GREY,220,3.01,7.33,13.67,13.67,40,154.65,51.43,2200,6215,2200,6215,LMC10 ,10.0T ,YES
'10-42,CONSTRUCTION,MIR007,L10,PANEL,'10-42,T1,GREY,220,2.85,7,12.94,14.64,65,280.02,98.35,4385,3339,4385,3339,LMC10 ,10.0T ,NO
'10-43,CONSTRUCTION,MIR007,L10,PANEL,'10-43,T1,GREY,220,2.55,6.34,11.58,11.96,80,296.08,116.22,2000,5979,2000,5979,LMC10 ,8.0T ,YES
'10-44,CONSTRUCTION,MIR007,L10,PANEL,'10-44,T1,GREY,220,2.29,5.8,10.42,10.76,80,385.12,167.97,1800,5979,1800,5979,LMC10 ,8.0T ,YES
'10-45,CONSTRUCTION,MIR007,L10,PANEL,'10-45,T1,GREY,220,2.29,5.85,10.42,10.76,90,445.14,194.15,1800,5979,1800,5979,LMC10 ,10.0T ,YES
'10-46,CONSTRUCTION,MIR007,L10,PANEL,'10-46,T1,GREY,220,1.76,4.3,8.01,8.01,65,128.61,72.95,2572,3115,2572,3115,LMC10 ,10.0T ,NO
'10-47,CONSTRUCTION,MIR007,L10,PANEL,'10-47,T1 SHEAR,GREY,250,2.77,7.11,11.06,11.52,65,595.47,215.26,1926,5980,1926,5980,LMC10 ,10.0T ,YES
'10-48,CONSTRUCTION,MIR007,L10,PANEL,'10-48,T1 SHEAR,GREY,250,2.79,7.07,11.15,11.52,65,487.94,175,1926,5980,1926,5980,LMC10 ,10.0T ,YES
'10-49,CONSTRUCTION,MIR007,L10,PANEL,'10-49,T1 SHEAR,GREY,250,2.95,7.41,11.81,12.53,65,488.85,165.6,4349,2880,4349,2880,LMC10 ,10.0T ,NO
'10-50,CONSTRUCTION,MIR007,L10,PANEL,'10-50,T2,GREY,220,3.47,8.44,15.77,15.88,40,227.83,65.65,5097,3115,5097,3115,LMC10 ,10.0T ,NO
'10-51,CONSTRUCTION,MIR007,L10,PANEL,'10-51,T2,GREY,220,3.6,8.76,16.38,16.38,40,233.57,64.8,5260,3114,5260,3114,LMC10 ,10.0T ,NO
'10-52,CONSTRUCTION,MIR007,L10,PANEL,'10-52,T2 SHEAR,GREY,250,3.34,8.37,13.37,14.08,65,528.9,158.26,4890,2879,4890,2879,LMC10 ,10.0T ,NO
'10-53,CONSTRUCTION,MIR007,L10,PANEL,'10-53,T2,GREY,220,3.31,8.05,15.06,15.06,40,164.93,49.8,2423,6215,2423,6215,LMC10 ,10.0T ,YES
'10-54,CONSTRUCTION,MIR007,L10,PANEL,'10-54,T2,GREY,220,2.53,6.17,11.51,11.52,40,181.07,71.48,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'10-56,CONSTRUCTION,MIR007,L10,PANEL,'10-56,T2,GREY,220,2.42,5.92,11.01,13.72,40,178.2,73.55,4407,3114,4407,3114,LMC10 ,10.0T ,NO
'10-57,CONSTRUCTION,MIR007,L10,PANEL,'10-57,T2 SHEAR,GREY,250,3.18,8.03,12.71,13.12,65,533.42,167.91,2194,5979,2194,5979,LMC10 ,10.0T ,YES
'10-58,CONSTRUCTION,MIR007,L10,PANEL,'10-58,T2,GREY,220,2.06,5.05,9.38,13.73,40,130.88,63.4,4407,3115,4407,3115,LMC10 ,10.0T ,NO
'10-59,CONSTRUCTION,MIR007,L10,PANEL,'10-59,T2,GREY,220,3.02,7.64,13.71,13.77,80,514.13,170.45,2215,6215,2215,6215,LMC10 ,10.0T ,YES
'10-60,CONSTRUCTION,MIR007,L10,PANEL,'10-60,T2,GREY,220,1.67,4.17,7.6,7.87,40,200.04,119.57,1330,5920,1330,5920,LMC10 ,10.0T ,YES
'10-61,CONSTRUCTION,MIR007,L10,PANEL,'10-61,T2 SHEAR,GREY,250,3.13,8.03,12.52,13.26,65,665.65,212.66,2196,6039,2196,6039,LMC10 ,10.0T ,YES
'10-62,CONSTRUCTION,MIR007,L10,PANEL,'10-62,T2,GREY,280,1.32,3.24,3.98,3.98,40,117.95,89.13,1392,2860,1392,3010,LMC10 ,10.0T ,NO
'10-63,CONSTRUCTION,MIR007,L10,PANEL,'10-63,T2,GREY,220,2.57,6.35,11.69,16.03,40,230.45,89.63,5147,3115,5147,3115,LMC10 ,10.0T ,NO
'10-64,CONSTRUCTION,MIR007,L10,PANEL,'10-64,T2,GREY,220,1.95,4.78,8.84,8.84,40,151.09,77.65,1422,6214,1422,6214,LMC10 ,10.0T ,YES
'10-65,CONSTRUCTION,MIR007,L10,PANEL,'10-65,T2,GREY,220,1.83,4.51,8.32,11.58,40,189.3,103.37,3720,3114,3720,3114,LMC10 ,10.0T ,NO
'10-66,CONSTRUCTION,MIR007,L10,PANEL,'10-66,T2,GREY,220,3.31,8.1,15.04,15.04,40,223.44,67.51,2420,6215,2420,6215,LMC10 ,10.0T ,YES
'10-67,CONSTRUCTION,MIR007,L10,PANEL,'10-67,T2,GREY,220,3.18,7.78,14.45,14.46,40,216.6,68.11,2327,6215,2327,6215,LMC10 ,10.0T ,YES
'10-68,CONSTRUCTION,MIR007,L10,PANEL,'10-68,T2,GREY,220,1.64,4.01,7.44,7.44,40,135.08,82.54,1197,6215,1197,6215,LMC10 ,10.0T ,YES
'10-69,CONSTRUCTION,MIR007,L10,PANEL,'10-69,T2,GREY,220,2.32,5.7,10.57,12.21,40,201.46,86.65,3919,3115,3919,3115,LMC10 ,10.0T ,NO
'10-71,CONSTRUCTION,MIR007,L10,PANEL,'10-71,T2,GREY,220,2.53,6.13,11.51,11.52,40,127.38,50.31,3699,3115,3699,3115,LMC10 ,10.0T ,NO
'10-72,CONSTRUCTION,MIR007,L10,PANEL,'10-72,T2,GREY,220,2.98,7.25,13.54,13.54,40,197.48,66.31,4346,3115,4346,3115,LMC10 ,10.0T ,NO
'10-73,CONSTRUCTION,MIR007,L10,PANEL,'10-73,T2,GREY,220,2.99,7.28,13.59,13.69,40,200.62,67.12,4397,3114,4397,3114,LMC10 ,10.0T ,NO
'10-74,CONSTRUCTION,MIR007,L10,PANEL,'10-74,T2,GREY,220,3.98,9.7,18.11,19.93,50,271.51,68.16,5968,3340,5968,3340,LMC10 ,10.0T ,NO
'10-75,CONSTRUCTION,MIR007,L10,PANEL,'10-75,T2,GREY,320,1.02,2.49,3.2,3.2,40,66.94,65.38,1118,2860,1118,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'10-77,CONSTRUCTION,MIR007,L10,PANEL,'10-77,T2,GREY,220,3.9,9.58,17.72,19.98,65,377.68,96.86,6046,3305,6046,3305,LMC10 ,10.0T ,NO
'10-78,CONSTRUCTION,MIR007,L10,PANEL,'10-78,T2,GREY,280,1.25,3.06,3.89,3.89,40,113.21,90.59,1361,2860,1361,3010,LMC10 ,10.0T ,NO
'10-79,CONSTRUCTION,MIR007,L10,PANEL,'10-79,T2,GREY,220,3.28,8.01,14.91,15.7,40,185.53,56.56,2451,6405,2451,6405,LMC10 ,10.0T ,YES
'10-81,CONSTRUCTION,MIR007,L10,PANEL,'10-81,T2,GREY,320,1.03,2.51,3.23,3.23,40,66.94,64.77,1129,2860,1129,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'10-82,CONSTRUCTION,MIR007,L10,PANEL,'10-82,T2,GREY,220,3.5,8.59,15.92,18.45,65,318.78,91.03,5527,3339,5527,3339,LMC10 ,10.0T ,NO
'10-83,CONSTRUCTION,MIR007,L10,PANEL,'10-83,T2,GREY,220,4.05,9.93,18.4,20.79,65,358.45,88.54,6289,3305,6289,3305,LMC10 ,10.0T ,NO
