"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3d321021-b6f6-41b6-88c0-a8434b527a36","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA"
"09809baa-34c7-4f33-8234-7168558a1013","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01"
"c20e491f-d022-469c-8bf7-550e9fe1a85a","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01","Apartment 1.04"
"48f3c31e-d642-4d59-aa4b-f7b4cad26fa4","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 1.04","W-104-02 - W25"
"fef02922-2e39-53ea-9167-cc2099193542","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-02 - W34","Item number & description written on adaptor"
"b8ac3de6-d22f-555e-829c-5eb44da4211c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-02 - W34","Sizes are correct against job sheets"
"0b4ce856-59ab-5f6d-bac7-74649fb30891","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-02 - W34","Drainage correct as per APL manufacturing pack"
"cf70119b-a4f3-5c45-970f-4935474ebd72","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-02 - W34","Sashes are fitted square and operating correctly"
"35a8cb88-805c-56fc-8fce-e75a7b067512","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-02 - W34","Restrictor stays fitted where required"
"2afcf144-a657-5ba1-ae85-2ef99373e811","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-02 - W34","Correct beads supplied for site glazing"
"8e52c2c2-175f-57a8-895d-cfb938748677","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-02 - W34","Stiffeners fitted - 25x50x2.5 Galvenised steel R.H.S fitted inside mullion"
"1c048738-025c-412f-a5b6-782f18ec6cec","","checklist-flat","pass","Slider Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49"
"90668d0e-b1e8-540a-ad6f-1af653c11efe","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","WANZ notes applied"
"eca7ff7b-316a-55f5-b8a6-8c753cfc99f5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Surface finish is compliant to standards"
"b1dcf45e-2df1-5f11-a6f1-890d75518d94","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Small Joint and back sealing correct"
"45310d5c-c8bf-5a24-9345-6305fd5a4cf6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Hardware is correct and correctly fitted"
"c0989c49-95dd-5234-bdf6-f41ba42a9cae","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","01003 Liner adaptor fitted to specified centres"
"7d58e549-b3bf-5772-87b6-68a194ef8269","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Item number & description written on adaptor"
"d92c6250-12b9-581b-80d2-d4dab6ec8259","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Sizes are correct against job sheets"
"06773600-0230-5b6a-bc03-3411cbd46dbf","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Drainage correct as per APL manufacturing pack"
"eaef6680-91fe-55a8-95d2-69b6ea638dbc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Panels are sliding freely"
"2825c315-0397-5e86-9c30-5d3a5025e4ca","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Correct weight rollers fitted"
"a87d1eba-8f7e-5125-94c6-fa002bd6d3b2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Stops and end caps fitted correctly"
"424c8989-fd26-53a2-8a4c-29b876c3487e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Infills fitted correctly"
"bc1f024f-df9d-5daf-8305-eff54261661f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.09","W-309-01 - W49","Correct beads supplied for site glazing"
"19ec733b-ff0f-438c-828e-3faea4080cce","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA","7546-02","Apartment 4.06"
"2c940131-646f-4acf-979b-15b2b26ccfdd","","checklist-flat","pass","Slider Manufacturing (with Stiffeners fitted)","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H"
"3afdd21a-7f6d-5592-a39a-a3abbbaa7339","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","WANZ notes applied"
"19acf2fe-74b6-5e3a-b946-7ef14898fff1","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Surface finish is compliant to standards"
"4ead45c0-b988-5653-9b54-4c1e42c8cc3e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Small Joint and back sealing correct"
"ffd49145-e5eb-58eb-9c60-0e881d06eaaa","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Hardware is correct and correctly fitted"
"0c82344b-50b2-59ae-94c1-cf3101940193","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","01003 Liner adaptor fitted to specified centres"
"fa15142d-f26f-51f8-afc2-0fa81cd36f10","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Item number & description written on adaptor"
"18ca5e94-c436-5c75-a639-e49f7d8b6239","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Sizes are correct against job sheets"
"ae564632-ee5b-57dd-a3ea-fb59662e02d1","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Drainage correct as per APL manufacturing pack"
"886ae490-abf5-5dbb-b6ee-6dcf2e98e67a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Panels are sliding freely"
"32cc0496-3d9a-54e9-95ab-72149e1ac614","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Correct weight rollers fitted"
"2499cbfe-4c76-5437-a020-d895d0c49721","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Stops and end caps fitted correctly"
"7d06a55f-5d76-51c6-a115-4687e028cb1e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Infills fitted correctly"
"b6e417f7-c904-5d35-8e78-9b51c0595be4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Correct beads supplied for site glazing"
"5de52220-506f-5bc9-9dea-7ac49cb7ed3b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-06 - W48H","Stiffeners fitted - 47x27x3 Bended galvenised steel channel fitted inside interlocker"
"f8a118be-6b59-407c-8adc-11a3aa7420b8","","checklist-flat","pass","Hinged Door","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.06","W-406-05 - W37A"
"1aa9bf47-2f2e-5556-ba9d-8639798ad2a5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-05 - W37A","Have sill bars been installed"
"548a3fad-7f4f-5606-8970-7435a410a58a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-05 - W37A","Door gaps even all round"
"f43aa688-3747-5a1f-889a-8830d955d6b4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-05 - W37A","LCL Guides in place , Hole drilled in head & Sill for bolts to go past frames"
"af86404f-0101-5ae1-8773-cdb8c7bfd75e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-05 - W37A","Key barrel matches others in the house"
"fb8daeb8-0916-568a-b272-bdb14a2eb416","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-05 - W37A","Aluminium in good condition"
"e9e03cec-8a93-54ab-85af-2cadba6bfe33","","holdpoint","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-05 - W37A","Request Signoff/ Raise Remedial"
"65d2439a-47ca-43da-9a81-f61a55122dcb","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14"
"f8b5be0e-99cf-5fc6-b10e-638d2f9e4d05","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","WANZ notes applied"
"c07c12b1-068b-56ac-866f-2fc33c62408d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","Surface finish is compliant to standards"
"6db7a188-d1be-5948-bfbb-08f3612b39bd","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","Small Joint and back sealing correct"
"6f44511b-dfb2-5081-941f-75c5253ed492","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","Hardware is correct and correctly fitted"
"5eace43e-49b2-559d-9850-c303d4809c02","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","01003 Liner adaptor fitted to specified centres"
"5d1db5b8-51af-5611-b006-58ae807f5583","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","Item number & description written on adaptor"
"07967d91-6d91-532f-9833-1b635dbb0c7d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","Sizes are correct against job sheets"
"e6846a14-2851-5cc5-a527-16f544ff098e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","Drainage correct as per APL manufacturing pack"
"c28376a8-4a90-54b8-a6a6-17d067079d4b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","Sashes are fitted square and operating correctly"
"5e5f6286-020f-5346-9423-65b2f9dd7629","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","Restrictor stays fitted where required"
"6e85e7ff-a4db-5ad4-b59e-0b8c449b0358","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-04 - W14","Correct beads supplied for site glazing"
"accbde75-86e4-4eb3-90ae-1469ab8a53a4","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14"
"98bdd495-6f54-5dd4-8e85-e030fe641de5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","WANZ notes applied"
"97087558-5b84-5ca9-a6b7-1067316ed053","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","Surface finish is compliant to standards"
"e80484db-ad5b-50e0-86aa-a245ed7e3202","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","Small Joint and back sealing correct"
"e99183e8-2dca-510d-9eda-a43bedc56ea0","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","Hardware is correct and correctly fitted"
"335fc070-7d0b-5ebd-8169-5f78a4f6ccff","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","01003 Liner adaptor fitted to specified centres"
"bf099659-8606-5e3f-b854-4a3d6f7808db","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","Item number & description written on adaptor"
"fe5b94d1-6621-597b-8e8f-db173d3a4ee5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","Sizes are correct against job sheets"
"f449b01a-690b-50c6-b876-776f712243d6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","Drainage correct as per APL manufacturing pack"
"bcae5040-1c7c-5edd-8e74-6501263b3efe","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","Sashes are fitted square and operating correctly"
"ec505b8a-0eef-585c-be97-1e0d8c0bcb45","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","Restrictor stays fitted where required"
"5dcc4773-3f97-5852-b984-1b4602187ec9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-03 - W14","Correct beads supplied for site glazing"
"3035f5f5-2bfd-4eb1-8a94-4228a282ea2b","","checklist-flat","pass","Slider Manufacturing (with Stiffeners fitted)","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H"
"d188ac55-63d0-5c72-9915-e42b615b9bbc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","WANZ notes applied"
"9c857a4a-bb09-5f5d-b900-4a104b7592b5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Surface finish is compliant to standards"
"7f7d6ee0-df85-5a1f-8e26-900912d32cf1","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Small Joint and back sealing correct"
"32ee605d-da54-541b-8d51-2aabc1c564df","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Hardware is correct and correctly fitted"
"3161c295-28ab-5905-90db-f6da9750d237","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","01003 Liner adaptor fitted to specified centres"
"f06cca5d-690b-55a1-b666-2aac8de7cbce","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Item number & description written on adaptor"
"de49ef87-7975-517e-acff-19ebd316cf24","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Sizes are correct against job sheets"
"90c294c1-78ce-5369-99c3-f3756331391e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Drainage correct as per APL manufacturing pack"
"8e862c12-22aa-50de-b2c0-8735395194bc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Panels are sliding freely"
"6c81bbb6-5935-544c-8191-92c1940c8e57","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Correct weight rollers fitted"
"1990594d-cee2-5ea6-bc73-8f021bff41cd","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Stops and end caps fitted correctly"
"e7e5b127-2b08-51c4-9c87-1e7c51818aeb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Infills fitted correctly"
"e76eaa10-c30d-5b46-8baa-f56ec87bc3aa","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Correct beads supplied for site glazing"
"a4c27b96-e163-5596-ae2f-ce4c1fb5e149","","checkpoint-status","not-applicable","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-02 - W48H","Stiffeners fitted - 47x27x3 Bended galvenised steel channel fitted inside interlocker"
"16df6c9c-75ab-4b59-91c9-b7169c076cd8","","checklist-flat","not-started","Slider Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider"
"19753ae5-2398-543f-a3c7-7cca5853de24","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","WANZ notes applied"
"bf3ee78e-a488-5db1-81e9-2c548ffcbd5c","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Surface finish is compliant to standards"
"1b4b4876-48c0-5f0c-94fe-e8e54e63fbe3","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Small Joint and back sealing correct"
"097aa503-2926-5002-8690-5be99b3d540d","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Hardware is correct and correctly fitted"
"8079821b-6f83-552c-beed-9d8d412754c0","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","01003 Liner adaptor fitted to specified centres"
"355f2dd5-fb78-5ded-9050-b7f5e7bfc215","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Item number & description written on adaptor"
"069ec2db-5016-5866-8bc4-c7c2d95ea356","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Sizes are correct against job sheets"
"8e2f85e0-3d07-5e48-b32e-923dd8b6d19d","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Drainage correct as per APL manufacturing pack"
"c03c883c-9af8-516d-af38-d2a1a118c061","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Panels are sliding freely"
"62ff73eb-d6c2-50fb-99b1-0c7b4300b673","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Correct weight rollers fitted"
"c2cb3b29-8be9-5736-bd15-da5d4e71937a","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Stops and end caps fitted correctly"
"f751ea75-eb3b-5dc6-89af-1eb34f00a8dc","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Infills fitted correctly"
"28767bdc-3de9-5cf3-8ca4-635f6aab6cee","","checkpoint-status","not-started","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-01 - W8 & W7 Corner Slider","Correct beads supplied for site glazing"
