"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1fc4b491-7ba7-46f0-80dd-d1f3b25e520a","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA"
"59496fdc-124a-452a-8067-7000d7fc0281","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs"
"3e90e029-c5d0-4cc6-90c7-ede6affaa351","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS"
"92900b0b-19ae-44f2-a9d0-6d401f3d3911","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Basement 2"
"a62a81f9-5fe6-4cfd-8e49-8ff709691d6e","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Basement 2","AE 4634"
"2c774cc1-abd5-4bdc-b6e4-aa10ee59f45f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5306","Mandatory testing","CB3"
"bf8a8114-4fbe-48de-8247-183d841421e5","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5306","Mandatory testing","CB4"
"a28f3920-e846-41fe-a8b0-5fc8736b34fa","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5306","Mandatory testing","CB5"
"56dc1cda-5473-4fe2-84bc-10fd73690d8d","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5306","Mandatory testing","CB6"
"96163075-50af-4b6b-abc2-3b8e5576543d","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5306","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"fe8f6dbd-27f4-49ca-b2bd-c3aff8ea3057","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307"
"7685a316-d4df-4d0c-9455-6653dc7072ef","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Leadins"
"8fe55882-60fb-42c0-900d-4dd35231217f","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Roughin"
"93189f41-2734-44f9-acb7-7bb912d6135a","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Cut out"
"99e2e14f-de64-4ec6-aff0-dcf51b1bfdd2","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Commissioining"
"b8876d33-b0cf-4982-a173-49dc5d833ceb","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Mandatory testing"
"9efa8704-1c40-4288-a603-37939fe10c3b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Mandatory testing","CB1"
"a2bc49eb-a874-46c5-adb5-e5af859b3de8","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Mandatory testing","CB2"
"00f8c588-7757-40de-acec-3ee1ee47856c","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Mandatory testing","CB3"
"16102dd5-3cb1-4e6d-8dee-25068d954c5a","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Mandatory testing","CB4"
"8a4be2a1-0181-43d6-9d8b-309f0466e55b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Mandatory testing","CB5"
"21e58c87-2928-4d22-82e3-b48542060eec","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","Mandatory testing","CB6"
"d03d02fd-698f-487d-9d45-07670d3f9b5e","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5307","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"60f7cbeb-62ed-4cf4-a5ec-d52b6a09ed88","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308"
"2f19078d-1a1b-495f-9684-537dff6c7006","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Leadins"
"2819c0c2-c2b9-4ab1-b748-95ef28b60bca","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Roughin"
"568a2638-a581-4489-b13e-2bebe2811ca9","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Cut out"
"b30d67bd-b04e-4909-8aa1-2b34024f45dd","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Commissioining"
"f0cb6dcf-b887-4ac7-9a3a-88ea65e3b5a6","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Mandatory testing"
"9d6e0ed9-bab1-4b8a-9fea-5020b0e0ce08","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Mandatory testing","CB1"
"0d462323-df59-4c1d-b3c3-8dfd3c2477d2","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Mandatory testing","CB2"
"4b942a7e-5849-464b-9916-31144a4f9cf7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Mandatory testing","CB3"
"e47c109e-56cc-4e78-8733-80204b6f2907","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Mandatory testing","CB4"
"c772bd67-3ef2-45cb-9e22-c95f6787f7c3","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Mandatory testing","CB5"
"03eda935-86e1-4990-94b8-9d5fb2290933","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","Mandatory testing","CB6"
"57515ca5-0d6d-4075-9cf8-b847c78d9651","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5308","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"1f1f88e1-642c-48a3-8fab-3c16e67360dc","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309"
"72536899-d888-4b3a-ace7-16ac148babec","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Leadins"
"0ad2d1ab-5132-4adb-b436-61510ab19d22","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Roughin"
"38a4c8dc-0fc2-4027-9eb0-2da544b38baf","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Cut out"
"786128b8-3499-4f85-a746-3d01a589aa11","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Commissioining"
"39d2e234-f0db-4221-8a96-5729ad330308","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Mandatory testing"
"ecdbf185-f24f-47c3-bf1f-78a7bfc0ab9b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Mandatory testing","CB1"
"68778990-9b41-4535-b3d3-ce3b1a9c06cc","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Mandatory testing","CB2"
"9d0a26ec-fc86-4316-961a-3aa3d0ee8825","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Mandatory testing","CB3"
"457f983e-c0d1-48f5-bcf2-228b00b8e332","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Mandatory testing","CB4"
"b845572a-728a-4a6b-8663-266f7b05c6df","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Mandatory testing","CB5"
"0ba48fb7-c57b-4011-b01e-f67678c4586f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","Mandatory testing","CB6"
"3bbf6944-b2e7-4ef1-8214-30db14835490","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5309","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"dc636d5f-be49-477c-876c-075a5ab71be9","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310"
"9a2be5dc-4b2a-473d-afa4-22e9d5fc4d53","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Leadins"
"fc8b8a0d-26b8-435f-916b-a4a76f1ee7bb","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Roughin"
"9b75bab3-b0c3-4520-a150-33ac7f12c2a9","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Cut out"
"4ca5ead8-83a8-4b14-91f5-ecf82ee65e25","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Commissioining"
"dde9b778-f16a-4569-a36b-a42a5f367703","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Mandatory testing"
"922cf689-7f77-43f6-aa7b-e3f7888bac89","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Mandatory testing","CB1"
"439ef101-e4bc-4779-b08e-14ea1b2fcb35","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Mandatory testing","CB2"
"06832e72-ff7c-46ff-b61f-b0ff3422593c","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Mandatory testing","CB3"
"374e7579-5f04-47e9-8f60-9ae10d2b7739","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Mandatory testing","CB4"
"e4756005-dea0-48dd-aa01-9b2998c81a55","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Mandatory testing","CB5"
"00482e87-93cf-493b-b94f-af8b67c259bc","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","Mandatory testing","CB6"
"24525d0a-909c-4282-a81f-8de3cda7a05f","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5310","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"dcf50e4e-68bf-4614-8537-27868abdb33f","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311"
"25cded55-6da0-43b6-b1dd-28d501b2fb5a","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Leadins"
"d760e6f0-4561-4196-88ec-3e8337cf00f7","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Roughin"
"90685c02-a1dc-4596-9312-f179dc75c657","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Cut out"
"71d973a7-73e6-4e25-87d1-9a1bf682b3ec","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Commissioining"
"4dea4399-5011-4c67-a725-1438a457c528","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Mandatory testing"
"304e6d40-d80a-4551-a4a6-99f6512fba8c","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Mandatory testing","CB1"
"043c05ef-f372-4826-963d-d49605847a30","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Mandatory testing","CB2"
"6fc3edb8-b805-43cf-8c86-bb9f2035cb02","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Mandatory testing","CB3"
"acb494b4-090e-4807-a2e2-891b485de3e1","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Mandatory testing","CB4"
"d1d89f1e-d2a2-45ed-8516-1e4954962971","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Mandatory testing","CB5"
"2023f5cb-e9ed-46f6-8d90-cd66b6c0085a","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","Mandatory testing","CB6"
"8e22de77-67a8-40d2-8424-b4667c307d9f","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 53","Apartment 5311","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"c44aad4f-c5d9-4d61-86f6-c79c86be3e4c","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 54"
"ce19bd78-50c9-4672-b42d-4d866fa68f10","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401"
"cdce2419-117f-41bb-bd6a-dc7e743a4666","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Leadins"
"b0b3d767-fb2b-48da-8d39-1bfdbb8fce90","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Roughin"
"d1fd71f9-ae09-42d2-9e0c-850cf59fda0a","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Cut out"
"74cb62a9-36ad-47d5-b431-631e86275254","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Commissioining"
"59b3d884-4630-4b20-9279-2afc33d17ad4","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Mandatory testing"
"63b5ede8-ff72-4115-a226-95b93b4b9a56","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Mandatory testing","CB1"
"98333a4c-7575-4737-b7da-336461d51caa","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Mandatory testing","CB2"
"a4b0fc58-0e25-4076-8a79-006f917d889e","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Mandatory testing","CB3"
"0525ae25-0a3b-409a-b50a-032b6c161da7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Mandatory testing","CB4"
"6c7714ed-8e58-48ef-8ff8-887e6753495f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Mandatory testing","CB5"
"503bba07-ebce-4768-bfa9-c3086e67b81f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","Mandatory testing","CB6"
"e7b03ec7-1903-4229-b713-8ded22185b66","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 54","Apartment 5401","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
