"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"64cdf63b-8dcd-41b2-893b-76737829f774","","fail","","folder","TRUE","FALSE","Area 1"
"65cb4231-9be6-4944-a2ff-40074be0b6ab","","work-in-progress","","folder","TRUE","FALSE","Area 1","ITP 0001 - Clearing & Grubbing"
"af40421e-2a56-4947-b9f8-bf5617396f20","","fail","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-127 - Stormwater Drainage - Pit 1047 to Pit 1047a - Zone 7 Mickleham Rd North (Southbound)"
"4a9a1397-2534-4ec4-8673-bbd1ab278e3d","","fail","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-128 - Stormwater Drainage - Pit 1045 to Pit 1163 - Zone 7 Mickleham Rd North (Southbound)"
"34fefcb9-aaf7-4374-a7d8-0461138bb3ba","","fail","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-129 - Stormwater Drainage - Pit 1043 to Pit 1160 - Zone 7 Mickleham Rd North (Southbound)"
"d2e72b42-92a0-48ab-aaef-8a3868d33f10","","pass","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-130 - Stormwater Drainage - Pit 1041 to Pit 688aa - Zone 7 Mickleham Rd North (Southbound)"
"dc1e9182-9ccf-487c-ba1c-49be58cd5558","","pass","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-131 - Stormwater Drainage - Pit 1037 to Pit 688a - Zone 7 Mickleham Rd North (Southbound)"
"ab23d5a8-202a-4042-90ae-d9c94a908f2a","","pass","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-132 - Stormwater Drainage - Pit 1035 to Pit 1059 - Zone 7 Mickleham Rd North (Southbound)"
"fb82202f-9b7b-4564-8b2b-41b11b8b508f","","pass","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-135 - Stormwater Drainage - Pit 558 to Pit 558C - Zone 7 East Mickleham to Debonair"
"994d54b6-2118-4c1b-b235-e1fec607de8c","","fail","b41987c8b9c253c105c87aab38e488cb2dc689d4d7c1b33666d11b5d059c734f","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-136 - Stormwater Drainage - Pit 847 to Pit 846 - Zone 7 East Debonair to vantage"
"f5a5f86c-0fae-431d-9986-43d7bb988c53","","fail","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-137 - Stormwater Drainage - Pit 846 to Pit 845A - Zone 7 East Debonair to vantage"
"06ac54d9-7725-408f-8899-9f5bebf20fbe","","fail","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-138 - Stormwater Drainage - Pit 845A to Pit 845 - Zone 7 East Debonair to vantage"
"090e1f72-7975-4b7b-b49e-e959812ba42e","","fail","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-139 - Stormwater Drainage - Pit 845 to Pit 844A - Zone 7 East Debonair to vantage"
"708bd5e5-b36f-40be-b36b-9cbe6a7380a8","","fail","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-140 - Stormwater Drainage - Pit 844A to Pit 844 - Zone 7 East Debonair to vantage"
"fd94a289-a09a-4330-90ce-9a1b60bb3c9b","","fail","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-141 - Debonair Intersection WB - Pit 558C to 558b"
"5a1d1216-6c60-416b-bfb3-382dd3e4d4ee","","work-in-progress","77e434a8276a5308312b62f03654d1a10ff436557479c62aabc4b78b136fe96b","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-142 - Debonair Intersection WB - Pit 558B to 557A"
"f6fcc2ed-f6c4-46c8-85a8-2869fe1326a5","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-145 - Zone 7 East Deb-Vantage Pits 544-543"
"f0f58b3f-074c-4aeb-9d89-ac89ed767207","","work-in-progress","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-146 - Zone 7 East Deb-Vantage Pits 543-542"
"6b99915a-c327-46a9-9171-dcf519ed565b","","fail","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-147 - Z7 East S2 Mick to Deb - Pit 873 to Pit 872"
"4c48b571-5671-4f64-a01a-b0cba1d630c0","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-148 - Z7 East S2 Mick to Deb - Pit 872 to Pit 871"
"a3ec7e46-564a-40c0-af12-6b4d83a8019e","","work-in-progress","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-149 - Z7 East S2 Mick to Deb - Pit 871 to Pit 870"
"dd31e96e-56b8-415d-84cb-bd73723edf07","","work-in-progress","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-150 - Z7 East S2 Mick to Deb - Pit 870 to Pit 869"
"ba672d27-c738-4468-b569-cb91eeabb431","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-151 - Z7 East S2 Mick to Deb - Pit 869 to Pit 868"
"cb7a024c-5fff-4e2b-afa2-fc34b0c6af8c","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-153 - Zone 5 Aitken South SB - Pit 1090 to 1091"
"a186e723-bbd7-4335-847c-3e178cf2401a","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-154 - Zone 5 Aitken South SB - Pit 1091 to Ex.1092"
"93bb4b95-96ad-4011-a63a-cba5347d64c4","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-155 - Zone 5 Aitken South SB - Pit 1091 to 1091a"
"3ec119f0-a90d-4b14-ab44-86d0838b60ab","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-156 - Zone 5 Aitken South SB - Pit 1091a to 1091b"
"cba3768d-4f7b-4ea4-a2d5-61035e803b6a","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-157 - Zone 5 Aitken South SB - Pit 1091b to 1091c"
"17ddee2f-44cb-4fd9-9d15-a3b8c69701f3","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-158 - Zone 5 Aitken South SB - Pit 1091c to 1094"
"a84c0908-8611-4a92-a388-74653bddcb8e","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-159 - Zone 5 Aitken South SB - Pit 1091c to 1091d"
"a4c785d8-c45c-453f-a8f9-fb79127ae54b","","pass","4973fb75b67d8d15dcb6254be2afad252b07b794f4e47f9359863a411f131b5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-160 - Zone 5 Aitken South SB - Pit 1091d to 1091e"
"9216b9ad-0710-44db-ae11-2d28afe787e7","","fail","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-161 - Zone 5 Aitken North SB - Pit 1057 to 1133"
"170fde39-db77-497d-99e7-0d9fcf6be87b","","pass","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-162 - Zone 5 Aitken North SB - Pit 1133 to 1137"
"3cc95bbf-82d5-45d8-8bbb-187675c7d9e2","","pass","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-163 - Zone 5 Aitken North SB - Pit 1137 to 1139"
"639dcc82-1bfa-4399-a0e2-8c590a4f30af","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-164 - Zone 5 Aitken North SB - Pit 1139 to 1136"
"8313c76a-33a0-4cc7-aaea-d19fae2a2822","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-166 - Zone 5 Aitken South SB - Pit 1098 to 1300"
"574460f5-9343-4ed8-84b2-e5096fed67d2","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-167 - Zone 5 Aitken South SB - Pit 1300 to 1031"
"e4ecff23-427e-4f25-8fa4-98e5e43a2fdd","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-168 - Zone 5 Aitken South SB - Pit 1031 to 1064"
"94ee6360-5f16-4d44-bfdf-f2485e650a8e","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-169 - Zone 5 Aitken South SB - Pit 1064 to EX. 1142"
"fdfbe256-efee-480b-9cfa-6092bd258029","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-170 - Zone 5 Aitken South SB - Pit EX. 653 to 991"
"f568be05-1281-4721-8806-fb353f3ac783","","work-in-progress","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-171 - Zone 5 Aitken South SB - Pit 1031 to 1030"
"88d9db9b-28ba-4c96-b045-911436c92759","","pass","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-172 - Zone 7 Vantage - Pit 910 to 707"
"7edb8da1-ac30-4d1b-9bc7-9ea2921b1b47","","fail","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-173 - Zone 7 Vantage - Pit 707A-705B"
"5b7ac6ff-18c2-4d84-a94a-67c47a8c0ade","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-174 - Zone 7 Vantage - Pit 705-705B"
"1bccd679-71ae-47d6-a36d-6090745180a4","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-175 - Zone 7 Vantage - Pit 705B-705A"
"306a7976-28a6-4da2-910c-74a2152d2803","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-176 - Zone 7 Vantage - Pit 705A-536A"
"84fb6ebd-6fcc-4fda-8b70-65a647d6e6d5","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-177 - Zone 7 Vantage - Pit 536A-537B"
"8eaf78d5-dc37-4235-9da2-225ccec3f65a","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-178 - Zone 7 Vantage - Pit 537B-537"
"f0802f78-0a75-4a0e-aad5-8445caca27f5","","work-in-progress","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-179 - Zone 7 Vantage - Pit 537-537A"
"9eac0c53-1fb9-4f87-9f48-5fa72a23e0d3","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-180 - Zone 7 Vantage - Pit 537A-538"
"9c7d7da1-8b34-468a-b7e7-f11073a57c65","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-181 - Zone 7 Vantage - Pit 538-539"
"3bee9d36-03be-4120-81f8-385d72295757","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-182 - Zone 7 Vantage - Pit 539-540"
"e0561639-91a1-4294-b1ad-7ffc8698a39a","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-183 - Zone 7 Vantage - Pit 540-541"
"a0fcfee4-a9c7-4726-a60a-b75afb2a9d6b","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-184 - Zone 7 Vantage - Pit 541-542"
"865ae42e-ae58-41dc-b7e7-ee66d720d746","","pass","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-185 - Zone 6 Pit 609.1-609"
"4828dcfa-b690-4608-8c23-bb2c923924d5","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-186 - Zone 6 Pit 609-608"
"a128804c-c768-4798-8cfb-c2ac41721848","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-187 - Zone 6 Pit 608-607"
"f85241b7-5f2d-43d8-9d40-c2915455567b","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-188 - Zone 6 Pit 607-606"
"4b8282fe-b5fe-4db4-b7b0-6a90b08497fd","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-189 - Zone 6 Pit 606-605"
"e39c4636-ce68-4d64-a72b-eae893d64421","","pass","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-190 - Zone 6 Pit 605-604"
"dd0fff3a-dc52-46ad-bc89-5fd304f19666","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-191 - Zone 6 Pit 604-603"
"a5c52f65-d5f6-4142-acae-dd8d77c97fd5","","pass","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-192 - Zone 6 Pit 603-602"
"2865a1a4-acaf-437e-b1dc-474859bc5f4a","","fail","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-193 - Zone 7 Pit 705B-705"
"5099cacd-9333-4758-a7e1-cca9d7267202","","fail","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-194 - Zone 7 Pit 705B-707A"
"b05c929c-6b62-4aa0-b47e-8b7bb6d2b85a","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-195 - Mickleham South NB (1178A-1179)"
"c5aade99-1408-4468-bdcf-8ff905ff7fc5","","fail","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-198 - Zone 5 Aitken South SB - Pit 1024 to Existing Pit"
"ab3c0d61-3c77-4caf-a7e1-07b05488e181","","fail","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-199 - Z7 East S2 Mick to Deb - Pit 868 to Pit 868A"
"89b95ada-656c-4b2f-b7ee-3a2ea7a73a51","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-200 - Z7 East S2 Mick to Deb - Pit 868A to Pit 867"
"c0bcd11e-d722-4d2b-a242-45e5e07217ee","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-201 - Z7 East S2 Mick to Deb - Pit 867 to Pit 867A"
"0af65c09-9633-450c-8965-8b051a4e191c","","pass","1427597177b315aad39ec801ec3f4a7df3b032940fe627d2e819e6cc5a470d5e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-202 - Zone 5 Aitken North SB - Pit 1119 to Existing Pipe"
"78b7177d-b4c2-41dc-8f14-913d320572f6","","work-in-progress","d6a9c3827e12d44fdc01298f7689fe2ad5b0a71cab52b3d5efa90294ede7528e","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-203 - Z6 595A-602"
"3de3e0cd-ff40-4328-b8cb-ed76bf0e9221","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-204 - Zone 5 Aitken North SB - Pits 1127 to 1123"
"3965eb1e-aa55-4624-9e1a-116bb770f4b6","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-241 - Zone 6 594A-594"
"e7751315-fc3b-4eb9-81e6-edb9cb298c0c","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-242 - Zone 6 594-595A"
"9fea9279-e41d-401b-a2ca-10c302f500ce","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-243 - Zone 6 619C-619B"
"4f065b9d-a2fc-4e0b-84d8-ce61554a2892","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-246 - Zone 6 - 619B-619A"
"1c97e088-6015-4781-b385-2efbdf498988","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-247 - Zone 6 - 619A - 619"
"b2134c39-586a-4a3f-8789-e8daf3314090","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-248 - Zone 6 - 619 - 320"
"c831645b-6de7-4187-9e32-269cd457b3ae","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-249 - Zone 6 - 320 - 620A"
"3ac502f3-2914-4b9e-ae7a-8983c92ebea1","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 2","ITP 0017 - Underground Stormwater Drainage","ITP-017-A2-LOT-251 - Zone 6 - 822B-623"
