"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"231c46f9-6447-4263-9019-61d906e151c8","","folder-normal","pass","","step","TRUE","FALSE","Nov 22"
"83022954-4240-4b9f-a0b7-633222af6d29","","folder-normal","pass","","step","TRUE","FALSE","Nov 22","Joel Gilbody "
"29a02cf8-fc59-4534-8117-a1f903cc52eb","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 17/11/22"
"f93dcbd7-fd1a-4241-834d-12967b4ed72a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 18/11/22"
"d4a70003-a183-4cc1-baa0-5284e3dbcf0e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 21/11/22"
"1161be9d-77a0-4aaa-8204-5ef6b235b1bf","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 22/11/22"
"b374d027-acd0-4a01-a4ce-05cafdea61f8","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 23/11/22"
"dfa2ac35-c7aa-4c6c-b39d-452a680e25f7","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 24/11/22"
"15385595-be14-430c-aa33-a77a45e1f309","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 25/11/22"
"c2a54d3f-e64d-4ed4-ac29-6fdd907b37a4","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 28/11/22"
"32500023-6c13-4569-a667-f9a3613f387e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 29/11/22"
"762ef03f-c53c-49f7-b2d0-661e68693bb6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Matthew Perrin","Daily Diary / Timesheet 30/11/22"
"056c3127-4c73-47db-98f5-31e0a8154686","","folder-normal","pass","","step","TRUE","FALSE","Nov 22","Quin Wanoa"
"1d9f6b18-6aa8-4a0c-aebc-a024bf7ff9c8","","checklist-flat","pass","ca2a719d4cd5666dfcea58410604be5e24560a7214c19cb0bf10a5c6e31b027b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","Daily Diary / Timesheet09/11/22"
"9f7bc068-17cb-4c4f-a5c0-0803313cba9f","","checklist-flat","pass","ca2a719d4cd5666dfcea58410604be5e24560a7214c19cb0bf10a5c6e31b027b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","Daily Diary / Timesheet"
"6487340f-e0d4-420d-8783-b2022ec97a3b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","Daily Diary / Timesheet 11.11"
"cca1f540-8170-4e0a-8529-649d6c44a864","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","14.11.22"
"0b4b7372-ca05-4e97-a035-2a21679290ee","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","15.11.22"
"40340c55-b2a2-4997-a56b-5995a58e8bed","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","16.11.22"
"93fd359f-d834-49b5-bf62-f7efee94f1b3","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","17.11.22"
"7c925720-5a22-47b1-8e5c-23521366d1c3","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","18.11.22"
"47c194f1-9970-4d42-a44d-bb9db34c9ce9","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","21.11.22"
"cd56bb27-717c-4d50-8979-4f598ae0cbd3","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","22.11.22"
"b32b8d1d-b19f-4998-bfd3-f47588911f3c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","23.11.22"
"4908d0e5-0794-40ae-8492-9e619fcec47c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","24.11.22"
"a9c6f631-2f14-409f-b064-e522e9b8d080","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","25.11.22"
"983aa20c-475b-4baf-9ac3-90c19076a4d0","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","26.11.22"
"54769860-8791-436b-a8bc-5f479198d89a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","28.11 22"
"4e7ca9cf-32ef-4ac8-8050-5ead351cb398","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","29.11.22"
"e932f929-120f-40ac-9382-2ba59c4f447a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","30.11.22"
"d06018b1-cc52-4798-a708-dc640511cc91","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Nov 22","Quin Wanoa","1.12.22"
"4ac94388-e3f1-4945-8111-8b6ed1e1068d","","folder-normal","pass","","step","TRUE","FALSE","Dec 22"
"be5174da-1552-4ed5-b70e-124d7b92d4d7","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Joel Gilbody"
"c160bf46-43b0-46a7-af4c-a12e6303abc2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Joel Gilbody","Daily Diary / Timesheet 1-12-22"
"989e2ae6-2f55-4c77-ad77-4951500aac2a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Joel Gilbody","Daily Diary / Timesheet 2-12-22"
"88b34c40-f481-4dc2-bb6a-f7e9bac40bb0","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Joel Gilbody","Daily Diary / Timesheet 5-12 22"
"812ded90-50df-4970-955c-404398dbbfb0","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Joel Gilbody","Daily Diary / Timesheet 6-12-22"
"be60f96d-3732-4853-9ac4-2377772860eb","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Joel Gilbody","Daily Diary / Timesheet 7-12-22"
"e5387a03-1601-4f99-984d-999de72bbce2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Joel Gilbody","Daily Diary / Timesheet 8-12-22"
"055a81b5-c82a-49ea-89ac-3b1ad7f220fa","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Joel Gilbody","Daily Diary / Timesheet 9-12-22"
"b5332e4b-8ef0-4669-848c-b3de9c0ee663","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Joel Gilbody","Daily Diary / Timesheet 12-12-22"
"0a10abca-1366-4efb-ab20-1dff81881668","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Joel Gilbody","Daily Diary / Timesheet 13-12-22"
"55b4cd1c-9a00-4641-97b2-2c398945eb54","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Wayne Buckingham"
"a1869e84-4c68-4f13-8992-d4df2932eba7","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet11222"
"7af240e1-6692-4993-997f-7e48e3339f7e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet21222"
"69a81ebe-0997-470a-9e9f-77dfe57a203b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet51222"
"34246bfe-fccc-4023-9d1f-e60a7a868713","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet61222"
"cc9239ed-3f09-4026-8317-eaacd5d2b3da","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet71222"
"47c20faf-ed6a-4f26-9553-85e81dca965f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet81222"
"8b599ad9-a4b8-4e25-8a87-4a6879f755d1","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet91222"
"f7c54c63-9e7f-43be-8739-9c7d54b4da92","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet121222"
"1e35903e-ade2-4efd-9177-45ea4e5041c5","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet131222"
"a03807ce-8e57-4e8d-b4f0-b06e3bda4625","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet141222"
"428880ec-76cb-48f0-883d-2f8b6bd0b17f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Wayne Buckingham","Daily Diary / Timesheet151222"
"659ec56f-1b36-4fbf-a29e-e4466928f549","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Josh Whelan"
"5e7c1d16-ab14-491f-8d7f-03bda5ebb523","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Josh Whelan","Daily Diary/ Timesheet 1/12"
"d2606526-52dc-45cb-bba3-a067479f8f19","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Josh Whelan","Daily Diary/ Timesheet 1/12","Daily Diary / Timesheet"
"77f5d3ac-0af4-496c-97a2-0b05f5b22bd2","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Josh Whelan","Daily Diary/ Timesheet 2/12"
"8154cc34-89b4-43b4-b04b-e7f13ea1cb86","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Josh Whelan","Daily Diary/ Timesheet 2/12","Daily Diary / Timesheet"
"5f0926ed-95ed-4684-ac1a-4f68e6ec881c","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Josh Whelan","Daily Diary/ Timesheet 5/12"
"fecd22b8-0b74-43b5-8122-aa86db53d714","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Josh Whelan","Daily Diary/ Timesheet 5/12","Daily Diary / Timesheet"
"443baf68-00a0-49b3-b6fc-c3cf96375e6a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Josh Whelan","Daily Diary / Timesheet 6/12"
"6949af14-b8cb-4dab-aa62-d3bb08c5f8b4","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Josh Whelan","Daily Diary/ Timesheet 9/12"
"a9d0653a-c40c-4b7c-8887-3d7f5a0026a6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Josh Whelan","Daily Diary/ Timesheet 9/12","Daily Diary / Timesheet"
"aeeb3567-5bcb-4697-b3e6-227dc346a432","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Josh Whelan","Daily diary/ Timesheet 7/12"
"af196642-4f0e-4a96-94b8-d988f40a266c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Josh Whelan","Daily diary/ Timesheet 7/12","Daily Diary / Timesheet"
"9e6e2794-84eb-45ab-b525-ff1ab2f47a9c","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Josh Whelan","Daily Diary/ timesheet 8/12"
"e8fdb1d7-bcd4-4c9a-a72b-fdfd7f262150","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Josh Whelan","Daily Diary/ timesheet 8/12","Daily Diary / Timesheet"
"1339f9df-4e63-4385-969a-68da1b6ef88f","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Taj Greenhalgh"
"98f08844-eb4e-4849-bb16-0e0e6c185f0f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 1.12.22"
"a0bef988-feb3-457d-8d2b-e08ab43e27bd","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 2.12.22"
"49761e07-0b4b-4ba9-900e-7de1a39c9ea8","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 3.12.22"
"0911edf7-22ec-4987-84f3-75ff48b48a2d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 5.12.22"
"c9b57ef7-083b-496a-b0f4-63eaedf78a37","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 6.12.22"
"ce5b3cf6-09b5-4b69-9793-fe3c6243daaa","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 7.12.22"
"073304dd-8879-4f84-947b-3ce1b8fb0317","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 8.12.22"
"51738868-9053-4f3b-9943-8d95ffee3ec1","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 9.12.22"
"4041f4a9-55b0-49f4-9cbd-ec5998978fae","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 12.12.22"
"3e5f1ede-8204-4c09-9443-996617eb9de7","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 13.12.22"
"9a94fdb2-da3e-44c2-977c-0009fefbc280","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 14.12.22"
"8f236ab0-7654-4030-9b86-3b7fed5e3470","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Taj Greenhalgh","Daily Diary / Timesheet 15.12.22"
"6a8b684b-a34f-4851-9d69-961cd0c07885","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Lindsay Dixon"
"a382e869-de8d-4f1a-8bab-9fcb5b0a6512","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 1/12/22"
"26798e95-e171-419f-afee-5cc31b635acc","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 2/12/22"
"6d52c9ab-c6e6-4ec4-a081-614bd7629d35","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 3/12/22"
"7ec706fe-f201-4f57-b869-e0915ccc9f7d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 5/12/22"
"0d8ae2e7-fa15-4fb3-97e1-bacc567c4217","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 6/12/22"
"f5c729f8-8b72-4335-815f-361af9abb65c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 7/12/22"
"881d628a-5552-4c4b-a1a2-81ccf8ea659f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 8/12/22"
"09128758-bc02-4407-a5dc-d43ad40eb042","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 9/12/22"
"d3a3085d-657b-4531-ab71-957af831550c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 12/12/22"
"a7d2a895-43ff-4639-b658-7d4044650628","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 13/12/22"
"be8578c6-14fb-4f69-88bf-6ef1c3d56ac8","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 14/12/22"
"61f2f24f-0b15-489e-8de4-90f8e82e6365","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Lindsay Dixon","Daily Diary / Timesheet 15/12/22"
"0f361d11-a3ae-4c68-b159-42655d5352ce","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Matthew Perrin"
"727cf284-40f1-4dd6-8a59-ba8dfbe86061","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 01/12/22"
"48a5117b-f5cf-4987-a8d7-880d329356fc","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 02/12/22"
"5552cf00-d903-402b-9b7c-aff5499496b0","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 5/12/22"
"296bf4ca-2fab-4ff2-ac2d-422cf0ec1c4b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 6/12/22"
"ec39a5fd-98c5-4803-8f9f-d123850716d3","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 7/12/22"
"e57d21f7-b312-4590-a858-a98c6ca3fc73","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 8/12/22"
"040b2723-8294-47f5-b854-f9f985ebd21c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 9/12/22"
"3bba4401-3a41-44fd-bb5c-3c1f129cf02c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 12/12/22"
"2a668c7c-57f1-4ea9-bba6-392281df74cd","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 13/12/22"
"6a72eb28-67ef-4185-ba81-f0a9013d4766","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 14/12/22"
"b87d7340-4902-4112-b1b9-9ba0b3a63c46","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 15/12/22"
"d8adc92f-0776-4239-84f9-bf8a4bd9e080","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Dec 22","Matthew Perrin","Daily Diary / Timesheet 16/12/22"
"b177c2cb-3d2d-479e-87fc-56ec78b40c9f","","folder-normal","pass","","step","TRUE","FALSE","Dec 22","Quin Wanoa"
