"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e9ecf9fa-7dbb-5cef-8b09-3e4f97e887b7","","folder-normal","fail","","step","TRUE","FALSE","Ground"
"73602264-aaae-50f1-a1ee-446451fb298e","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Ground","D001.06"
"5493a810-ffbc-52c2-ba9a-9b64bc1c2f34","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 11","D1101.02","Airseals Completed (photo)"
"d6cd02c4-48b9-57da-8857-f9ec82d9d6f0","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 11","D1101.02","Site Glazing Completed"
"e5c52e8a-3240-58fc-a7fc-3397547a1433","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 11","D1101.02","Trade clean/protected"
"fe239073-d35b-5990-aea0-b4dc73963e32","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 11","W1101.01"
"b1d82145-1f7e-413d-9afc-9cd4519598d9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Opening and sill acceptable. All elements approved as per drawings"
"e306feea-e01b-5b5f-a2c3-c6f9e8978af2","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 11","W1101.01","Opening wrapped & prepared correctly by others"
"7522a927-fdce-4a77-ba2c-d18bb8aa514d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Sill tray installed"
"0ddbb4d1-8cf4-4e87-9821-7a69a7b2ce1d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Check joinery is free of damage"
"b49aaea6-684d-4727-9a5a-ae95504c5529","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Check frame and orientation is correct"
"20f8dcf0-9e62-4b42-93b0-9450d3fcf7d9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Fixing type and set out is in accordance with shop drawings"
"fc2cf6dd-ad95-4d06-9528-aab21e97c38f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","All fixings oversealed on frame and no tooling damage to frame"
"da017863-848f-4c13-82af-8a22138126d4","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"c8523f2b-9b36-4f39-b0e8-8b5b6fdea8a5","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Viridian supply glass free from defects for installation"
"1dcdd1c6-f06e-4bd8-bc3a-162ac123ce48","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Glass specification correct to the window type"
"1328543c-6589-403f-92af-d31fdd6af8cc","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Beads reinstated correctly and wedged off completely"
"6fcf5a79-0a21-553d-a7c9-9a9716ed08de","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 11","W1101.01","External flashings installed as per shop drawings"
"c5214cf6-bde7-440a-bb21-f463121df5cb","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Rain shields"
"d65a7247-90b8-4913-823e-7389eeb48de6","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.01","Rain shields"
"ebb961e5-1ef7-549a-b7a6-0b844ed3b622","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 11","W1101.01","Installed / Fixed As Per Shop Drawings"
"3fe6ad39-3679-50cb-afff-52c0bff0ebc9","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 11","W1101.01","Airseals Completed (photo)"
"1422291c-2ab9-5a77-bdd7-c7ecc6698ebb","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 11","W1101.01","Site Glazing Completed"
"fc8453f4-88b9-52b6-a50b-e34636eb9382","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 11","W1101.01","Trade clean/protected"
"3e2a31a1-c65c-557e-96ab-d0cd9b052b26","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 11","W1101.02"
"dd2160c0-636c-4bc1-9cac-08d8cdadc99f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Opening and sill acceptable. All elements approved as per drawings"
"e7e30430-6614-5a5f-8890-1fc1d98e7629","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 11","W1101.02","Opening wrapped & prepared correctly by others"
"816842aa-4a59-484b-b334-0326dfedc30f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Sill tray installed"
"8a5d7e1e-adf8-4ffb-bda2-ef8da824e251","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Check joinery is free of damage"
"899ea386-7397-486e-b70e-15541a499f3e","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Check frame and orientation is correct"
"cb500a69-3e84-43c2-9bd2-b9847696607c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Fixing type and set out is in accordance with shop drawings"
"c198a317-7c67-4bee-b2e2-c65f90082a28","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","All fixings oversealed on frame and no tooling damage to frame"
"2285b5b2-eb03-4457-bc46-98c253d1149c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"38dc46d6-9357-4c53-b75a-cba75b97c788","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Viridian supply glass free from defects for installation"
"7193734a-514e-444f-84f3-f45b9be89b45","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Glass specification correct to the window type"
"78f5c10b-b7d8-464b-aa89-8020094fd1fb","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Beads reinstated correctly and wedged off completely"
"51901cba-f8ed-5cc9-b11c-797f4c1abb03","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 11","W1101.02","External flashings installed as per shop drawings"
"bd7c3f63-c292-4051-976c-b4fb7f224060","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Rain shields"
"0bb67a2b-fc9e-49da-b1c7-aa15126b5f95","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1101.02","Rain shields"
"d5189228-9065-5b56-b52b-f9229b0efd72","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 11","W1101.02","Installed / Fixed As Per Shop Drawings"
"17284d50-c7df-54bb-b05d-56428d19a7c2","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 11","W1101.02","Airseals Completed (photo)"
"d36504c1-7202-568f-b089-c932aa8704fb","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 11","W1101.02","Site Glazing Completed"
"84bfa392-6d8d-5c59-bb6d-260d3fb281f5","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 11","W1101.02","Trade clean/protected"
"764c2167-819d-58b8-b441-b842c7db1cb6","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 11","W1110.01"
"a55245d9-2061-45c5-b2ad-1bd1befb5e1b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Opening and sill acceptable. All elements approved as per drawings"
"b71a328f-d632-58b9-9c29-10212788e361","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 11","W1110.01","Opening wrapped & prepared correctly by others"
"d90afae4-6f6e-40dc-9c20-352c7281014c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Sill tray installed"
"2b232bfe-eed7-4a37-b100-d54324bfc692","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Check joinery is free of damage"
"44f6fd86-d835-48fc-a472-d0b6b4331ab1","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Check frame and orientation is correct"
"5c053055-0386-4e1b-bfc5-c346148a3b11","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Fixing type and set out is in accordance with shop drawings"
"6ce05e53-ae92-4fed-8d44-322e77278319","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","All fixings oversealed on frame and no tooling damage to frame"
"9814aa98-e1e5-4df2-b12a-ca50671740fe","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"5c9fa50f-d08f-48d5-83da-c2af17b03f21","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Viridian supply glass free from defects for installation"
"68e38935-d760-4856-bb2c-f635d71591ea","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Glass specification correct to the window type"
"a01d306d-4b3f-4a4b-aa2c-00b0c7e45ec8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Beads reinstated correctly and wedged off completely"
"2fc09111-e71d-5025-b4ea-c082b24f353c","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 11","W1110.01","External flashings installed as per shop drawings"
"a37fb419-3156-4506-8b02-8143de75fc08","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Rain shields"
"f00ff96c-5f7c-49bd-a19c-669e1e06fc88","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1110.01","Rain shields"
"c3af2409-8dc6-54bc-953b-e1fa54c3b2cb","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 11","W1110.01","Installed / Fixed As Per Shop Drawings"
"3bf9d81e-f2dd-5fc2-a47d-54b64dd5219a","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 11","W1110.01","Airseals Completed (photo)"
"4e413aba-30cc-5e1a-953a-50dd17a431ec","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 11","W1110.01","Site Glazing Completed"
"b3c2453c-eb4b-5657-a988-3e53ae4a7851","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 11","W1110.01","Trade clean/protected"
"951fb438-3034-5856-81fe-0aeaa96694b9","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 11","W1106.01"
"5657cb88-05b4-441e-bad0-d3040ebcba00","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Opening and sill acceptable. All elements approved as per drawings"
"dcb5c2d6-1350-5e9f-9959-2f2b81647479","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 11","W1106.01","Opening wrapped & prepared correctly by others"
"c6ef56e9-485d-4e76-ad2f-6ca0673fcc3a","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Sill tray installed"
"f8e63930-4bbf-4312-851b-74127ccc58e6","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Check joinery is free of damage"
"f80e053a-9495-4873-b696-088786d7a39e","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Check frame and orientation is correct"
"6804c4e6-c6de-41ce-90b5-8d8aad58fa49","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Fixing type and set out is in accordance with shop drawings"
"897dfa89-eb68-45fe-a276-7f7242ffc2d9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","All fixings oversealed on frame and no tooling damage to frame"
"38c8762a-35ed-47ae-8e89-514dbdff7e42","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"626ddc4b-1b67-4d63-a8a6-b7e4e9570fd5","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Viridian supply glass free from defects for installation"
"86d3ae8f-7b1a-4102-b2b3-14b329f6a57e","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Glass specification correct to the window type"
"16c62401-034c-4f43-8a27-ebd3fbbb21d8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Beads reinstated correctly and wedged off completely"
"96b550f9-98f6-5dfb-8697-a262f7bd2552","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 11","W1106.01","External flashings installed as per shop drawings"
"4db1b840-4343-4e65-afa5-d14a35a4d816","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Rain shields"
"9c3a5d08-fff3-4416-86e0-90bd4e475baa","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.01","Rain shields"
"2113fae1-75d7-56ff-94b6-217c9e65cc10","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 11","W1106.01","Installed / Fixed As Per Shop Drawings"
"99027563-777d-515b-bb25-4d4010815738","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 11","W1106.01","Airseals Completed (photo)"
"51a48eae-f4c7-5582-9310-89928ec2273b","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 11","W1106.01","Site Glazing Completed"
"0497881e-b69a-55b0-8dcc-2e4499e4de1c","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 11","W1106.01","Trade clean/protected"
"67e951c8-5cc7-589a-9c09-8e654abac888","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 11","W1106.02"
"c7994c4c-9fd9-41ec-9c2f-5e6d3e1c6b9b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Opening and sill acceptable. All elements approved as per drawings"
"360ae707-956c-553d-b0b6-b625102557cc","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 11","W1106.02","Opening wrapped & prepared correctly by others"
"6577321b-114e-4c16-b3b2-88c473e2b3a9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Sill tray installed"
"da1befa4-547c-475b-b083-198deb13c6ed","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Check joinery is free of damage"
"ccb3faa8-51af-4b21-a7a1-8fcdad4292c9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Check frame and orientation is correct"
"0b376fba-39f6-4b44-9a3b-beffa74ffc22","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Fixing type and set out is in accordance with shop drawings"
"3d19d7d8-a7a4-44fc-a3c0-7974af6aec0f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","All fixings oversealed on frame and no tooling damage to frame"
"4bac7617-980f-4997-9da0-9b2398a5bf95","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"1339e708-04cd-4d01-8c52-56fbe0361364","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Viridian supply glass free from defects for installation"
"08e016e3-42bb-4e31-9d22-ca7ecf4570f4","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Glass specification correct to the window type"
"1671f8dd-455d-4f79-899f-56ae5692f61c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Beads reinstated correctly and wedged off completely"
"570d4c3f-b56d-51bb-b60c-2acaa78832c3","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 11","W1106.02","External flashings installed as per shop drawings"
"3efb078e-adf7-4785-aa7b-412fa95ebb6c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Rain shields"
"584fcea3-b84c-4b56-a345-c8d7109736b3","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","W1106.02","Rain shields"
"bf83a41c-95a1-58ac-8d26-114e9c66e044","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 11","W1106.02","Installed / Fixed As Per Shop Drawings"
"de58210c-6cc2-5964-b57a-162b93754cfc","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 11","W1106.02","Airseals Completed (photo)"
"aebaeb0b-e8f1-55c4-b9ce-73210cf90b99","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 11","W1106.02","Site Glazing Completed"
"306fd8b6-531f-5a1c-80db-d890862f05ed","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 11","W1106.02","Trade clean/protected"
