"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f0c55620-a5c9-4d03-b0ca-246a1047bfc2","","checklist-flat","pass","83376b1e9fbfd6ebe00a2a8a5294b19defb3102d1ebdaf3e4d4c449e3783b1ae","checklist-flat","FALSE","FALSE","Mondrian - Project Details"
"6fb5fe2d-f429-48a6-aa16-8b5bc9b55350","","folder-normal","fail","","step","TRUE","FALSE","Podium"
"da5eac98-442e-49b6-a33a-7d2a61228653","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA"
"33549ecf-decd-4032-a640-ef9152fe6e17","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA","Level 1"
"066b4929-5bb0-42c2-9255-81d7046faa21","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA","Level 1","Column"
"9806cf9f-75c4-48ac-a043-b5109856d2d4","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Balustrade","RS.05-043"
"dd585bba-6ee5-450c-b4c4-5265ac8e51d8","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Balustrade","RS.05-044"
"f479c413-4b5c-4df6-bebd-9839037e99ed","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Balustrade","RS.05-045"
"8a384fcd-f495-4f71-8518-22d7e86b18fb","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Balustrade","RS.05-046"
"496a7b5f-1595-49f9-b78b-752d60019827","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Balustrade","RS.05-047"
"26f332fe-a85b-4ca6-a794-57d0b3870b75","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Balustrade","RS.05-048"
"ce4dd020-b2e4-4fdc-88dc-0b1c4de6a277","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 5","Column"
"cc5f9759-dc88-4358-ba4c-ec5f1dbdd499","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Column","RS.05-005"
"c0c1fbe1-8bcd-49ef-ae14-6d628b030e92","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Column","RS.05-011"
"b6c495d9-384f-4f06-ae80-89c3482ab4e8","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Column","RS.05-012"
"ae573b4d-b3e1-413f-b530-a99182ee4ee0","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 5","Panel"
"caae7ae6-7aee-489b-8879-7f91f425a3a0","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Panel","RS.05-024"
"1fc403df-e0fd-483c-97d4-a9b8d07ac14e","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 5","Panel","RS.05-025"
"8888f2d9-d9fe-4f4f-ae18-265f4163b956","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 6"
"806b77ca-6687-47e1-b059-d5e07a2fca32","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade"
"36c4cab1-2c57-4952-9155-2438e18a2774","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-031"
"013fdf29-6fbc-4d2e-8358-8c4d1eaa2688","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-032"
"04e6600c-1f46-4ad6-a8c6-d0b9443076c2","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-033"
"1afe0cb5-694e-4164-afa8-48568c59ccbb","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-034"
"d4cc4888-e0df-4e4e-a538-e81485c82939","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-035"
"cba1a355-d650-43a1-bd32-bf3ff37ea256","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-036"
"cfac6546-d911-4721-b406-dedf10f37679","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-037"
"3b89cd2e-2389-4792-bd6a-c46e751ca8b0","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-040"
"90a3fe66-a144-4a43-8457-67362f14330b","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-041"
"4732423d-fca7-4012-8f78-c025ff61b9c4","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-042"
"7c546db2-348b-4248-9a99-1c901fe24d44","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-043"
"49e04a1e-37ac-4898-bd51-9a1484558afc","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-044"
"20382fdd-ccff-41b6-9101-de07af748cc2","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-045"
"8763d85f-3d51-4256-86a2-162935e0d5ac","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-046"
"4c9a31fa-6190-48be-811e-17e7ee9d08bb","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-047"
"fcec0cfd-56d3-4a05-be57-4aa27fcd19fd","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Balustrade","RS.06-048"
"88f0e722-0045-4c8c-9bd0-77cc7cfab413","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 6","Column"
"f330c01c-9b3b-43ed-95ff-2df8d8b3813e","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-001"
"9d4d61c9-6ac9-4f3f-93c2-caa874cad670","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-005"
"467f21d1-e8d1-42c3-8e67-ff7db62b2a34","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-006"
"fc85ef0a-57f4-4972-8270-384575eeb4d8","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-007"
"6cad600a-0dff-446f-aad4-c9180dd8ac87","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-008"
"bde9bba8-9dc0-431b-9840-260ee943db9b","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-009"
"a4747267-44be-4c8f-9689-997594eb63bc","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-010"
"06f95202-6cc3-407c-a927-635fdadd507c","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-011"
"b6293745-e24a-4407-ad25-17d22e5fc91b","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-012"
"863fc3a9-4426-47f0-998e-484a454e23dd","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-013"
"73117eaf-64b5-4ddb-9e63-368cf954fe10","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-014"
"10469a27-125b-4e81-a32b-f9c0aea51787","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-015"
"c3d9223d-3ece-453b-a4a2-88b82d506277","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-016"
"7dccb754-94ab-4648-a54a-f4d8e81d8c70","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-017"
"1578e071-6cc7-4058-9021-b7af5d3368e9","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-020"
"daa5883f-6bf0-4343-a4ce-b195475df3a9","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-021"
"fda1fb20-729b-4c9d-850d-1bbf9a2196cd","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Column","RS.06-022"
"e740b0a3-7f6c-4733-b50f-ac9fb0be810d","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 6","Panel"
"7ea10c13-725a-45da-bca1-a03159c16305","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Panel","RS.06-024"
"552c3582-1409-4110-87c9-ea942527a8f0","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Panel","RS.06-025"
"29f6dde0-f3d9-4bbf-8f91-b9c508770997","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Panel","RS.06-027"
"2fe2bc35-c936-4e3b-b04b-f01a3b170f05","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Panel","RS.06-028"
"06c85692-c3f9-41e5-8fcb-988da6726664","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Panel","RS.06-029"
"f2ac9a55-1206-4ee9-8d72-9c4a0e054c69","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Panel","RS.06-030"
"b41d089a-d191-4920-bd1e-57c8b18af555","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 6","Panel","RS.06-051"
"c4c55c5a-57c8-44b5-8ab0-2c2eea39cdbe","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 7"
"a64010e9-9c0e-414a-9fb4-b102c4395250","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade"
"c442ebc8-2870-49cd-a431-1257362d9390","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-031"
"d3416703-5f3d-47de-9edd-4dd91ad9fc45","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-032"
"400d7d51-1c61-4b51-9a6a-23b112b1f4fa","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-033"
"a7a2a774-df9d-4b35-b432-26dffb451c1d","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-034"
"d591e11e-f87b-4011-ad46-7b7d070b6236","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-035"
"49b14263-a478-490b-b4eb-81255cfadefb","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-036"
"c75315d5-6d21-48e5-b9d4-306a668aff23","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-037"
"be96abab-980d-469a-8ce8-b4c7a8a0029d","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-040"
"a0662760-ed7d-428e-9089-f5ec5e5d0786","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-041"
"e22833ce-fee4-4fe5-bb99-191720a5c84f","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-042"
"15e3f149-df0d-4cef-a9b8-3ce1efff46ca","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-043"
"a16bbd12-14f2-434a-8124-fa443d72bec7","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-044"
"077c1bca-459b-4731-94c2-a478ea376b90","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-045"
"feadde74-f47b-425e-860f-f6cce937780d","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-046"
"99e5ecd3-e0cd-40fc-905f-7590647997c1","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-047"
"0a53921c-29d5-4b64-87a9-17fcc7613d4f","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Balustrade","RS.07-048"
"42c036ec-aef0-4d2d-8eaf-d53976b3949c","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 7","Column"
"5ba56b68-2514-4519-9d9d-662daab4131b","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Column","RS.07-011"
"e69c7bfa-c7d3-4e9d-aa75-e676a63584c8","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Column","RS.07-012"
"e96af5be-5aa0-4eeb-9dd5-41d7f3038b85","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 7","Panel"
"1759d946-8857-42ae-be04-5032a0dd1166","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Panel","RS.07-024"
"b6fae533-1d2e-4321-ad90-3e0476769e91","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 7","Panel","RS.07-025"
"21bb53d4-1234-4e32-ade6-793b55557ffd","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 8"
"1e7c823b-9dbc-40d0-bec7-cd4743a1a3f8","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade"
"9cc6c3cb-dadb-4055-bb8e-71371fc3ce51","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-031"
"86526f1a-9ccc-4d9d-8cce-3ac3809fbe1d","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-032"
"24bc8e1b-bae8-4bc9-9713-c43e2d3a46a2","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-033"
"2a794e8e-f188-4b00-860d-37ec70b00171","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-034"
"cc0a6315-6b82-440f-bcf4-be9046ff5a7d","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-035"
"8958e4e5-d51f-495f-a87a-9cea6029fe9d","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-036"
"dc326769-3c64-48e9-a26d-be9fea0cf4ff","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-037"
"ff56066d-0a2e-404c-8195-82690b0cc731","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-040"
"6dfce17f-7aa3-4266-8b26-8b78d0306e31","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-041"
"031255f6-414a-453b-a0a6-ddf53ebd4771","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-042"
"237b0910-3503-497f-9320-5183ddf69ae2","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-043"
"05d717a7-e9dd-4056-9025-640dc152b422","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Residential Tower","Manufacture QA","Level 8","Balustrade","RS.08-044"
