"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"555936a5-dcde-4ed4-ae6c-d9d68f18feeb","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"31bd9329-fd12-450d-bb0d-8e7fe3dc4c46","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough In"
"82e71c42-7bd6-40f0-a992-a0c9d34c5edc","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough In","Apartment"
"7d9159a6-2222-454e-8bea-73f5dc180bfb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rough In","Apartment","Ground"
"cb127969-920a-446d-bceb-a4184f8e5632","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.03","AC-B-2-03.04"
"d38b51b0-8a98-4a5c-8536-087e48330932","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.03","CU-B-2-03 : Balcony"
"c01ebf4b-cdc1-498e-8e41-d95799cfca50","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Townhouse (s)","2.04"
"438312f2-1531-4b7e-9418-7eea28ea72fc","","checklist-flat","not-started","Commissioning - DUCTED AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.04","AC-B-2-04.01"
"6f4eb429-6be5-42e9-ba89-4f500f2758fb","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.04","AC-B-2-04.02"
"ef334131-6c38-4321-8127-3d85827e126c","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.04","AC-B-2-04.03"
"23c0db80-f1d4-4f0b-b5e1-a99276506acc","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.04","AC-B-2-04.04"
"c710c55c-0fad-41b8-bd0c-345cdbcde213","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.04","CU-B-2-04 : Roof"
"67f1fed4-aeab-40a3-bb6e-0f2e1cd5db72","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Townhouse (s)","2.05"
"018d8ef0-4b78-43f6-ab2e-f07c43c046dd","","checklist-flat","not-started","Commissioning - DUCTED AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.05","AC-B-2-05.01"
"339ab59e-7296-4fde-ba7a-18dd65eaaef7","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.05","AC-B-2-05.02"
"158be2d8-3fcc-4024-a33d-420d551bdba2","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.05","AC-B-2-05.03"
"f3852c50-d741-45f7-99e5-cc5e78a5ce7f","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.05","AC-B-2-05.04"
"88bc66a3-4106-4bc5-be6c-e0c488663c19","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.05","CU-B-2-05 : Roof"
"5c533cd1-caba-44ce-83e0-a8d02ab1707b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Townhouse (s)","2.06"
"cef1a030-d515-4fa1-b72d-faa8ae1193a5","","checklist-flat","not-started","Commissioning - DUCTED AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.06","AC-B-2-06.01"
"bdcfd550-9a23-4500-902c-73a10cced2bb","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.06","AC-B-2-06.02"
"acffb8b1-857c-49b4-a4d2-888f778634b2","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.06","AC-B-2-06.03"
"d6ad63a4-916c-4a37-b0c5-900aefa1ca7d","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.06","AC-B-2-06.04"
"54c7e0cf-64a3-44d2-9bc9-1d3e6fb1db02","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.06","CU-B-2-06 : Roof"
"8d734e6a-45ac-44aa-b2b4-cc5a1fa26dc2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Townhouse (s)","2.07"
"155fe1ea-ab08-45e4-ad1d-70c6b0a799cb","","checklist-flat","not-started","Commissioning - DUCTED AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.07","AC-B-2-07.01"
"faa6553d-e0e7-4fc5-b11f-a5020c48ac93","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.07","AC-B-2-07.02"
"19ab4976-0f77-4660-9f7d-e5021ca32117","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.07","AC-B-2-07.03"
"59029c30-d5d2-4ac6-b98c-edd5d6120777","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.07","AC-B-2-07.04"
"f5a11dd5-961d-4102-b8b8-f1869cf71776","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.07","CU-B-2-07 : Balcony"
"c60c7a11-5a09-41cb-aa0b-e0f638aa08c3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Townhouse (s)","2.08"
"3edcec3d-6da4-4fe8-94db-e645f82ea643","","checklist-flat","not-started","Commissioning - DUCTED AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.08","AC-B-2-08.01"
"e53a76ca-04e7-49f0-8469-ec1e99f53cd3","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.08","AC-B-2-08.02"
"3c34b4af-4b76-467b-a7fa-b9b91a87ebef","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.08","AC-B-2-08.03"
"12193d91-ebe1-4db6-9630-9f4c2537b37d","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.08","AC-B-2-08.04"
"1e726f25-331d-4650-aa97-c438163ebcb3","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.08","CU-B-2-08 : Balcony"
"dc2d52c5-aebe-4d18-8905-1182e887cb3c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Townhouse (s)","2.09"
"86bb8ad2-c6cb-4bd1-8003-723a6de40ce9","","checklist-flat","not-started","Commissioning - DUCTED AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.09","AC-B-2-09.01"
"8811b529-9754-46d3-af94-ff294ca5fea5","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.09","AC-B-2-09.02"
"e92de1cb-fb6a-46b4-b0fc-156658320ad4","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.09","AC-B-2-09.03"
"8a9e5a59-3ea1-45c5-9409-c831d3e4c198","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.09","AC-B-2-09.04"
"2250944b-e850-4aa3-a2a1-bd443e5f68b4","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Townhouse (s)","2.09","CU-B-2-09 : Balcony"
"94f45917-e918-473b-9660-37062d181dd1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)"
"0fd97e3e-98c7-4d3f-8b73-a70a9b0e7947","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Ground"
"72a6b0ce-7d6d-4793-8ad8-4e813aa2ff5c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-01"
"a90daa07-a427-4477-ae42-3b3e9f41bbd0","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-01","AC-A-G-01.01"
"4055f2ec-b7a9-415b-9302-257bae23494f","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-01","AC-A-G-01.02"
"3550cbc3-9d19-48fb-a284-f1d69097e3ed","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-01","CU-A-G-01 Ground"
"a70a9a44-75e0-4403-9521-d90b44362434","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-02"
"34c891df-a600-4293-9e6a-5c17c1dbeda7","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-02","AC-A-G-02.01"
"0b3b2ae8-768a-496b-a3d0-32ddd0891541","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-02","AC-A-G-02.02"
"0197a46d-1fdf-4841-baef-465a4dc20c6e","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-02","CU-A-G-02 Ground"
"24645436-3672-45fe-8cb4-9eee62e7e6f2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-03"
"37bcbda7-b5b5-4c21-871b-8cf3ee9e87f3","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-03","AC-A-G-03.01"
"97d738fe-6fb1-4425-ba2b-c447db023b3f","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-03","AC-A-G-03.02"
"f55f2a47-ec3b-40be-b408-84bb05d12225","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-03","CU-A-G-03 Ground"
"66ddc65b-ffa1-4854-a9a4-48d7e19f0253","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-04"
"6a7c21bd-d31e-48d1-ab2b-8bc797ce4b8d","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-04","AC-A-G-04.01"
"c0ec700a-3d0d-46e7-a8a1-0189f30c7dce","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-04","AC-A-G-04.02"
"a7ad82f7-987c-410c-bd93-198ad1cb1a46","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-04","AC-A-G-04.03"
"b6c6aee6-b760-4657-be53-55100b3b5f91","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-04","AC-A-G-04.04"
"994355b2-0891-4c12-930e-dc1f04ba6665","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-04","CU-A-G-04 Ground"
"b64a35b6-6e0a-4c89-a88c-331e34162463","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-05"
"bb4ab037-6ae1-418a-a0aa-ee86cefd3b62","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-05","AC-A-G-05.01"
"7fdd0e27-1530-4772-8289-5fb538c85e48","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-05","AC-A-G-05.02"
"5e1f23c0-2a8c-4fd0-9404-c1b9b1523314","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-05","AC-A-G-05.03"
"56ce1f44-53a0-4aa0-953f-89ace5b0e3f0","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-05","AC-A-G-05.04"
"096cb779-0866-492f-b1cd-d05207fe06a4","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-05","CU-A-G-05 Basement 2"
"77d77dbd-f22b-496d-9772-41961af2c66a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-06"
"af3debbf-51d8-45c7-8708-7369f72577be","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-06","AC-A-G-06.01"
"9b3b104d-3608-416d-89c2-915443798119","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-06","AC-A-G-06.02"
"f42741c7-7145-452c-b774-3efaeccc5873","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-06","CU-A-G-06 Basement 2"
"8db91ca9-a6dd-496c-9c7d-b29e4909b093","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-07"
"56ae0f0a-8dc9-419e-8c89-1a120204e1bc","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-07","AC-A-G-07.01"
"54f84ab3-adec-4aa0-aca5-0d93bedee750","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-07","AC-A-G-07.02"
"cdb03661-ba03-4657-9eec-55f43cbec904","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-07","CU-A-G-07 Basement 2"
"a8694e52-64ba-463b-b984-4e4ba344a463","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-08"
"87a6cb19-9197-4241-b6fd-f7a4cf8bd155","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-08","AC-A-G-08.01"
"21b1cfc4-7316-4e67-90ee-608f5794737d","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-08","AC-A-G-08.02"
"36561a66-e0ee-4743-a887-3ba9ba23c90e","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Ground","G-08","CU-A-G-08 Basement 2"
"d8075cfd-7ad3-4236-9168-05d66c03579d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1"
"8532d8bf-91b2-41e8-99f2-89b6fb3c43f9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-01"
"22283dea-faeb-4d53-b6ba-00db6853cad0","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-01","AC-A-1-01.01"
"0920764c-201d-4eaa-8f33-70f55443d045","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-01","AC-A-1-01.02"
"81b03374-b685-46e5-87e6-3741bd7e7aac","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-01","CU-A-L1-01 : Apt L1-01"
"2f6e80a1-346a-49d3-bae3-62817af2521a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-02"
"3f94cd57-fb8d-4c49-8251-1ced709f7975","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-02","AC-A-1-02.1"
"27a7db55-e404-48ab-ab28-757f3e0e2982","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-02","CU-A-L1-02"
"f78e1c33-77f5-4fe7-8994-8596857ea5ba","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-02"
"416d2d31-0303-419d-9576-6b576af90e00","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-02","AC-A-1-02.2"
"4cd62704-7fdd-4f3d-b31d-3a1aa3d10fed","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-02","CU-A-L1-02.2"
"1899425e-59f2-4579-8651-e36bf17a71ac","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-03"
"0a491d43-9376-4a9f-bdd7-0535acc6c19b","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-03","AC-A-1-03.1"
"dd7a038f-8775-4606-a8a2-096625c0438c","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-03","CU-A-L1-03"
"949dd2b9-1d32-48de-a903-6da797bd8f84","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-04"
"3d681068-30c4-44c0-ad34-2c506022be43","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-04","AC-A-1-04.01"
"72d0b2be-c805-4897-a990-b0b9a2419b9e","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-04","AC-A-1-04.02"
"7d65f8e0-5838-419b-837f-6a23a20ec65c","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-04","AC-A-1-04.03"
"dde9d97c-e2eb-4be6-b212-8521502ba645","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-04","AC-A-1-04.04"
"1c73eb79-1929-4912-8bcb-1b26461e1e05","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-04","CU-A-L1-04 : Apt L1-04"
"5dfcbe9b-19b1-4a13-937d-d940eb5547bc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-05"
"6b1e3796-2114-4b8c-94bd-b967633e8f74","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-05","AC-A-1-05.01"
"7002958e-6090-4e40-9709-568234f80951","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-05","AC-A-1-05.02"
"d450966d-862c-4626-a6c2-4b3eae070b62","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 1","L1-05","CU-A-L1-05 : Apt L1-05"
