"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"619b67b5-7f61-4bcd-ac0a-f87274fe8d3c","","work-in-progress","","folder","TRUE","FALSE","Site Photos"
"ad9bfbb8-fb67-40ff-a85d-3f60397e5f39","","work-in-progress","","folder","TRUE","FALSE","Site Photos","November 2024"
"cee36fc9-ae57-4e54-adab-da6b8295298e","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 057 - Pour #57 | GIS North Footings (F1)"
"f4eb66f7-8586-4a76-89f1-af6b74e8bcbb","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 057 - Pour #57 | GIS North Footings (F1)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"228c3167-9622-45aa-a912-887346a3fd2c","","not-started","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 057 - Pour #57 | GIS North Footings (F1)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"938ee3e8-c483-494d-9ca2-7f961bb7edfd","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 057 - Pour #57 | GIS North Footings (F1)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"dfc52c63-cfeb-4ae0-8443-b8632359913a","","not-started","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 057 - Pour #57 | GIS North Footings (F1)","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"4e05467c-4002-43f7-b744-7708fe2d7950","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 058 - Retaining Wall Pour #58 | (SB-09)"
"6eb2556d-6618-45f7-993d-82bbb0582d71","","pass","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 058 - Retaining Wall Pour #58 | (SB-09)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"32400fc7-d0ed-4b07-be03-0fd21ea0aec1","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 058 - Retaining Wall Pour #58 | (SB-09)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"e36f7262-b075-44f2-afdd-18081ecf8b4b","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 058 - Retaining Wall Pour #58 | (SB-09)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.2"
"fd86d436-9178-422d-a18d-7d746df4ed95","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 058 - Retaining Wall Pour #58 | (SB-09)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"190414bf-08b9-4027-b54a-24393d717afa","","not-started","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 058 - Retaining Wall Pour #58 | (SB-09)","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"df06717d-0504-4a53-92d6-b65187b530b9","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 059 - Pour #59 | Bay 4 (FTG021) (FTG022)"
"37521626-f3f3-4a50-9bd5-95e3549effbe","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 059 - Pour #59 | Bay 4 (FTG021) (FTG022)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"1893db54-9c1e-4c67-850b-e8a52ee8b989","","not-started","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 059 - Pour #59 | Bay 4 (FTG021) (FTG022)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"6bcc0839-f19a-49fd-abce-256c0b554de5","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 059 - Pour #59 | Bay 4 (FTG021) (FTG022)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"eee0ca94-dbb6-460f-8229-8a7570ef1441","","not-started","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 059 - Pour #59 | Bay 4 (FTG021) (FTG022)","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"4f7f7977-eea6-4e04-a529-78c89b63f34a","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 060 - Pour #60 | Bay 4 (FTG025) PCS Strip Footings"
"84ec2c70-f4c6-4f62-9ab3-6108fbecc833","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 060 - Pour #60 | Bay 4 (FTG025) PCS Strip Footings","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"f31afece-1a6f-409c-a631-a51b506ecc75","","pass","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 060 - Pour #60 | Bay 4 (FTG025) PCS Strip Footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"77d3fe37-fe50-4683-ad64-24c9edcb5a97","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 060 - Pour #60 | Bay 4 (FTG025) PCS Strip Footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"cb23d69e-fc54-4a47-a5fa-0a219935f01b","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 060 - Pour #60 | Bay 4 (FTG025) PCS Strip Footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.2"
"3bec6c67-754a-4829-aea8-3d9aa8c1877d","","not-started","RR-SEPD-BESS-ITP-002-02 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 060 - Pour #60 | Bay 4 (FTG025) PCS Strip Footings","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"4c744de5-4e93-4b94-97ac-c71c023bf1d2","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 061 - Retaining Wall Pour #61 | (SB-04)(SB-05)"
"e6488ea2-0b7c-49bb-93d1-8d406b0b7921","","not-started","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 061 - Retaining Wall Pour #61 | (SB-04)(SB-05)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"56eb93f6-042f-42be-96e0-ad29fffc5dc9","","work-in-progress","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 061 - Retaining Wall Pour #61 | (SB-04)(SB-05)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"3cf7fb2a-eebf-4497-96b2-c5b0fe1bf665","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 061 - Retaining Wall Pour #61 | (SB-04)(SB-05)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"79e871cf-37f9-4977-9b1c-8d664555f9a1","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 061 - Retaining Wall Pour #61 | (SB-04)(SB-05)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.2"
"44ec21d9-2d4c-4291-a965-f7a721d0c71e","","work-in-progress","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 061 - Retaining Wall Pour #61 | (SB-04)(SB-05)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.3"
"add02319-50bd-4b6e-9f3d-58a7d2519e65","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 061 - Retaining Wall Pour #61 | (SB-04)(SB-05)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.4"
"a14a1f1b-eda6-4f0d-aa5f-1a2b55fe7dc2","","not-started","RR-SEPD-BESS-ITP-002-02 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 061 - Retaining Wall Pour #61 | (SB-04)(SB-05)","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"2c7e7f73-b696-431c-98b5-9ff09385a486","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 062 - Pour #62 | Bay 3 (1,2,3,4,5)"
"5e4728f7-a3c9-4775-a001-0f321a37c642","","not-started","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 062 - Pour #62 | Bay 3 (1,2,3,4,5)","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"971e2d9d-b764-4c37-be69-80368ebdee50","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 062 - Pour #62 | Bay 3 (1,2,3,4,5)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"3313d982-0166-43e1-8d2d-29671908c486","","not-started","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 062 - Pour #62 | Bay 3 (1,2,3,4,5)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"9cdad288-829f-4195-ad1b-2106894d5b5a","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings"
"260f3c93-eb2f-4588-b3bb-3de6f00c3d50","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-FIC-002-01 - Concrete Works (Bay 3 (6,7,8,9,10))"
"c7e01302-3e9c-4f99-af4c-84e761730d5b","","pass","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"8fe92ccf-7828-487f-b190-6dea14d8271c","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"541d946e-7621-4f7a-8179-b28d59b9e127","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.2"
"107112fd-df40-42f5-8c5b-e0417afb9941","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.3"
"13348408-b924-49b0-9727-3a650d14ac9c","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.4"
"1a37d186-e479-4900-9c3d-ebdc6119fdfd","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.5"
"c82ab6db-9bbe-415d-aff1-ad158a58b65f","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.6"
"b0dd8294-889c-42f2-a910-4f375f2fb1a9","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.7"
"1090ba5c-eadc-47ea-aa42-ad141859765a","","work-in-progress","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"a07b6d45-bb29-4392-83e2-5f958c1a50e7","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 063 - Pour #63 | Bay 3 (6,7,8,9,10) + LV Building footings","RR-SEPD-BESS-FIC-002-01 - Concrete Works (LV Building)"
"a6465566-3976-46a1-b3d4-ae0ff3678c4a","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 064 - Pour #64 | Switch Room minor footings"
"8f906423-daee-4060-ba8b-47909f4c92db","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 064 - Pour #64 | Switch Room minor footings","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"012609d0-20ae-4efd-a71e-2276c9b6819b","","pass","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 064 - Pour #64 | Switch Room minor footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"d6d6dbaa-683c-4ee4-8816-3c3cb877fd60","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 064 - Pour #64 | Switch Room minor footings","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"45d4740b-4897-479b-b3ef-aedcee05c131","","not-started","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 064 - Pour #64 | Switch Room minor footings","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"54d2ff84-840a-494b-b88f-510c360c715b","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 065 - Pour #65 | Cable Tray Footing"
"bef57b90-ef20-480a-8365-bdc5cfe015e5","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 065 - Pour #65 | Cable Tray Footing","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"b1b57a56-5ad2-4454-8e50-579f1f6906eb","","pass","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 065 - Pour #65 | Cable Tray Footing","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"7eeb130d-f1ce-4133-8db0-39cef8082925","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 065 - Pour #65 | Cable Tray Footing","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"115478d7-e066-471c-934c-f130da367af2","","work-in-progress","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 065 - Pour #65 | Cable Tray Footing","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"68411b67-8b12-4875-b9b4-bb079e004d73","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 066 - Base Slab Pour #66 | (SB-08)"
"7e8c5a3a-3770-415b-aa81-3f605ac4c0cc","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 066 - Base Slab Pour #66 | (SB-08)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"3ecb4663-bf8d-4bc6-9019-a52bd913cf96","","pass","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 066 - Base Slab Pour #66 | (SB-08)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"4597985c-21d5-43fa-9d59-6c1fa6b4c242","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 066 - Base Slab Pour #66 | (SB-08)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"20eed205-614c-4c7e-9ef6-dc60d897b577","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 066 - Base Slab Pour #66 | (SB-08)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No. 2"
"233139f7-3a28-40b2-89d8-01502bd1a4b0","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 066 - Base Slab Pour #66 | (SB-08)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No. 3"
"783825a8-a178-4286-b301-4e789b2113ef","","work-in-progress","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 066 - Base Slab Pour #66 | (SB-08)","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"9bb87995-b370-4e44-a335-98a2c159d385","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 067 - Pour #67 | Cable Tray Plinths"
"c2c617e5-0cc4-4d95-b6ab-59176628b173","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 067 - Pour #67 | Cable Tray Plinths","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"5b0f9be2-f7a4-473a-a1b5-cf95f26f0076","","not-started","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 067 - Pour #67 | Cable Tray Plinths","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"28b94228-e99d-4a25-8340-2cbd2bd1cc8b","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 067 - Pour #67 | Cable Tray Plinths","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"444f8bc2-c5e3-4be2-93e4-2cf383e0bc58","","work-in-progress","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 067 - Pour #67 | Cable Tray Plinths","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"fe19ee6c-7478-4ff6-b29d-0fc6c58cb6e8","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 068 - Base Slab Pour #68 | (SB-07)"
"a872f460-2241-4fcb-b708-0931e8dfc2c3","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 068 - Base Slab Pour #68 | (SB-07)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"878246f2-f8dd-43cb-b3f4-84e2f0c8f54c","","work-in-progress","RR-SEPD-BESS-ITP-002-02 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 068 - Base Slab Pour #68 | (SB-07)","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"55ad6add-ac65-47dc-bf9c-5e90e81a17dd","","work-in-progress","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 068 - Base Slab Pour #68 | (SB-07)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"917d6fe2-78ae-460c-92ef-ecee2384cb57","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 068 - Base Slab Pour #68 | (SB-07)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"f4e4ce5f-2217-4539-b0d7-e78553381bfa","","work-in-progress","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 068 - Base Slab Pour #68 | (SB-07)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.2"
"982d1761-4d44-4ae9-bdaf-3ccc17e367e7","","pass","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 068 - Base Slab Pour #68 | (SB-07)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.3"
"e80f5897-a717-49d6-9d2f-07634a9c3d8c","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 068 - Base Slab Pour #68 | (SB-07)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.4"
"81c967ec-e0b8-41fc-9226-eadf80fd5a7e","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 069 - Transformers Pour #69 | Base Slabs (6.6kV & 33kV Aux)"
"de6b131c-cd0e-45ad-9d4c-c0f777fba2a2","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 069 - Transformers Pour #69 | Base Slabs (6.6kV & 33kV Aux)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"a829286e-70c2-4ca4-be55-dd8b1312e304","","not-started","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 069 - Transformers Pour #69 | Base Slabs (6.6kV & 33kV Aux)","RR-SEPD-BESS-ITP-002-03 - FRP works - Layer"
"268eda26-15de-4bac-a77b-47d130a64ec4","","not-started","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 069 - Transformers Pour #69 | Base Slabs (6.6kV & 33kV Aux)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"8bc95f31-fd28-4412-ae06-0826871cddcb","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 069 - Transformers Pour #69 | Base Slabs (6.6kV & 33kV Aux)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"e2e94cac-b114-4639-a499-1b6361022c2f","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 069 - Transformers Pour #69 | Base Slabs (6.6kV & 33kV Aux)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.2"
"b8dd75d4-cfed-400c-be6d-f3390c5e2390","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 070 - Transformers Pour #70 | Plinths (6.6kV & 33kV Aux)"
"0ece2e49-7d09-452d-b5b3-da967a78081b","","not-started","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 070 - Transformers Pour #70 | Plinths (6.6kV & 33kV Aux)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"dfffab65-aa89-4eae-bfba-b986fae86b69","","work-in-progress","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 070 - Transformers Pour #70 | Plinths (6.6kV & 33kV Aux)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"40892d7e-0964-4c53-9574-0ec49c07fa4a","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 070 - Transformers Pour #70 | Plinths (6.6kV & 33kV Aux)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"3c7535c9-77c8-4364-af16-6993427b1378","","not-started","RR-SEPD-BESS-ITP-002-03 - FRP works","checklist","FALSE","FALSE","(10.2) FRP","Lot 070 - Transformers Pour #70 | Plinths (6.6kV & 33kV Aux)","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"9dd1d95c-350a-466b-a941-2f2147205d39","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 071 - Pour #71 | SRW (SB-08) + Bay 16 Transformer Slab + Bund walls (6.6kV & 33kV Aux)"
"20adc55b-e416-42b6-94be-c124b6f0b29c","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 071 - Pour #71 | SRW (SB-08) + Bay 16 Transformer Slab + Bund walls (6.6kV & 33kV Aux)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"3297da56-474d-4058-93fd-db43e7b8d37a","","not-started","RR-SEPD-BESS-ITP-002-02 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 071 - Pour #71 | SRW (SB-08) + Bay 16 Transformer Slab + Bund walls (6.6kV & 33kV Aux)","RR-SEPD-BESS-ITP-002-02 - Concrete Works"
"d435542e-e41e-49cd-b898-0690ca076ced","","not-started","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 071 - Pour #71 | SRW (SB-08) + Bay 16 Transformer Slab + Bund walls (6.6kV & 33kV Aux)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"66543717-034e-40dd-9e99-3f9706e4f176","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 071 - Pour #71 | SRW (SB-08) + Bay 16 Transformer Slab + Bund walls (6.6kV & 33kV Aux)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"df2d3d17-0a8a-45fe-9877-66d9cace7fd7","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 071 - Pour #71 | SRW (SB-08) + Bay 16 Transformer Slab + Bund walls (6.6kV & 33kV Aux)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.2"
"481c2bba-605c-4206-97a5-bc5ccc9cf624","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 071 - Pour #71 | SRW (SB-08) + Bay 16 Transformer Slab + Bund walls (6.6kV & 33kV Aux)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.3"
"bf4ef067-18c0-4afb-b83d-ba58a668049f","","work-in-progress","","folder","TRUE","FALSE","(10.2) FRP","Lot 072 - 33kv Transformers Pour #72 | Base Slabs (Bay 14 & 15)"
"4dc2d68f-0a9f-4a86-914d-43ddedcb0d53","","work-in-progress","RR-SEPD-BESS-FIC-002-01 - Concrete Works","checklist","FALSE","FALSE","(10.2) FRP","Lot 072 - 33kv Transformers Pour #72 | Base Slabs (Bay 14 & 15)","RR-SEPD-BESS-FIC-002-01 - Concrete Works"
"384af5ea-44a6-40f5-bb05-2149fad9634a","","work-in-progress","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","(10.2) FRP","Lot 072 - 33kv Transformers Pour #72 | Base Slabs (Bay 14 & 15)","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
