"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f4072f4d-8669-4774-8bf4-1c7f30b2aaf8","","not-started","","folder","TRUE","FALSE","STAGE #1"
"d79fecfb-1328-431a-b8a9-d17d48dd85d8","","not-started","","folder","TRUE","FALSE","STAGE #1","#18 W019-2 MC2 019"
"f5ad3ff4-acb1-42c4-be25-f3271306fb24","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #13","#29 D026-1 SA3 026","Installation"
"a3ec91ac-9870-41fd-9011-d76134591f05","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #13","#29 D026-1 SA3 026","Glazing"
"da62081f-1d7c-4bc3-9686-75db75e14a06","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #13","#29 D026-1 SA3 026","Performance Tests"
"f8a548f1-63c9-489b-8d5d-8a0a1df2ba1c","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #13","#29 D026-1 SA3 026","Handover Checklist"
"eada32b7-34a5-4acb-b462-4244975523ed","","not-started","","folder","TRUE","FALSE","STAGE #13","#30 W3007-1 Laundry 1 3007"
"399ce1bc-6ec2-4a4e-87b7-b892d6a9c7e1","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #13","#30 W3007-1 Laundry 1 3007","Pre Install Checklist"
"880719d5-fe12-4de3-9820-fc8d4f6fb2a3","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #13","#30 W3007-1 Laundry 1 3007","Installation"
"32b78a69-9a27-48a4-86da-a6bd7871112f","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #13","#30 W3007-1 Laundry 1 3007","Glazing"
"1d49e880-508c-47e2-9003-0a521154a031","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #13","#30 W3007-1 Laundry 1 3007","Performance Tests"
"8915a19a-2aa8-40b3-aac0-3c5797a51478","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #13","#30 W3007-1 Laundry 1 3007","Handover Checklist"
"aa582a02-8bc7-4320-a035-7ae6662733c3","","not-started","","folder","TRUE","FALSE","STAGE #14"
"4e1c1f34-b812-4c3b-8525-007c7e054cc5","","not-started","","folder","TRUE","FALSE","STAGE #14","#66 D228-2 SA3 228"
"e9a81fd2-f4fd-4ee7-8a17-d3e620c346ad","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#66 D228-2 SA3 228","Pre Install Checklist"
"937619a4-e78f-4aab-91fd-1d5ac3c4113b","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#66 D228-2 SA3 228","Installation"
"48360518-e965-4a7b-9c91-d3defd0a938b","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#66 D228-2 SA3 228","Glazing"
"58959056-595d-49cf-b39f-a81d17a0dc14","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#66 D228-2 SA3 228","Performance Tests"
"9d9b047b-17a5-42b1-ad82-7784d5044617","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#66 D228-2 SA3 228","Handover Checklist"
"b5894017-21a4-4614-9a93-6566cf096c9c","","not-started","","folder","TRUE","FALSE","STAGE #14","#67 D228-1 SA3 228"
"b686b54d-0137-4df8-8002-54435003674a","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#67 D228-1 SA3 228","Pre Install Checklist"
"7eac7f92-337d-4bbd-b60f-204c1bf68483","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#67 D228-1 SA3 228","Installation"
"5848bbb0-b722-4638-bcbb-cf84e18b3c70","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#67 D228-1 SA3 228","Glazing"
"0067c433-33e0-44ef-9d25-398305f9ec60","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#67 D228-1 SA3 228","Performance Tests"
"9aac1991-45e4-4f4c-84f7-773ce72449d7","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#67 D228-1 SA3 228","Handover Checklist"
"7d823dc3-0a79-43c5-9ae5-18544be50448","","not-started","","folder","TRUE","FALSE","STAGE #14","#68 W227-1 SA4 227"
"1df07d60-3457-473b-99d0-aa1fb125963d","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#68 W227-1 SA4 227","Pre Install Checklist"
"49741cf0-3132-4ed6-b50b-5b822acaf66a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#68 W227-1 SA4 227","Installation"
"398bf7fa-4d75-45a7-a4e9-9685daf0ca5e","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#68 W227-1 SA4 227","Glazing"
"284b1c46-7935-4fcb-b23c-f5bef6bb0150","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#68 W227-1 SA4 227","Performance Tests"
"6caa5c4d-75fe-4f89-952c-1d8732af1640","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#68 W227-1 SA4 227","Handover Checklist"
"fba6bd74-cdb6-49f4-ab77-7cf6e1164723","","not-started","","folder","TRUE","FALSE","STAGE #14","#69 D227-1 SA4 227"
"e21f654b-4307-415f-9824-bbfff1ce3af6","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#69 D227-1 SA4 227","Pre Install Checklist"
"4cecfd1a-9bb7-408d-8f57-f2b95cccf146","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#69 D227-1 SA4 227","Installation"
"722f3bb7-7543-4d6a-8f2c-7f5a062211c3","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#69 D227-1 SA4 227","Glazing"
"3e47a28a-2861-4f5d-a1a5-a9a07c58d181","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#69 D227-1 SA4 227","Performance Tests"
"ad5f8798-6650-45b8-a840-97bb5b78a49b","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#69 D227-1 SA4 227","Handover Checklist"
"e28d43ce-261c-45c8-b847-87c5caeaa07f","","not-started","","folder","TRUE","FALSE","STAGE #14","#70 D226-1 SA4 226"
"9676f6f2-056f-4181-b664-c38719026207","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#70 D226-1 SA4 226","Pre Install Checklist"
"488e814b-6ee8-41aa-96f3-fa804d829980","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#70 D226-1 SA4 226","Installation"
"5f0acce4-1acc-40f9-b1df-301a8db0ccb3","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#70 D226-1 SA4 226","Glazing"
"5128e66c-5f9f-4d62-baf0-bafa050c4119","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#70 D226-1 SA4 226","Performance Tests"
"526716f0-10ae-4471-b1fd-7d99a15540ab","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#70 D226-1 SA4 226","Handover Checklist"
"927172c0-e843-4af1-bcd7-0b663f023250","","not-started","","folder","TRUE","FALSE","STAGE #14","#71 W226-1 SA4 226"
"119c3703-b4f7-4335-ba99-d431b538c994","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#71 W226-1 SA4 226","Pre Install Checklist"
"0ce9bb35-27b0-43f9-bfdc-11d45f519a64","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#71 W226-1 SA4 226","Installation"
"f92e9e5c-6c1c-43f6-adc6-0a1fe1da4a5f","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#71 W226-1 SA4 226","Glazing"
"e62a69b6-b670-49ab-8dae-f310355071c4","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#71 W226-1 SA4 226","Performance Tests"
"8c2c556d-c0cd-4f58-9ad0-0cd013c4dfbb","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#71 W226-1 SA4 226","Handover Checklist"
"ddefe25d-8013-4ff1-8778-ab0e1e217440","","not-started","","folder","TRUE","FALSE","STAGE #14","#72 W213-1 SA4 213"
"12bffd5a-6f63-4727-b546-5008a2879567","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#72 W213-1 SA4 213","Pre Install Checklist"
"fab02668-dc48-4341-9cae-5efd9cffe53a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#72 W213-1 SA4 213","Installation"
"11ecf84a-9e46-4dc9-affa-a5c0151ef099","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#72 W213-1 SA4 213","Glazing"
"5dcfd801-43c9-4290-88b8-67df811d4139","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#72 W213-1 SA4 213","Performance Tests"
"67473a2d-f28a-4d22-9c45-c15f961cfa28","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#72 W213-1 SA4 213","Handover Checklist"
"d369d31d-06ef-40b7-b4f6-cba6cf398ac9","","not-started","","folder","TRUE","FALSE","STAGE #14","#73 D213-1 SA4 213"
"d67a7414-d918-4e01-ab61-7c318fd2d0b7","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#73 D213-1 SA4 213","Pre Install Checklist"
"cb49fb78-d02d-436c-bf8a-52e471f47f27","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#73 D213-1 SA4 213","Installation"
"8cb62dcb-0938-4039-bd8b-b5ab07c276e6","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#73 D213-1 SA4 213","Glazing"
"3c8d791c-4db7-4b72-9bb8-1da933a261a6","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#73 D213-1 SA4 213","Performance Tests"
"b450d457-a819-4d9b-a83e-64c76f6ef8b6","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#73 D213-1 SA4 213","Handover Checklist"
"7c1b3ec2-b8de-4d0a-a3b4-e2fa0d5c7a93","","not-started","","folder","TRUE","FALSE","STAGE #14","#74 D212-1 SA4 212"
"73f9cf6d-7249-425f-a1ad-c6d462d9643e","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#74 D212-1 SA4 212","Pre Install Checklist"
"9867b34a-02ee-4978-9e35-778136f3575d","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#74 D212-1 SA4 212","Installation"
"31e3a24a-5359-4ad6-9906-d6a08f2972b0","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#74 D212-1 SA4 212","Glazing"
"ea92804f-8a1e-4bc3-90e2-4296d8d26260","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#74 D212-1 SA4 212","Performance Tests"
"2a4ea029-e103-4cc5-b169-c9ea5f0de56b","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#74 D212-1 SA4 212","Handover Checklist"
"f1604b59-c021-4b4b-a995-a04f3c2d8243","","not-started","","folder","TRUE","FALSE","STAGE #14","#75 W212-1 SA4 212"
"a44e1134-68af-4edc-b51c-1bbd77bf16ff","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#75 W212-1 SA4 212","Pre Install Checklist"
"bb187f91-f2e5-406c-98c9-ac50b301fd44","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#75 W212-1 SA4 212","Installation"
"95c77187-949b-4879-b7d9-f295c21fe19f","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#75 W212-1 SA4 212","Glazing"
"d2eb033e-ef28-4f96-981c-b129c8930b7d","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#75 W212-1 SA4 212","Performance Tests"
"6ec456d1-7874-49ef-a4f8-eb7e7facac02","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#75 W212-1 SA4 212","Handover Checklist"
"3f5d09ba-839b-44bd-a541-df3ba28b2dd1","","not-started","","folder","TRUE","FALSE","STAGE #14","#76 W211-1 SA5 211"
"ff75c8d7-488b-4f42-a7be-fdb57f89ce0d","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#76 W211-1 SA5 211","Pre Install Checklist"
"453f3bea-6fdf-4284-a66f-2b9f33195d4f","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#76 W211-1 SA5 211","Installation"
"56f00489-8158-4e2e-adb7-12ed1b9a8103","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#76 W211-1 SA5 211","Glazing"
"1b4ebbd1-7deb-4531-9188-0d740ec6b5f1","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#76 W211-1 SA5 211","Performance Tests"
"6f53ee19-c490-469e-826b-3a4a4e1a276f","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#76 W211-1 SA5 211","Handover Checklist"
"4bb0d207-a6c2-4c75-92b7-e79b32b9fca9","","not-started","","folder","TRUE","FALSE","STAGE #14","#77 D211-1 SA5 211"
"9058358f-604f-41d8-9b1c-b94bac061043","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#77 D211-1 SA5 211","Pre Install Checklist"
"85ecdfae-9a1e-4c8b-bbc9-944a223c0938","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#77 D211-1 SA5 211","Installation"
"96bebd1d-3156-42fe-b91e-f1cf50b44187","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#77 D211-1 SA5 211","Glazing"
"7fc06e54-e1bf-4890-bd7e-6f6e4e465c22","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#77 D211-1 SA5 211","Performance Tests"
"3fb2067d-32d2-4068-ae4a-87c68f1a9d23","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#77 D211-1 SA5 211","Handover Checklist"
"b86e04f3-6c81-4775-81f6-087665cd7d9e","","not-started","","folder","TRUE","FALSE","STAGE #14","#78 W210-1 SA4 210"
"9f42de95-8758-4940-90d9-0b37ffbb7d5d","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#78 W210-1 SA4 210","Pre Install Checklist"
"0f103a5c-a362-4f8f-a34b-0a763c49fe58","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#78 W210-1 SA4 210","Installation"
"dcad5195-98a0-4f83-92ec-e3598ea1767f","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#78 W210-1 SA4 210","Glazing"
"6d55836a-7381-494c-82a7-9da79ac705fb","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#78 W210-1 SA4 210","Performance Tests"
"c32d5138-80b5-4353-b806-80f7f812fc93","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#78 W210-1 SA4 210","Handover Checklist"
"4b0958fd-cc28-4eaf-bb28-ef262d9a6d95","","not-started","","folder","TRUE","FALSE","STAGE #14","#79 D210-1 SA4 210"
"165ab08b-60dc-497c-aa19-741d128f131d","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#79 D210-1 SA4 210","Pre Install Checklist"
"d6c0137d-2bd8-43c9-99af-43614e0ec5fd","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#79 D210-1 SA4 210","Installation"
"b56a6d85-5334-4ef4-998f-284e99c0fefd","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#79 D210-1 SA4 210","Glazing"
"7e3864fb-8efc-405e-ac8a-18f8859704b8","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#79 D210-1 SA4 210","Performance Tests"
"1d1ec107-b786-4b3f-95a8-82a2a46b8bb6","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#79 D210-1 SA4 210","Handover Checklist"
"adc6e45f-052b-4627-9209-637193154df2","","not-started","","folder","TRUE","FALSE","STAGE #14","#80 W209-3 SA2 209"
"6a57456e-7473-44d5-9b78-e25df0fe1ec4","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#80 W209-3 SA2 209","Pre Install Checklist"
"281cc322-72c3-44fe-8cfe-534ce9a88c9d","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#80 W209-3 SA2 209","Installation"
"0c6582ac-50db-415d-848e-3ead1eab6ec5","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#80 W209-3 SA2 209","Glazing"
"66431d8b-782d-4d94-aa24-0b7b482ca67a","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#80 W209-3 SA2 209","Performance Tests"
"cbde4f31-22a2-4e9a-ba63-0261184c4e6e","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#80 W209-3 SA2 209","Handover Checklist"
"a5a5a586-06d5-4383-8fe7-6757640ce7f6","","not-started","","folder","TRUE","FALSE","STAGE #14","#81 W209-2 SA2 209"
"6f5a9940-e02b-43fe-b220-8394b5a717fe","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#81 W209-2 SA2 209","Pre Install Checklist"
"99c0d63b-1dc7-4a36-975e-7fc6bed1d422","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#81 W209-2 SA2 209","Installation"
"b9fae6d0-176c-43c2-8da5-1ec0498197b0","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#81 W209-2 SA2 209","Glazing"
"70c0b190-8296-4244-82bb-71aea1f909c0","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#81 W209-2 SA2 209","Performance Tests"
"bbdeeeeb-6814-4311-93d3-cbefc0e4d58f","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#81 W209-2 SA2 209","Handover Checklist"
"9f77077b-5a6e-40b2-b55b-555c4f5bd5d8","","not-started","","folder","TRUE","FALSE","STAGE #14","#82 D209-1 SA2 209"
"572ccf47-89e9-48f9-9fc3-cc5d027df4d6","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#82 D209-1 SA2 209","Pre Install Checklist"
"73f362d5-4f8d-488e-9bda-ffe92f77a473","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#82 D209-1 SA2 209","Installation"
"a9e5ac9b-2ee7-41d3-8971-4dad8092cea9","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#82 D209-1 SA2 209","Glazing"
"f2811b51-085c-4749-b872-978d31a98f07","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#82 D209-1 SA2 209","Performance Tests"
"63cd21bb-22bf-4fbc-8add-b81956ae4377","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#82 D209-1 SA2 209","Handover Checklist"
"07cb54fa-bacb-4d0d-ab15-cb7cb21b2535","","not-started","","folder","TRUE","FALSE","STAGE #14","#83 W209-1 SA2 209"
"672b1214-9472-43c0-a4bf-138a64cae833","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #14","#83 W209-1 SA2 209","Pre Install Checklist"
"cbee76d1-fe0e-4bc6-8139-fd2fa2495f21","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #14","#83 W209-1 SA2 209","Installation"
"7d3adf20-519a-4f62-9153-b127bca792e4","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #14","#83 W209-1 SA2 209","Glazing"
"4a42aeb8-e373-4360-886f-6ab92f18dc51","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #14","#83 W209-1 SA2 209","Performance Tests"
"1935a6da-7d82-4866-be7c-f5f260ed1ac0","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #14","#83 W209-1 SA2 209","Handover Checklist"
"4705f229-e1f8-4467-a8c0-445cc55d2967","","not-started","","folder","TRUE","FALSE","STAGE #15"
"3f175126-c318-4f30-ae80-be332a2ee7e2","","not-started","","folder","TRUE","FALSE","STAGE #15","#84 W208-1 SA2 208"
"dc8fe9e0-bd9d-4077-9dfc-91e75e208c0a","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#84 W208-1 SA2 208","Pre Install Checklist"
"8164c3d4-01c9-4528-a10c-12a1c278a25d","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #15","#84 W208-1 SA2 208","Installation"
"6dde6ccb-18a7-4c44-9f17-663747db7324","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#84 W208-1 SA2 208","Glazing"
"be76874c-c273-4f83-9b10-3f6201aada22","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#84 W208-1 SA2 208","Performance Tests"
"8bba4da5-23b8-47e7-acbb-b5641eb0a6e6","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#84 W208-1 SA2 208","Handover Checklist"
"2d30c1ea-3113-475b-9e19-f8af24fa743f","","not-started","","folder","TRUE","FALSE","STAGE #15","#85 D208-1 SA2 208"
"c17fca62-cc7c-4b62-84f2-a7a14017d706","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#85 D208-1 SA2 208","Pre Install Checklist"
"520308ab-abe1-477c-bedc-d77cda8be38f","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #15","#85 D208-1 SA2 208","Installation"
"22ef2be7-c876-4b2b-8449-bd7eeb437173","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#85 D208-1 SA2 208","Glazing"
"a64ae81c-d0b8-468f-af73-9fddbeb69908","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#85 D208-1 SA2 208","Performance Tests"
"2a19ba1d-48be-426c-86a9-5f5aa484e948","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#85 D208-1 SA2 208","Handover Checklist"
