"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6f69b477-4022-42c0-853f-fb7bbe343980","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site QA"
"9ef568b4-1073-4238-8132-76c41e82e311","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Central Utilities (CU)"
"6ffcd1cf-a4e9-521d-b8ef-336fd6d7c07e","Child Inspection & testing prior to Concealing(bbe50ff1-b8dc-5d4c-afd0-cd7c1321159b): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(bbe50ff1-b8dc-5d4c-afd0-cd7c1321159b): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(bbe50ff1-b8dc-5d4c-afd0-cd7c1321159b): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-8","ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"b66b2529-dd66-547a-aaca-c66092a054da","Child Inspection & testing prior to Concealing(177f5448-c3f3-5c6f-be33-9f5d6ed58771): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(177f5448-c3f3-5c6f-be33-9f5d6ed58771): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(177f5448-c3f3-5c6f-be33-9f5d6ed58771): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-8","ITP 002 – Reticulated Systems In Ground Gas"
"12536951-12c8-475d-9960-4e40663c3e7e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","CST 3","CST 3-7"
"fa63b4f4-35a9-5f14-ac48-58a6822f86f5","Child Inspection & testing prior to Concealing(6906b406-2768-50a2-9486-f1d7b64ac427): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(6906b406-2768-50a2-9486-f1d7b64ac427): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(6906b406-2768-50a2-9486-f1d7b64ac427): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-7","ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"381a9751-a2e0-58e7-bfad-87c35f911b5a","Child Inspection & testing prior to Concealing(50113428-769d-5c3a-8a3d-0a220ebcc212): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(50113428-769d-5c3a-8a3d-0a220ebcc212): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(50113428-769d-5c3a-8a3d-0a220ebcc212): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-7","ITP 002 – Reticulated Systems In Ground Gas"
"ae8eafaf-3974-4f56-a1f9-6cf717be04d0","","folder-normal","pass","","step","TRUE","FALSE","Site QA","CST 3","CST 3-6"
"75a0c379-dd57-594b-ad8e-870dd84ce716","Child Inspection & testing prior to Concealing(b4597a5b-4b95-5de8-966b-261a090be356): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(b4597a5b-4b95-5de8-966b-261a090be356): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(b4597a5b-4b95-5de8-966b-261a090be356): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-6","ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"7ea12f90-c9a1-5636-9a95-8262d5b6f48e","Child Inspection & testing prior to Concealing(ca0357eb-5604-5f96-9426-ec7748080b76): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(ca0357eb-5604-5f96-9426-ec7748080b76): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(ca0357eb-5604-5f96-9426-ec7748080b76): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-6","ITP 002 – Reticulated Systems In Ground Gas"
"a3b8e5e6-e025-42b2-b4cd-262d237282db","","folder-normal","pass","","step","TRUE","FALSE","Site QA","CST 3","CST 3-5"
"6a95ff32-324d-5b9e-97b6-2a163f43fa7b","Child Inspection & testing prior to Concealing(7d6c1ef6-e2ce-54ca-8c6c-d22630432c76): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(7d6c1ef6-e2ce-54ca-8c6c-d22630432c76): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(7d6c1ef6-e2ce-54ca-8c6c-d22630432c76): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-5","ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"f9a7c5e1-6eca-5f0f-9e04-7e30f38f71d6","Child Inspection & testing prior to Concealing(66e377c0-7c05-5b28-b422-b74ac606d6fa): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(66e377c0-7c05-5b28-b422-b74ac606d6fa): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(66e377c0-7c05-5b28-b422-b74ac606d6fa): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-5","ITP 002 – Reticulated Systems In Ground Gas"
"b85afb24-591b-47d0-9b60-193af0e88eb8","","folder-normal","pass","","step","TRUE","FALSE","Site QA","CST 3","CST 3-1"
"6426c83d-4dad-5776-a0fc-96a5f5abf55f","Child Inspection & testing prior to Concealing(037be87c-ef19-5c85-b75d-200248dca289): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(037be87c-ef19-5c85-b75d-200248dca289): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(037be87c-ef19-5c85-b75d-200248dca289): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-1","ITP 002 – Reticulated Systems In Ground"
"b25ecc87-c5a7-4222-8641-0d0fb89859e3","","folder-normal","pass","","step","TRUE","FALSE","Site QA","CST 3","CST 3-3"
"982c8ebe-5bfb-5edd-87bf-ebfb863f2782","Child Inspection & testing prior to Concealing(b49f77cc-c3cd-54b2-bb8a-ca56252018bf): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(b49f77cc-c3cd-54b2-bb8a-ca56252018bf): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(b49f77cc-c3cd-54b2-bb8a-ca56252018bf): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-3","ITP 002 – Reticulated Systems In Ground and Sewer pump line"
"ecd2a7ec-60f8-5d12-8e67-604601710aba","Child Inspection & testing prior to Concealing(281f819a-bcab-584e-b57d-72a52ef7be58): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(281f819a-bcab-584e-b57d-72a52ef7be58): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(281f819a-bcab-584e-b57d-72a52ef7be58): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-3","ITP 002 – Reticulated Systems In Ground Gas"
"6050c4bb-42ac-4a58-a2ae-45abf24d8b53","","folder-normal","pass","","step","TRUE","FALSE","Site QA","CST 3","CST 3-4"
"4aadf820-4916-5e51-a04d-586932b90d15","Child Inspection & testing prior to Concealing(abd83b11-a117-59ee-9e3a-a5db862ff5b3): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(abd83b11-a117-59ee-9e3a-a5db862ff5b3): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(abd83b11-a117-59ee-9e3a-a5db862ff5b3): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-4","ITP 002 – Reticulated Systems In Ground and Sewer Pumpline"
"3b49fb23-1cca-5f6e-bd95-c649d3a9fc3f","Child Inspection & testing prior to Concealing(b422686a-6dfe-551c-829e-46376614b8b4): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(b422686a-6dfe-551c-829e-46376614b8b4): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(b422686a-6dfe-551c-829e-46376614b8b4): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-4","ITP 002 – Reticulated Systems In Ground Gas"
"e2855171-c2dd-4c62-b713-cc7023576dcc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Metal Detection on Site"
"320e2306-f62f-5a40-8819-4698a918f857","","checklist-flat","pass","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Community 1"
"1d32c236-24a0-5e13-919f-22968be986b7","","checklist-flat","pass","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Community 2"
"bcf59de7-c326-569f-96b1-a5384733f2c9","","checklist-flat","pass","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Community 3"
"39e039d8-81e1-5c13-af57-5ecddb8b204d","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Community 4"
"9a45f9ee-2aca-5f85-8ae1-fb5db133dc33","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Community 5"
"4cfe8097-ca19-5d21-8a43-5cdcdbf3fa64","","checklist-flat","work-in-progress","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Community 6"
"6d03fe1f-d3d7-5de7-b98a-4ddbd0e4bcd8","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Community 7"
"15dd5a03-f2b7-57c8-b5a2-33e967541f1d","","checklist-flat","pass","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Community 8"
"4d5053b2-35ef-5ecf-b5c2-a7eed3f52085","","checklist-flat","pass","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Entry Building 1 (EN 1)"
"7224c0ae-ca8a-5bbe-975f-05c707ca5520","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Entry Building 2 (EN 2)"
"a4684a46-48a1-5297-9da4-5db6fe56c6e5","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Entry Building 3 (EN 3)"
"f70fc8df-fe0b-5e6a-a4af-915d7ddf317b","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","West Entry Building 1 (WE 1)"
"3f2c3a54-8dce-5ba1-ae67-99233aa7b737","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","West Entry Building 2 (WE 2)"
"77cebe1a-1293-52e6-a642-063a160bd358","","checklist-flat","work-in-progress","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Entry Building 6 (EN 6)"
"0d248a94-6d42-5df9-939d-d82c2db70381","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Entry Building 7 (EN 7)"
"c43eccf0-919c-55ab-b968-32958b3ad9cd","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Entry Building 8 (EN 8)"
"fbb08923-d913-549e-ba1a-d284416ff513","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Between MA2 and MA3"
"045bcaf9-4152-5a12-aeff-8484abe95497","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Between MA4 and MA5"
"b1fe825e-f0e1-5b5d-a396-36bc5029a97b","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Between MA6 and MA7"
"b18498fe-ee8e-51de-bc33-d8c642df8332","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Between MA10 and MA11"
"21f9a956-f655-59d7-abbc-9541e33bfef7","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Between MA12 and MA13"
"5cb841bb-c4fc-59bf-94e1-0f23b7d6e499","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Between MA14 and MA15"
"9a3a46d7-d415-513a-bf7f-b07a0c1abea8","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","MA8 South"
"59f96116-0597-5b70-aef4-39310273880c","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","MA9 South"
"6d01df6f-10a5-5a60-a1e4-e97aa60541e8","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","North of MA1 and Around KL / IM"
"a000ee97-0045-547a-99e5-4886e77e8a65","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","North of MA16 and Around MU / IP"
"c8fc8d52-5608-5a2a-bbd8-b44190a5a0c4","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Tank Farm"
"469c782c-edf0-513c-b05d-b74437368d2d","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","CST 1 Areas around Central Spine Buildings"
"0523d40d-9962-5338-adb7-5eb7136752dc","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Zone 2 Around CU"
"450c99bf-1696-5449-96fe-d11db2af713b","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Zone 2 Around ES"
"03228329-e4ac-5d29-82a9-89184c1a2151","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Zone 2 Around GH"
"82efe21d-129b-5df9-9199-02a90dbab6fa","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Zone 2 Around SESG"
"536f5475-0be4-5158-a0bb-cad4501b6005","","checklist-flat","not-started","Metal Detection On Site","checklist-flat","FALSE","FALSE","Site QA","Metal Detection on Site","Zone 2 Around SSB"
"72a9006f-9070-4b9f-ae7e-5765882c3dbe","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Water Disinfection "
"462c174a-bfb6-41ee-aa18-99e4f0bbf257","","checklist-flat","work-in-progress","ITP - Water Disinfection","checklist-flat","FALSE","FALSE","Site QA","Water Disinfection ","ITP -  TRW Flush CST 1"
"f0d1e52b-f051-4831-8e67-e4f65d6ad57d","","checklist-flat","work-in-progress","ITP - Water Disinfection","checklist-flat","FALSE","FALSE","Site QA","Water Disinfection ","ITP - Cold Water Ring Main Flushing CST 1"
"052b66d9-bd7a-49a9-ae5d-3ab80a40b6c4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Test Folder"
"f90d11ce-2fe4-5e23-bdd9-5be5528e515d","","checklist-flat","work-in-progress","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Test Folder","ITP 001 - Drainage In Ground"
"cf76e81a-ee66-4196-9d08-ac871332f7ae","","checklist-flat","not-started","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Test Folder","ITP 001 - Drainage In Ground"
"882c6d3c-7914-49c4-96b6-f7e5e76f69a8","Child Inspection & testing prior to Concealing(b63ba3af-c5d4-5ea9-902c-b8046b31625e): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(b63ba3af-c5d4-5ea9-902c-b8046b31625e): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(b63ba3af-c5d4-5ea9-902c-b8046b31625e): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","not-started","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Test Folder","ITP 002 – Reticulated Systems In Ground"
"c3bd3190-946a-47f8-b451-7a0b5001aee9","","checklist-flat","not-started","ITP 003 - Drainage Above Ground","checklist-flat","FALSE","FALSE","Test Folder","ITP 003 - Drainage Above Ground"
"57ece802-9ecb-461d-becf-afadc9dfe9ab","","checklist-flat","not-started","ITP 004 - Reticulated Above Ground","checklist-flat","FALSE","FALSE","Test Folder","ITP 004 - Reticulated Above Ground"
"03ad25a8-55d8-47c7-9def-cb593315c72e","","checklist-flat","not-started","ITP 005 – Fixtures & Fittings","checklist-flat","FALSE","FALSE","Test Folder","ITP 005 – Fixtures & Fittings"
