"ID","Status","Subject","Customer Account","Updated","Requester","Requested","Priority","SLA"
"33223","New","Activate deep archived project National Tiles NSW > 689109 LOT 4025 (65) BERGIN CCT LEPPINGTON","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33222","New","Activate deep archived project National Tiles NSW > 689120 - LOT 5109 (41) BERGIN CCT LEPPINGTON (24.5.19)","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33221","New","Activate deep archived project National Tiles NSW > 689167 - LOT 1335 (39) KALINDA AVE, BOX HILL","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33220","New","Activate deep archived project National Tiles NSW > 689186 LOT 42 (144) BROOKFIELD STREET FLETCHER","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33219","New","Activate deep archived project National Tiles NSW > 689267 - LOT 530 WHEELHOUSE ROAD, TERALBA","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33218","New","Activate deep archived project National Tiles NSW > 689330 LOT 4141 (101) UNIVERSITY DR CAMPBELLTOWN","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33217","New","Activate deep archived project National Tiles NSW > 689438 - LOT 113 (26) SADDLEBACK CRES KEMBLA GRANGE","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33216","New","Activate deep archived project National Tiles NSW > 689448 LOT 2005 (9) GENNER STREET ORAN PARK","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33215","New","Activate deep archived project National Tiles NSW > 689459 LOT 7 (65) FAIRVIEW AVENUE ENGADINE","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33214","New","Activate deep archived project National Tiles NSW > 689558 LOT 2174 (17) OBSIDIAN ROAD, BOX HILL","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33213","New","Activate deep archived project National Tiles NSW > 689576 - LOT 1420 (12) LOCKHEED HUDSON DR HORSLEY","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33212","New","Activate deep archived project National Tiles NSW > 689577 LOT 32 (14) JUNCTION STREET GLADESVILLE","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33211","New","Activate deep archived project National Tiles NSW > 689689 - LOT 7 (7) KINNICK PLACE KELLYVILLE (14.6.19)","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33210","New","Activate deep archived project National Tiles NSW > 689693 LOT 1352 (45) KALINDA AVENUE BOX HILL","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33209","New","Activate deep archived project National Tiles NSW > 689873 - LOT 282 (52) ARCADIAN CIRCUIT CARLINFORD","","2024-06-28 10:21","CONQA","2024-06-28 10:21","Normal","2024-07-03 10:21"
"33208","New","Activate deep archived project National Tiles NSW > 689987 - LOT 210 (14) LORRAINE ROAD, EDMONDSON PARK","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33207","New","Activate deep archived project National Tiles NSW > 690024 LOT 230 (157) BANKSIA STREET PAGEWOOD","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33206","New","Activate deep archived project National Tiles NSW > 690024 - LOT 230 (157) BANKSIA STREET PAGEWOOD","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33205","New","Activate deep archived project National Tiles NSW > 690093 - LOT 65 (5) TIMBERCUTTER AV, TERRIGAL","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33204","New","Activate deep archived project National Tiles NSW > 690094 - LOT 2162 (11) SILTSTONE ST BOX HILL (15.3.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33203","New","Activate deep archived project National Tiles NSW > 690105 - LOT 116 (2) KEMP STREET THE JUNCTION (7.6.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33202","New","Activate deep archived project National Tiles NSW > 690113 - LOT 154 (33) COLUMBUS STREET HAMLYN TERRACE (9.5.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33201","New","Activate deep archived project National Tiles NSW > 690121 -LOT 3029 (12) DAMASCUS STREET BARDIA (21.6.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33200","New","Activate deep archived project National Tiles NSW > 690147 - LOT 760 (146) HOLDEN DRIVE ORAN PARK","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33199","New","Activate deep archived project National Tiles NSW > 690150 - LOT 761 (148) HOLDEN DRIVE ORAN PARK (16.5.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33198","New","Activate deep archived project National Tiles NSW > 690152 - LOT 12 (45A) FITZROY ROAD, LAMBTON (20.5.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33197","New","Activate deep archived project National Tiles NSW > 690176 LOT 25 (79) BARINGA ROAD NORTHBRIDGE","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33196","New","Activate deep archived project National Tiles NSW > 690212 - LOT 67 (19) HUGHES AVENUE, HARRINGTON PARK","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33195","New","Activate deep archived project National Tiles NSW > 690248 - LOT 103 (U1/12) ANDERSON ROAD MORTDALE (29.5.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33194","New","Activate deep archived project National Tiles NSW > 690249 - LOT 103 (U2/12) ANDERSON ROAD MORTDALE (30.5.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33193","New","Activate deep archived project National Tiles NSW > 690452 - LOT 118 (2) ROGAN CLOSE, HARRINGTON PARK","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33192","New","Activate deep archived project National Tiles NSW > 690622 - LOT 23 (11) CANBERRA AVENUE, TURRAMURRA","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33191","New","Activate deep archived project National Tiles NSW > 690645 -LOT K (U2/1) DENNY ROAD PICNIC POINT (21.6.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33190","New","Activate deep archived project National Tiles NSW > 690644 -LOT K (U1/1) DENNY ROAD PICNIC POINT (21.6.19)","","2024-06-28 10:20","CONQA","2024-06-28 10:20","Normal","2024-07-03 10:20"
"33189","New","Activate deep archived project National Tiles NSW > 690764 - LOT 72 (76) CHURCHILL CRES ALLAMBIE HEIGHTS (17.5.19)","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33188","New","Activate deep archived project National Tiles NSW > 690943 LOT 21 (26) COOK STREET FORESTVILLE","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33187","New","Activate deep archived project National Tiles NSW > 691020 - LOT 40 (9) PYRUS AVENUE BRANXTON (14.5.19)","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33186","New","Activate deep archived project National Tiles NSW > 691006 LOT 2015 (18) CLEARY DRIVE PITT TOWN","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33185","New","Activate deep archived project National Tiles NSW > 691224 - LOT 119 (75) TWEEDMOUTH AVENUE ROSEBERY (27.5.19)","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33184","New","Activate deep archived project National Tiles NSW > 691302 - LOT 31 (46) ARDATH AVENUE, PANANIA","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33183","New","Activate deep archived project National Tiles NSW > 691398 - LOT 30 (4) VERBENA AVENUE, HAMLYN TERRACE","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33182","New","Activate deep archived project National Tiles NSW > 691400 - LOT 759 (144) HOLDEN DRIVE ORAN PARK (20.5.19)","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33181","New","Activate deep archived project National Tiles NSW > 691484 - LOT 1402 (33) WOOTTEN AVE, BARDIA","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33180","New","Activate deep archived project National Tiles NSW > 691658 LOT 58 (28) MOUNT AVENUE ROSELANDS","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33179","New","Activate deep archived project National Tiles NSW > 691689 - LOT 6 (3) LLOYD STREET, SHOALHAVEN HEADS","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33178","New","Activate deep archived project National Tiles NSW > 691711 - LOT C (62) PEACOCK STREET, SEAFORTH","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33177","New","Activate deep archived project National Tiles NSW > 691713 LOT 4 (26) NAMBOUR ROAD ENGADINE","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33176","New","Activate deep archived project National Tiles NSW > 691736 - LOT 10 39 TAHNEE STREET SANCTUARY POINT (24.5.19)","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33175","New","Activate deep archived project National Tiles NSW > 691738 LOT 5 (11) HAMLYN ROAD HAMLYN TERRACE","","2024-06-28 10:19","CONQA","2024-06-28 10:19","Normal","2024-07-03 10:19"
"33174","New","Activate deep archived project National Tiles NSW > 691831 - LOT 2131 (3) BRAUCH STREET, LEPPINGTON","","2024-06-28 10:18","CONQA","2024-06-28 10:18","Normal","2024-07-03 10:18"
"33173","New","Activate deep archived project National Tiles NSW > 691861 - LOT 42 (15) BANGALLA ROAD CONCORD WEST (14.6.19)","","2024-06-28 10:17","CONQA","2024-06-28 10:17","Normal","2024-07-03 10:17"
"33172","New","Activate deep archived project National Tiles NSW > 691867 - LOT 13 (18) HARRISON AVENUE EASTWOOD","","2024-06-28 10:17","CONQA","2024-06-28 10:17","Normal","2024-07-03 10:17"
"33171","New","Activate deep archived project National Tiles NSW > 691867 - LOT 13 (18) HARRISON AVENUE EASTWOOD","","2024-06-28 10:17","CONQA","2024-06-28 10:17","Normal","2024-07-03 10:17"
"33170","New","Activate deep archived project National Tiles NSW > 691981 - LOT 206 (15) LAHORE STREET, RIVERSTONE","","2024-06-28 10:17","CONQA","2024-06-28 10:17","Normal","2024-07-03 10:17"
"33169","New","Activate deep archived project National Tiles NSW > 692092 - LOT 98(17) TIMBER CUTTER AVE, TERRIGAL","","2024-06-28 10:17","CONQA","2024-06-28 10:17","Normal","2024-07-03 10:17"
"33168","New","Activate deep archived project National Tiles NSW > 692329 LOT 4016 (25) WOLLAHAN AVENUE DENHAM COURT","","2024-06-28 10:17","CONQA","2024-06-28 10:17","Normal","2024-07-03 10:17"
"33167","New","Activate deep archived project National Tiles NSW > 692392 - LOT 5042 (31) KETTLE STREET LEPPINGTON (29.5.19)","","2024-06-28 10:17","CONQA","2024-06-28 10:17","Normal","2024-07-03 10:17"
"33166","New","Activate deep archived project National Tiles NSW > 692398 - LOT 1 (300) MORRISON ROAD PUTNEY","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33165","New","Activate deep archived project National Tiles NSW > 692417 - LOT 103 (16) MOUNT HARRIS DR, MAITLAND VALE","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33164","New","Activate deep archived project National Tiles NSW > 692422 - LOT 23 (34) TAHNEE STREET SANCTUARY POINT","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33163","New","Activate deep archived project National Tiles NSW > 692431 - LOT 52 (3) RICHARDSON ST, FAIRFIELD (6.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33162","New","Activate deep archived project National Tiles NSW > 692431 - LOT 52 (3) RICHARDSON STREET FAIRFIELD (6.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33161","New","Activate deep archived project National Tiles NSW > 692477 - LOT 38 (7) URALLA AVENUE PADSTOW","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33160","New","Activate deep archived project National Tiles NSW > 692505- LOT 15 (21) GLAMIS STREET KINGSGROVE (20.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33159","New","Activate deep archived project National Tiles NSW > 692516 - LOT 308 (8) FLINTLOCK DRIVE HARRINGTON PARK ( 28.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33158","New","Activate deep archived project National Tiles NSW > 692538- LOT 4 (10) HELENA STREET RANDWICK (20.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33157","New","Activate deep archived project National Tiles NSW > 692612 LOT 5120 (87) BRUCE FERGUSON BARDIA","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33156","New","Activate deep archived project National Tiles NSW > 692612 LOT 5120 (87) BRUCE FERGUSON BARDIA","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33155","New","Activate deep archived project National Tiles NSW > 692628 LOT 4041 (57) KETTLE STREET LEPPINGTON","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33154","New","Activate deep archived project National Tiles NSW > 692641 - LOT 1 (30) YARRARA RD, PYMBLE","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33153","New","Activate deep archived project National Tiles NSW > 692642 - LOT 513 (12) RAVENSBOURNE AVE KELLYVILLE (8.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33152","New","Activate deep archived project National Tiles NSW > 692642 - LOT 513 (12) RAVENSBOURNE AVE KELLYVILLE (8.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33151","New","Activate deep archived project National Tiles NSW > 692673 - LOT 2 (20) GROVE STREET EASTWOOD","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33150","New","Activate deep archived project National Tiles NSW > 692688 - LOT 159 (101) BARKER ROAD STRATHFIELD","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33149","New","Activate deep archived project National Tiles NSW > 692723 -LOT 11 (50) BROUGHTON ROAD CONCORD (20.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33148","New","Activate deep archived project National Tiles NSW > 692920 - LOT 12 (23) WANNYL ROAD KIRRAWEE (17.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33147","New","Activate deep archived project National Tiles NSW > 693212 - LOT 126 (12) HAZEL BARK ROAD GLENMORE PARK (17.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33146","New","Activate deep archived project National Tiles NSW > 693146 - LOT 2042 (11) TINLINE STREET, BOX HILL (27.04)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33145","New","Activate deep archived project National Tiles NSW > 693318 LOT 13 (75) MCMILLAN CCT KELLYVILLE","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33144","New","Activate deep archived project National Tiles NSW > 693318 LOT 13 (75) MCMILLAN CCT KELLYVILLE","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33143","New","Activate deep archived project National Tiles NSW > 693398 - LOT 92 (24) BULUMIN STREET COMO (24.4.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33142","New","Activate deep archived project National Tiles NSW > 693419 - LOT 1718 (4) STORKSBILL AVE DENHAM COURT","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33141","New","Activate deep archived project National Tiles NSW > 693419 - LOT 1718 (4) STORKSBILL AVENUE DENHAM COURT","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33140","New","Activate deep archived project National Tiles NSW > 693427 - LOT 1 (35) COOPER ROAD BIRRONG (7.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33139","New","Activate deep archived project National Tiles NSW > 693458 -LOT 58 (19) CYNTHIA STREET PYMBLE (21.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33138","New","Activate deep archived project National Tiles NSW > 693474 - LOT 13 (8) LYON AVENUE, SOUTH TURRAMURRA","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33137","New","Activate deep archived project National Tiles NSW > 693502 - LOT 18 (11) PECKHAM PLACE GREEN POINT (15.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33136","New","Activate deep archived project National Tiles NSW > 693512 -LOT 767 (38) EVERGREEN DRIVE ORAN PARK (21.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33135","New","Activate deep archived project National Tiles NSW > 693712 - LOT 1485 (61) BANFIELD DRIVE ORAN PARK (14.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33134","New","Activate deep archived project National Tiles NSW > 693736 - LOT 173 (26) JAMIESON AVENUE BAULKHAM HILLS (7.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33133","New","Activate deep archived project National Tiles NSW > 693877 - LOT 1450 (386) BONG BONG ROAD HORSLEY","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33132","New","Activate deep archived project National Tiles NSW > 693762 LOT 3071 (3B) BUNA STREET HOLSWORTHY","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33131","New","Activate deep archived project National Tiles NSW > 693898 - LOT 33 (3) MYEE CRESCENT LANE COVE WEST (3.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33130","New","Activate deep archived project National Tiles NSW > 694046 - LOT 216 (UA/7) MANDA PLACE ROOTY HILL (11.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33129","New","Activate deep archived project National Tiles NSW > 694047 - LOT 216 (UB/7) MANDA PLACE ROOTY HILL (11.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33128","New","Activate deep archived project National Tiles NSW > 694134 - 614 PARKER CRESCENT - BERRY (3.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33127","New","Activate deep archived project National Tiles NSW > 694149 - LOT 14 (26) MEDLOW DRIVE QUAKERS HILL (9.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33126","New","Activate deep archived project National Tiles NSW > 694365 - LOT 3 (5) BRENNAN WAY EDMONSON PARK","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33125","New","Activate deep archived project National Tiles NSW > 694475 - LOT 9532 (20) MADDEN STREET, ORAN PARK","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33124","New","Activate deep archived project National Tiles NSW > 694480 - LOT 4193 (47) WOLLOHAN AVENUE, DENHAM COURT","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33123","New","Activate deep archived project National Tiles NSW > 694542 LOT 301 (31) PANDANUS CIRCUIT BOLWARRA HEIGHTS","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33122","New","Activate deep archived project National Tiles NSW > 694757 - LOT 5039 (16) ALAMEIN STREET, BARDIA","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33121","New","Activate deep archived project National Tiles NSW > 695088 - LOT 1067 (21) BREAKERS BLVD CATHERINE HILL BAY (27.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33120","New","Activate deep archived project National Tiles NSW > 695155 LOT 6 (25) NORMAN AVENUE SUNSHINE","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33119","New","Activate deep archived project National Tiles NSW > 695398-LOT 1901 18 EVERLASTING STREET, DENHAM COURT","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33118","New","Activate deep archived project National Tiles NSW > 695459 - LOT 4270 (43) FAIRBROTHER AVE DENHAM COURT (14.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33117","New","Activate deep archived project National Tiles NSW > 695569 - LOT B (61) PALMERSTON ROAD HORNSBY (22.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33116","New","Activate deep archived project National Tiles NSW > 695655 - LOT 16 (4) NORBIS ROAD EDMONDSON PARK (23.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33115","New","Activate deep archived project National Tiles NSW > 695677 - LOT 4313 (19) SWEETMAN CCT, DENHAM COURT (27.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33114","New","Activate deep archived project National Tiles NSW > 695852 - LOT 124 (29B) FREEMANS DRIVE COORANGBONG (30.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33113","New","Activate deep archived project National Tiles NSW > 695863 - LOT 1062 (76) KESTERTON RISE NORTH ROTHBURY (4.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33112","New","Activate deep archived project National Tiles NSW > 696000 - LOT 2015 (10) OUITA CLOSE GRETA (06.5.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33111","New","Activate deep archived project National Tiles NSW > 696091 LOT 3717 (3) PARISH WAY CARNES HILL","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33110","New","Activate deep archived project National Tiles NSW > 696340 - LOT 4194 (45) WOLLAHAN AVENUE DENHAM COURT (10.05.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33109","New","Activate deep archived project National Tiles NSW > 696590 - LOT 1 (114) GLENNING ROAD GLENNING VALLEY (696590)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33108","New","Activate deep archived project National Tiles NSW > 696524 - LOT 57 (4) SURADA AVENUE RIVERVIEW (14.6.19)","","2024-06-28 10:16","CONQA","2024-06-28 10:16","Normal","2024-07-03 10:16"
"33107","New","Activate deep archived project National Tiles NSW > 696685 LOT 2049 (66) PORTLAND DRIVE CAMERON PARK","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33106","New","Activate deep archived project National Tiles NSW > 696730 - LOT 4048 (7) GASCOYNE STREET CAMERON PARK (26.9.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33105","New","Activate deep archived project National Tiles NSW > 696778 - LOT 373 (190) DALMATIA AVE EDMONDSON PARK (16.5.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33104","New","Activate deep archived project National Tiles NSW > 696842 - LOT 457 (23) SAGE CRESCENT CHISHOLM (14.5.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33103","New","Activate deep archived project National Tiles NSW > 696882 -LOT 1014 (2) STONEHAVEN WAY CATHERINE FIELD (21.6.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33102","New","Activate deep archived project National Tiles NSW > 696993 - LOT 150 (37) RATHOWEN PARADE KILLARNEY HEIGHTS (7.6.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33101","New","Activate deep archived project National Tiles NSW > 697093 - LOT 31 (86) DRUES AVENUE EDMONDSON PARK (23.5.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33100","New","Activate deep archived project National Tiles NSW > 697351 LOT 133 (4) NEESON ROAD KEMBLA GRANGE","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33099","New","Activate deep archived project National Tiles NSW > 697423 - LOT 25 (36) RUTHERFORD CCT HARRINGTON PARK (17.6.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33098","New","Activate deep archived project National Tiles NSW > 698633 - LOT 518 ARNHEM ROAD EDMONDSON PARK (17.6.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33097","New","Activate deep archived project National Tiles NSW > 698785 - LOT 4106 (33) GOLDEN WHISTLER ABERGLASSLYN (15.5.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33096","New","Activate deep archived project National Tiles NSW > 698997 - LOT 8 (16) AUGUSTA PLACE MEDOWIE (7.6.19)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33095","New","Activate deep archived project National Tiles NSW > 699155 - LOT 20 (18) LORNA AVENUE, NORTH RYDE","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33094","New","Activate deep archived project National Tiles NSW > 700981 - Lot 19 (218) KISSING POINT ROAD SOUTH TURRAMURRA","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33093","New","Activate deep archived project National Tiles NSW > 699740 - LOT 1 (7) EPPING ROAD, DOUBLE BAY (27.04)","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33092","New","Activate deep archived project National Tiles NSW > 700981 - LOT 19 KISSING POINT ROAD SOUTH TURRAMURRA","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33091","New","Activate deep archived project National Tiles NSW > 701510 - LOT 24 (2) SANTANA LANE POKOLBIN","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
"33090","New","Activate deep archived project National Tiles NSW > 701535 - LOT 110 (9) BROWN PL, KELLYVILLE // 7731285A","","2024-06-28 10:15","CONQA","2024-06-28 10:15","Normal","2024-07-03 10:15"
