"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c5de2373-0b28-4f5a-aeee-abb768c32941","","work-in-progress","","folder","TRUE","FALSE","September 23, 2024 - September 27, 2024"
"4bc3ea4a-97e5-4f1f-9cee-0c029f216668","","work-in-progress","","folder","TRUE","FALSE","September 23, 2024 - September 27, 2024","Monday"
"29086584-81cf-4267-bf59-733e84899857","","not-started","","folder","TRUE","FALSE","March 10, 2025 - March 14, 2025"
"6a545670-1b31-41d5-8871-834f8d8cc319","","not-started","","folder","TRUE","FALSE","March 10, 2025 - March 14, 2025","Monday"
"e04d703d-44bd-4fb3-836b-df8069680e57","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"02ecf409-a410-44e8-b272-52f069b96b7d","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"37142aa9-7896-4b92-a8fe-56a5ce07507d","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"43497ceb-e26c-4e22-9bb5-c90d41faa5cf","","not-started","","folder","TRUE","FALSE","March 10, 2025 - March 14, 2025","Tuesday"
"eca340ee-4f1b-46c2-9b00-addad92d2633","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"5596a488-b17b-4294-8c59-2afa2196ff7d","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"97a3458c-f15e-439e-9e57-17fd5cd07518","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"902380d2-4ca2-4551-bcf9-b86dfcb0e693","","not-started","","folder","TRUE","FALSE","March 10, 2025 - March 14, 2025","Wednesday"
"1f54c082-fe67-44b2-beef-2f7ae7b69bdb","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"6adcab68-995d-4048-aa71-13cba591174a","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"165c63f8-396a-4b0f-9945-21d85a74fd1d","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"df4430d4-edf5-4d94-9149-1d50af7ab6b2","","not-started","","folder","TRUE","FALSE","March 10, 2025 - March 14, 2025","Thursday"
"a9eef87f-bf92-4e68-88de-5935a9538254","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"caf78dd7-c467-4d46-8411-359fff1f9c1f","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"4d3a6b59-3806-4b3f-9c87-d483b3cbf05e","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"f9b5361c-0d0e-40fb-a2a5-9df92896851d","","not-started","","folder","TRUE","FALSE","March 10, 2025 - March 14, 2025","Friday"
"a67c00d4-16c3-464e-91e7-11cab65a8f25","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"dbd07e1c-89ba-4e4a-9a5e-ac3d999399df","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"d2e1ce62-03b2-42cc-81d8-4a91b0e3f4ab","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 10, 2025 - March 14, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"27478f99-ecc1-4b8c-a43e-e5f338732489","","not-started","","folder","TRUE","FALSE","March 17, 2025 - March 21, 2025"
"bee21767-5276-48ae-bf9b-0a8d4a24e50a","","not-started","","folder","TRUE","FALSE","March 17, 2025 - March 21, 2025","Monday"
"c0851b93-523d-41be-9d68-129473f18abc","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"6d059172-afd5-442f-893f-e22f7537d0a8","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"1ce1bea6-b93f-479c-99b7-fdbf6978eb44","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"4e3dabf2-2099-44de-9111-a3af17d18e4f","","not-started","","folder","TRUE","FALSE","March 17, 2025 - March 21, 2025","Tuesday"
"ee4d80e3-a003-4462-a2f9-c35e9874a898","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"56f3165c-3451-4091-9df4-ab5faffd3c47","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"d1f6e640-0f47-485d-a101-a2780641f6b9","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"a58e3d5d-4774-4c0f-85b6-ef31e447f985","","not-started","","folder","TRUE","FALSE","March 17, 2025 - March 21, 2025","Wednesday"
"f04a699a-fb07-4906-8ebd-85cd9e21200c","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"3f3331e1-caee-414b-85e4-506158627add","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"f219d60d-bd1e-49a6-9f55-064e723c6ed1","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"faddd59d-4e91-4a87-ba3d-70a711ffa504","","not-started","","folder","TRUE","FALSE","March 17, 2025 - March 21, 2025","Thursday"
"8a3ea8c3-bc36-426e-ae7a-97c171a67e98","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"0547d848-0e48-40cd-88d0-906a3cb5d33e","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"cf3b86ea-cab2-4e75-8530-99bebdbd0cb4","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"8b95529e-1145-4add-b64b-8bc62d8bd0a1","","not-started","","folder","TRUE","FALSE","March 17, 2025 - March 21, 2025","Friday"
"10516243-43bf-45c8-a299-600af71e8964","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"e1fb7eb2-fcdf-483f-a7fb-102fce5d051f","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"46433700-8078-4d03-a118-efbe1bde61a3","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 17, 2025 - March 21, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"c291559e-2656-4136-b08a-edfd76a78c01","","not-started","","folder","TRUE","FALSE","March 24, 2025 - March 28, 2025"
"5cadb5cc-8ad3-4135-9c16-e8d9b296b137","","not-started","","folder","TRUE","FALSE","March 24, 2025 - March 28, 2025","Monday"
"0a49fe1e-170f-4c1f-ada7-2e40fae7fd20","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"3395834b-ca0c-46b2-acb5-987905314500","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"75c6d473-1f8f-4fa5-9f54-eb0d71e98a72","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"ad1df424-abb0-473d-8b9c-79bf8d856b23","","not-started","","folder","TRUE","FALSE","March 24, 2025 - March 28, 2025","Tuesday"
"94f44437-f327-412d-ba7d-fe0275e607f0","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"c8a84d3f-9c75-46be-83c4-f494eaa16b5e","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"8256f9c9-84d5-40f7-8333-d9d9e8e38be4","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"af599c3d-e946-4ade-8de3-cd7cf055f66e","","not-started","","folder","TRUE","FALSE","March 24, 2025 - March 28, 2025","Wednesday"
"3b36213f-0852-4c22-8983-9d4b257b9c7a","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"fa3922f2-2661-4a43-9440-2b53f799002f","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"ea48371e-a3e5-4c3a-b329-3a8a4fc134b3","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"557d8af5-48ed-4aa6-8f27-b768ef909a94","","not-started","","folder","TRUE","FALSE","March 24, 2025 - March 28, 2025","Thursday"
"be4e1a25-c4cc-48fc-b24c-e472933f7c8a","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"b021e8e8-4b80-47ce-9e0e-a479bbc822b5","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"12d24bd2-af34-4b8f-aa1b-ea6ed4d8c85e","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"adf8fb19-911a-49b6-9c33-717e9d1747ec","","not-started","","folder","TRUE","FALSE","March 24, 2025 - March 28, 2025","Friday"
"c9eec89c-bea5-4464-8a63-77718f4cbd60","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"f19c062a-eee2-4461-9872-e937ae1c0c4e","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"236ae0cf-2fa5-4842-901a-3f7bbd13dcd2","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 24, 2025 - March 28, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"eb55b92d-c7a8-426b-b6c4-87be8966a396","","not-started","","folder","TRUE","FALSE","March 31, 2025 - April 4, 2025"
"bb777b0b-f106-4d75-9bc8-fabe507388a7","","not-started","","folder","TRUE","FALSE","March 31, 2025 - April 4, 2025","Monday"
"f67fa621-780e-413f-b6f4-09ca16a25530","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"24c5f15c-881a-46e9-9383-f9a5d6cb79cd","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"9e5d343e-5219-43d8-b5df-12e0a52ab6b1","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"8fdc87ec-39d5-4894-8a1d-f6a629d1b3d6","","not-started","","folder","TRUE","FALSE","March 31, 2025 - April 4, 2025","Tuesday"
"874e2468-a278-44a3-a676-4e27b52bbf6e","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"443ede59-a740-4e70-8f7b-13189d3c1163","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"e337d4ba-ae6c-4d3d-bb5c-4f3ca29a6434","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"aa440e8d-2ce0-41f5-852c-d0f6322da3b5","","not-started","","folder","TRUE","FALSE","March 31, 2025 - April 4, 2025","Wednesday"
"e9c4a708-a7ac-47d8-a461-aea5403904c2","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"e1b2d512-0bb5-479c-8a6f-7f1a7b4bc2ba","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"b2738087-2b4c-4b88-93f7-d47c5ecf45ad","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"61556268-e3bd-4ce9-b452-aa4bcad4f080","","not-started","","folder","TRUE","FALSE","March 31, 2025 - April 4, 2025","Thursday"
"8e944965-8a5a-4823-a551-375dba0a12fa","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"b5b1bc7e-9b92-438a-a95a-e6961cb75136","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"8fd833ce-8096-4d05-99cf-c9c96a09520d","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"4b93ba69-972f-49df-8425-95dbeb94fb01","","not-started","","folder","TRUE","FALSE","March 31, 2025 - April 4, 2025","Friday"
"52802219-08ce-4942-9b26-621500e2c478","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"b2a2df4a-2194-4a7d-9050-3162d8044ff3","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"729463bc-14e4-4c61-a337-63223fd83d2f","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","March 31, 2025 - April 4, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"9b1fe72b-b841-4b03-bbbc-70bc703e4f61","","not-started","","folder","TRUE","FALSE","April 7, 2025 - April 11, 2025"
"a6fc2da8-fdf8-4bd8-9da0-f4b3d9f35d2f","","not-started","","folder","TRUE","FALSE","April 7, 2025 - April 11, 2025","Monday"
"e55965f6-5715-43e8-82ec-4927deb5eef1","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"e1ab95c7-66d9-4b05-9300-8fdc8d022bbf","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"90e11247-4abd-4260-94bb-a114aa3dd228","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"457d4428-24ab-48b4-9192-850a4f2321fb","","not-started","","folder","TRUE","FALSE","April 7, 2025 - April 11, 2025","Tuesday"
"de540d66-6cc9-44e3-b64c-11f4894acd79","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"834ef93a-3a99-449c-9315-346cce3e0d59","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"ae504100-a3cf-452b-b7a1-d1ac4090dfe0","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"f406f01a-9b7e-4190-a948-f811ec7155b8","","not-started","","folder","TRUE","FALSE","April 7, 2025 - April 11, 2025","Wednesday"
"71822240-5e0b-4e77-8780-56c7949531d9","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"8e94451c-f008-4cdb-9efc-1de56db3e4e7","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"a87048be-9736-4694-a812-e6986acf916d","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"7511defa-7ff5-4796-bde5-e9bfc8aef33d","","not-started","","folder","TRUE","FALSE","April 7, 2025 - April 11, 2025","Thursday"
"c2d7f1c8-1841-4c6d-95d6-1c92518cf3e7","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"f3079be2-eb1f-40ec-abc0-554e4449357e","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"3741f704-3ca7-4de3-b9d9-4c39b4cee9e0","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"7253123e-33e7-4b67-95f8-afb488e52217","","not-started","","folder","TRUE","FALSE","April 7, 2025 - April 11, 2025","Friday"
"47637825-d25b-41a0-91f2-ff992ff88bca","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"96cf0b98-70df-49e6-83c8-80202b4dd2a5","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"3a14cf8f-19f2-4840-9f9f-5cbdece5ba82","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","April 7, 2025 - April 11, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"310979e9-1aaa-4587-841f-75a70ba42058","","not-started","","folder","TRUE","FALSE","April 14, 2025 - April 18, 2025"
"b27d9428-bade-4c3e-ad8f-222192200c17","","not-started","","folder","TRUE","FALSE","April 14, 2025 - April 18, 2025","Monday"
"0f2e3578-66a4-4fea-af4b-7c6054eeee80","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","April 14, 2025 - April 18, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
