,,"BLK-E - Level-4 - E401",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e","e401"
,,"BLK-E - Level-4 - E402",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e","e402"
,,"BLK-E - Level-4 - E403",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e403","blk-e"
,,"BLK-E - Level-4 - E404",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e404","blk-e"
,,"BLK-E - Level-4 - E405",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e405","blk-e"
,,"BLK-E - Level-4 - E406",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e406","blk-e"
,,"BLK-E - Level-4 - E407",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e407","blk-e"
,,"BLK-E - Level-4 - E408",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e408","blk-e"
,,"BLK-E - Level-4 - E409",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","e409","apartment ceiling closure","blk-e"
,,"BLK-E - Level-4 - E410",,"e410","site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e"
,,"BLK-E - Level-4 - E411",,"e411","site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e"
,,"BLK-E - Level-4 - E412",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e","e412"
,,"BLK-E - Level-4 - E413",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e","e413"
,,"BLK-E - Level-4 - E414",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e414","blk-e"
,,"BLK-E - Level-4 - E415",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e415","blk-e"
,,"BLK-E - Level-4 - E416",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e416","blk-e"
,,"BLK-E - Level-4 - E417",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e417","blk-e"
,,"BLK-E - Level-4 - E418",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e418","blk-e"
,,"BLK-E - Level-4 - E419",,"site qa","level-4","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e419","blk-e"
,,"BLK-E - Level-4 - E420",,"site qa","level-4","e420","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e"
,,"BLK-E - Level-5 - E501",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e","e501"
,,"BLK-E - Level-5 - E502",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e502","blk-e"
,,"BLK-E - Level-5 - E503",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e503","blk-e"
,,"BLK-E - Level-5 - E504",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e504","blk-e"
,,"BLK-E - Level-5 - E505",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e505","blk-e"
,,"BLK-E - Level-5 - E506",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e506","blk-e"
,,"BLK-E - Level-5 - E507",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e507","blk-e"
,,"BLK-E - Level-5 - E508",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","e508","apartment ceiling closure","blk-e"
,,"BLK-E - Level-5 - E509",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","e509","apartment ceiling closure","blk-e"
,,"BLK-E - Level-5 - E510",,"e510","site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e"
,,"BLK-E - Level-5 - E511",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e","e511"
,,"BLK-E - Level-5 - E512",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","blk-e","e512"
,,"BLK-E - Level-5 - E513",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e513","blk-e"
,,"BLK-E - Level-5 - E514",,"site qa","level-5","ceiling closure checklist 1 rough in [b]","rough-in","apartment ceiling closure","e514","blk-e"
,,"BLK-E - Level-6 - E601",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","e601","blk-e"
,,"BLK-E - Level-6 - E602",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","e602","blk-e"
,,"BLK-E - Level-6 - E603",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","e603","blk-e"
,,"BLK-E - Level-6 - E604",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","e604","blk-e"
,,"BLK-E - Level-6 - E605",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","e605","blk-e"
,,"BLK-E - Level-6 - E606",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","e606","blk-e"
,,"BLK-E - Level-6 - E607",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","e607","apartment ceiling closure","blk-e"
,,"BLK-E - Level-6 - E608",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","e608","apartment ceiling closure","blk-e"
,,"BLK-E - Level-6 - E609",,"site qa","e609","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","blk-e"
,,"BLK-E - Level-6 - E610",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","blk-e","e610"
,,"BLK-E - Level-6 - E611",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","blk-e","e611"
,,"BLK-E - Level-6 - E612",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","e612","blk-e"
,,"BLK-E - Level-6 - E613",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","e613","blk-e"
,,"BLK-E - Level-6 - E614",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-6","apartment ceiling closure","e614","blk-e"
,,"BLK-E - Level-7 - E701",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","e701","blk-e"
,,"BLK-E - Level-7 - E702",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","e702","blk-e"
,,"BLK-E - Level-7 - E703",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","e703","blk-e"
,,"BLK-E - Level-7 - E704",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","e704","blk-e"
,,"BLK-E - Level-7 - E705",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","e705","blk-e"
,,"BLK-E - Level-7 - E706",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","e706","apartment ceiling closure","blk-e"
,,"BLK-E - Level-7 - E707",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","e707","apartment ceiling closure","blk-e"
,,"BLK-E - Level-7 - E708",,"site qa","e708","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","blk-e"
,,"BLK-E - Level-7 - E709",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","e709","level-7","apartment ceiling closure","blk-e"
,,"BLK-E - Level-7 - E710",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","blk-e","e710"
,,"BLK-E - Level-7 - E711",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","e711","blk-e"
,,"BLK-E - Level-7 - E712",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","e712","blk-e"
,,"BLK-E - Level-7 - E713",,"site qa","ceiling closure checklist 1 rough in [b]","rough-in","level-7","apartment ceiling closure","e713","blk-e"
,"Columns"
,,"Air Conditioning:","Air Conditioning:","air conditioning"
,,"Inspection Date:","Inspection Date:","air conditioning"
,,"Confirm area of work is accessible & acceptable",,"confirm area of work is accessible & acceptable to commence (if not comment below)"
,,"Units all hung with isolation mounts",,"units all hung with isolation mounts and with 5% fall to drain point"
,,"Other services installed not impeding access to fan coil",,"other services installed are not impeding access to fan coil"
,,"Wiring connected to indoor unit electrical box",,"wiring connected to indoor unit electrical box"
,,"Condensate drainage in correct location & height",,"condensate drainage is in correct location & height"
,,"Filter Track for return air installed at back of unit",,"filter track for return air have been installed at the back of unit"
,,"All flexible ducts conns. air tight by using duct tape",,"all flexible ducts connections to air terminlas and spigots have been air tight by using duct tape"
,,"All flexible ducts conns. secured by fixing ties/cables ties",,"all flexible ducts connections to air terminlas and spigots have been secured by using fixing ties/cables ties"
,,"Fresh air to apartment",,"fresh air to apartment"
,,"Ventilation:","Ventilation:","ventilation"
,,"Inspection Date:","Inspection Date:","ventilation"
,,"Fans installed within ceiling areas in correct location",,"fans installed within ceiling areas are in the correct location as per mechanical drawings"
,,"Fans Installed correctly with rubber isolation pads",,"fans installed correctly with rubber isolation pads"
,,"All Flex has been run to correct location",,"all flex has been run to correct location"
,,"All flex are hung independent of other services",,"all flex are hung independent of other services and supported by intact load spreaders"
,,"All flexible ducts mechanically secured to spigots",,"all flexible ducts have been mechanically secured to spigots and air terminals by using fixing ties"
,,"Butterfly dampers installed on the PODs grille neck",,"butterfly dampers are installed on the pods grille neck and they are in a fully opened position and air tight sealed"
,,"PVC sleeves installed in wet area walls",,"pvc sleeves has been installed in wet area walls"
,,"Vent boxes installed in correct location as per RCP",,"vent boxes are intalled in correct location as per rcp and sealed"
,,"PVC ducts hung & supported individually",,"pvc ducts have been hung and supported indicidually by using hanging straps"
,,"Access Panel:","Access Panel:","access panel"
,,"Inspection Date:","Inspection Date:","access panel"
,,"Access Panel location marked on floor as per RCP",,"access panel location has been marked on floor as per rcp"
,,"Access panel location allows sufficient access equipment",,"access panel location allows sufficient access equipment"
,,"All other other services do not impede access",,"all other other services do not impede access"

"Common Area Fit-Off"
,"Scope",,,"site qa"
,"Rows"
,,"Basement 3","grouping","basement 3"
,,"Basement 3 - Stair Pressurization Duct",,"basement 3","stair pressurization duct","fit-off","site qa","common area fit-off checklist [d]"
,,"Basement 2","grouping","basement 2"
,,"Basement 2 - SF-B2.04",,"sf-b2.04","fit-off","basement 2","site qa","common area fit-off checklist [d]"
,,"Basement 2 - CPSF-B2.05",,"fit-off","basement 2","site qa","common area fit-off checklist [d]","cpsf-b2.05"
,,"Basement 2 - CPSF-B3.02",,"fit-off","basement 2","site qa","cpsf-b3.02","common area fit-off checklist [d]"
,,"Basement 2 - LSF-B2.01",,"lsf-b2.01","fit-off","basement 2","site qa","common area fit-off checklist [d]"
,,"Basement 2 - GEF-C-R.01",,"fit-off","basement 2","site qa","common area fit-off checklist [d]","gef-c-r.01"
,,"Basement 2 - GEF-C-R.02",,"fit-off","basement 2","site qa","common area fit-off checklist [d]","gef-c-r.02"
,,"Basement 2 - SF-B2.01",,"fit-off","basement 2","site qa","common area fit-off checklist [d]","sf-b2.01"
,,"Basement 2 - CPSF-B3.01",,"cpsf-b3.01","fit-off","basement 2","site qa","common area fit-off checklist [d]"
,,"Basement 2 - CPSF-B2.04",,"fit-off","basement 2","site qa","common area fit-off checklist [d]","cpsf-b2.04"
,,"Basement 2 - GEF-B2.01",,"fit-off","basement 2","site qa","gef-b2.01","common area fit-off checklist [d]"
,,"Basement 2 - CPSF-B2.03",,"fit-off","basement 2","site qa","common area fit-off checklist [d]","cpsf-b2.03"
,,"Basement 2 - SF-B2.02",,"fit-off","basement 2","site qa","common area fit-off checklist [d]","sf-b2.02"
,,"Basement 2 - SF-B2.03",,"fit-off","basement 2","site qa","common area fit-off checklist [d]","sf-b2.03"
,,"Basement 2 - Stair Pressurization Ductwork",,"stair pressurization ductwork","fit-off","basement 2","site qa","common area fit-off checklist [d]"
,,"Basement 1","grouping","basement 1"
,,"Basement 1 - GEF-A.B1.01",,"gef-a.b1.01","fit-off","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - GEF-A.B1.02",,"gef-a.b1.02","fit-off","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - LEF-B1.01",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","lef-b1.01"
,,"Basement 1 - TEF-B1.01",,"fit-off","tef-b1.01","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - PSF-01",,"psf-01","fit-off","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - CPSF-B2.01",,"fit-off","cpsf-b2.01","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - CPSF-B2.02",,"fit-off","site qa","basement 1","cpsf-b2.02","common area fit-off checklist [d]"
,,"Basement 1 - GEF-B1.01",,"fit-off","gef-b1.01","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - CPSF-B1.02",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","cpsf-b1.02"
,,"Basement 1 - CPEF-04",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","cpef-04"
,,"Basement 1 - SF-B1.01",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","sf-b1.01"
,,"Basement 1 - SF-B1.02",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","sf-b1.02"
,,"Basement 1 - SF-B1.03",,"sf-b1.03","fit-off","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - SF-B1.04",,"sf-b1.04","fit-off","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - SF-B1.05",,"fit-off","sf-b1.05","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - SF-B1.06",,"fit-off","site qa","basement 1","sf-b1.06","common area fit-off checklist [d]"
,,"Basement 1 - SF-B1.07",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","sf-b1.07"
,,"Basement 1 - SF-B1.08",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","sf-b1.08"
,,"Basement 1 - GEF-B1.01",,"fit-off","gef-b1.01","site qa","basement 1","common area fit-off checklist [d]"
,,"Basement 1 - GEF-B1.02",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","gef-b1.02"
,,"Basement 1 - GEF-B1.03",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","gef-b1.03"
,,"Basement 1 - GEF-B1.04",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","gef-b1.04"
,,"Basement 1 - EF-GA-01",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","ef-ga-01"
,,"Basement 1 - EF-GA-02",,"fit-off","site qa","basement 1","common area fit-off checklist [d]","ef-ga-02"
,,"Basement 1 - Air conditioning to Main switch Room (AC-B.01)",,"fit-off","site qa","basement 1","air conditioning to main switch room (ac-b.01)","common area fit-off checklist [d]"
