"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f3430af0-41a4-4cfb-83a9-7ae6fbb33a7d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"0a9a72cc-0729-443c-ab4a-f3ad7c4d0f0e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Area 1"
"adc5c9cd-205a-4fe9-968c-26afc1a4c12b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Area 1","A01 - Accommodation Unit 1"
"3b9d4752-d20d-4529-91b0-6cdbf232a18e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Area 1","A01 - Accommodation Unit 1","Ground Core"
"668006b0-5e7a-4454-86bf-364efa8e09b2","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.018H"
"34250ba6-7615-4b13-89f1-a017262daec1","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.018J"
"2f194567-54ce-43bf-a9b1-505c9e8f4401","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.018K"
"c7b1ff09-0c2b-44ed-8303-802f9a5497f2","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.018L"
"a9d68232-ec03-4cf1-ae0d-f63b8d7bfb19","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.018M"
"efc2b183-abec-47be-b91b-df3a5ea8a1dc","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.020A"
"3e578221-5d13-4652-b269-104ab3f14818","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.029C"
"60048cf4-3a6d-46ce-90d7-29098a5b2be9","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.031A"
"51a60a04-942c-4fc5-813d-f8a1388830ec","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.040C"
"74e94cb9-ae1d-4144-98b1-8097b8c3c18f","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.041A"
"2c620b14-96ef-4fbc-9bef-494adbe5e5f3","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.041B"
"dd4f3d90-41e1-487c-83d9-9e4441d7a1b8","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.043A"
"1203b34d-23b7-44c5-a478-caf6cf6eddaf","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.043B"
"c7686b7b-7564-4821-befe-e7548ff4e06a","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.043C"
"d8246de8-09ec-41f7-9d3d-c754effa0408","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.043E"
"63c18639-c2ea-4363-ba13-efcb2c6624e8","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.046B"
"a40933c7-5be9-45f8-bf81-06cde963b048","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.053A"
"ada5dd20-d721-4ad2-a045-3a4427bcc084","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.054A"
"35ec73ee-22b4-45c4-aa1d-3a6d01705b8f","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.057A"
"d59c41e3-0114-441a-b8b2-9ef6a85c08ed","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.058A"
"7167da63-1022-4250-ac1c-b79c1d53de7d","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.058B"
"9ed7c3f0-854c-413b-80ad-a3484c00f674","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.058C"
"376e397d-08c8-4fbd-a4a4-4412e3184620","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.058D"
"aaf45d82-dfc3-4c62-8e8e-a781fec2eafc","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.058E"
"28b5e9f2-769c-492f-a992-370f371cf022","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.058F"
"c0a315bb-b684-42ef-b458-0cfdc337d3ed","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.058G"
"900d24db-dcd4-4091-8970-a5a0fea6d6eb","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.058H"
"9c0b89d8-b0b0-4bae-8322-eff6f3578e1d","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.058J"
"a7637003-d4c6-4549-a07c-0144b3316838","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.059A"
"64ad7d38-cf4c-498d-a8c4-28070c4dcd09","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.059B"
"bd73d597-4ea1-46c6-b01f-c0fe47255fa2","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.059C"
"f1138e11-48c4-4728-9888-6d4dadebea54","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.059E"
"b3a42d7b-ef20-45ce-9032-831c540768a1","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.061A"
"9396823f-5097-4b71-9ea0-67c77b78af70","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.061B"
"24d8942c-5c5d-400f-8d0e-48df4ae83274","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062A"
"18a9274e-0698-4b4e-9a56-35ce70e031a1","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062B"
"b2bd12ff-38b0-494f-b987-feef04d7bd24","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062C"
"a599f281-f9d9-4948-a8b7-02d721b4900c","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062E"
"09d14000-2bcf-484b-a240-83d7c6c08c74","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062F"
"c6c5f7ac-2860-4d2a-927d-9312363c4cdb","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062G"
"73af9fc3-133b-4b5a-ab1b-5783e4654e8b","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062H"
"ed826b5e-8bc9-4456-9f85-23f9e821a4b2","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062J"
"c5d56e22-47e5-445f-8fec-ad702148ed94","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062K"
"2230d16e-f9db-465b-b229-49490b0dec6f","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062L"
"4a9faff3-eae1-4ad0-9639-643b3aacc1b8","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.062M"
"6ad42be4-d385-43a4-8f89-b0ee7bbae218","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.063A"
"c9cac0cf-9615-4f39-9cbf-505ee25ad718","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.081C"
"bd783a35-09a6-46bd-b06d-fc71c758be28","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.084A"
"28b3afd5-9320-4173-8733-d014ff1f2f05","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.102C"
"feeda14b-0217-4a35-9c64-8435858c2b61","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.105A"
"ee705b8b-88c3-41a7-a677-dd1eb552ecd3","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.105B"
"dfb0ccec-7421-4059-a872-e843439866df","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.105C"
"69759de2-19b2-47bf-86b9-42899127ab70","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.107A"
"9ae262a2-5d0d-451f-90b7-b107059bf60e","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.107B"
"e27fe159-9235-48df-a74e-11d3ea094583","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.107C"
"76168c2f-b896-4097-beb1-f4389811f38d","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.108A"
"149a7ca2-5499-4e8b-b251-12e501853a28","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.108B"
"712d3df3-8762-4605-874c-5e0069ac9be5","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.110A"
"7ef5eac1-9d2e-47fc-8508-8627fb6793bc","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.111A"
"8cbce18d-c0b3-49eb-9356-549a2e634389","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","MSU-W.G.111C"
"abe70d84-53aa-4915-8b96-d0cc9a1f13b0","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","xxxMSU-W.G.012A"
"d77e7a35-9d02-4cb5-bfc5-8285711aa996","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","xxxMSU-W.G.109A"
"411f2ca8-16ba-4f76-8595-9cc9b168d3f2","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window","xxxMSU-W.G.111B"
"68f93fda-54ce-4e6c-8dce-a172fb4b6a5d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA - Doors and Windows","MSU","Door (Louvre)"
"21ae8848-8d78-4784-bcde-d5830f808318","","checklist-sectioned","not-started","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Door (Louvre)","MSU-D.G.116A"
"9f183499-0740-4f23-a971-821071776fae","","checklist-sectioned","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Door (Louvre)","MSU-D.G.117A"
"986c27ce-b651-4b4e-85af-6afde1f2a09e","","checklist-sectioned","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Door (Louvre)","MSU-D.G.117B"
"73f98db1-ae2d-4610-bb2c-9e40d7018cf5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA - Doors and Windows","MSU","Window (Louvre)"
"7d3273c7-536c-4b7a-9801-b2859ea8d606","","checklist-sectioned","not-started","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window (Louvre)","MSU-W.1.001A"
"6c112d9c-5590-41a6-a36f-64650f4540ab","","checklist-sectioned","not-started","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window (Louvre)","MSU-W.1.001B"
"a1c677dc-5885-46f5-bb6f-144fb2904047","","checklist-sectioned","not-started","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window (Louvre)","MSU-W.1.001C"
"20344605-43e2-41a4-9215-43dcec5581dc","","checklist-sectioned","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MSU","Window (Louvre)","MSU-W.1.001D"
"68abb04c-2f06-4761-9c15-3ae5cc2cfe5c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA - Doors and Windows","OPS"
"e9f8bc51-10fe-4549-97e1-2f4ea3d0ba71","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA - Doors and Windows","OPS","Door"
"85ce8515-0398-4c5c-9b56-2343aa98bfe1","","checklist-sectioned","pass","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","OPS","Door","OPS-D.1.002A"
"bb0e34f4-ec69-43e8-b63f-27cb0d0e3c73","","checklist-sectioned","pass","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","OPS","Door","OPS-D.G.009A"
"c6348140-9b7f-4d44-8239-00124098b1d4","","checklist-sectioned","pass","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","OPS","Door","OPS-D.G.011A"
"f13102cb-0e42-4678-a35d-50099ccd1624","","checklist-sectioned","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","OPS","Door","OPS-D.G.026A"
"1c2679bf-8ab8-41ec-bf01-ba76b57aab68","","checklist-sectioned","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","OPS","Door","OPS-D.G.029B"
"76c23064-f503-4abe-9389-c4c9ce67e101","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA - Doors and Windows","OPS","Window"
"3fd51018-281a-48c4-aea4-637e6ed302f4","","checklist-sectioned","pass","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","OPS","Window","OPS-W.G.009A"
"0007b1ac-120b-428a-9633-89c1efbd6da1","","checklist-sectioned","pass","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","OPS","Window","OPS-W.G.011A"
"93ac34e3-1090-4a36-9891-24411d502920","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","OPS","Window","OPS-W.G.026A"
"4837e011-419e-471d-832b-2f97f6bbab94","","checklist-sectioned","pass","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","OPS","Window","OPS-W.G.031G"
"8dea2586-76b3-4e41-877c-9cba9ce7cefa","","folder-normal","fail","","step","TRUE","FALSE","Site QA - Doors and Windows","PCP"
"2a22d74a-4ed9-4f1d-ac93-09febd738dec","","folder-normal","fail","","step","TRUE","FALSE","Site QA - Doors and Windows","PCP","Door"
"f1f49247-6d73-4f95-ac42-bce6d0255813","","checklist-sectioned","fail","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Door","PCP-D.G.001A"
"0b09cf46-67cb-4c2f-8cfb-68b6bd871594","","checklist-sectioned","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Door","PCP-D.G.002A"
"32f317fe-2632-4ec1-910d-0893ddcbd8d5","","checklist-sectioned","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Door","PCP-D.G.003A"
"2e19d1e2-e3a8-4040-9089-0a322e6990ca","","checklist-sectioned","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Door","PCP-D.G.004A"
"770f2013-bd57-4f68-907a-9328d51b4f9c","","checklist-sectioned","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Door","PCP-D.G.004B"
"38b3f4c0-16dc-4707-96c2-b8954090a3fb","","checklist-sectioned","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Door","PCP-D.G.007A"
"07c9ab5a-25ce-4f85-b894-979f9f8fc566","","checklist-sectioned","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Door","PCP-D.G.008A"
"b794569a-635b-4207-9188-a1b39bd70a17","","checklist-sectioned","work-in-progress","Door Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Door","PCP-D.G.009A"
"8eae9e17-3958-4b4c-a20c-4364746cb515","","folder-normal","fail","","step","TRUE","FALSE","Site QA - Doors and Windows","PCP","Window"
"3ceaef3d-b1b1-4113-b2e3-b7c2a0dfb1c0","","checklist-sectioned","fail","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Window","PCP-W.G.001A"
"84e071ce-0faf-4fd4-b6f2-2f269f83d8ac","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Window","PCP-W.G.004D"
"c943eeee-9672-4b9c-9f82-16bd4e10b723","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Window","xPDSPCP-W.G.004A"
"7b5f8a34-2239-4878-9a79-9985b15650be","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA - Doors and Windows","PCP","Window (Louvre)"
"3bb715a5-234c-4007-8a5f-7f8c2293a076","","checklist-sectioned","work-in-progress","Louvre Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","PCP","Window (Louvre)","PCP-W.G.004E"
