"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fc307097-fcc7-4317-8d8a-fbe503769d51","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record"
"13a27e3c-1b47-4ee2-a5f3-f59e5fe4db56","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record","Installation"
"b0359b49-a872-41b0-96a9-eeb51b9339eb","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record","Installation","L00"
"b951d708-992a-4e13-a7db-bd3b6108ca4f","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record","Installation","L00","Dry Fire"
"0a1aa868-0884-4ff8-9239-78bae1b4278a","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L63","Wet","PFS-QA-ITP-FSV-WFC-T-L63-0001"
"c9ae7409-e0a9-4bd2-9a18-5ff77578370f","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L64"
"c90a2a69-aa8d-4c6b-9aab-2b6877e8013b","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L64","Dry"
"ceb3ee54-14b1-4772-b92f-c4900739674c","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L64","Dry","PFS-QA-ITP-FSV-DFC-T-L64-0001 - ORIGINAL PENTHOUSE LAYOUT"
"3f0eab36-594f-4b8a-8264-adedbd6123e7","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L64","Wet"
"f0945e17-7d6b-40c8-b15a-0b3418d164d2","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L64","Wet","PFS-QA-ITP-FSV-WFC-T-L64-0001 - ORIGINAL PENTHOUSE LAYOUT"
"0dfe7022-d320-41bb-99ed-22da654e8d5d","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L65"
"8f8aba67-a252-44e0-9bdd-fd5c89beec94","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L65","Dry"
"4d3d29e4-45c6-476a-a074-52e9e19d99bc","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L65","Dry","PFS-QA-ITP-FSV-DFC-T-L65-0001"
"d2de9d4a-edf8-4134-a681-dbd468e5eee9","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L65","Wet"
"3bcef849-0681-4bd0-a473-3a22c2713155","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L65","Wet","PFS-QA-ITP-FSV-WFC-T-L65-0001"
"c7a9f2a2-bafe-443c-8f69-73a1536e3b01","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L66"
"2f66da0b-c503-4694-b63c-83d47b3971f4","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L66","Dry"
"bdb798a4-bf0d-4663-b119-fa947d894717","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L66","Dry","PFS-QA-ITP-FSV-DFC-T-L66-0001 - ROOF"
"0dbac84f-2d90-4011-81fe-a54fe98f2316","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L66","Wet"
"4e645aa9-1245-4b4b-883f-1b7bc0e271f4","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L66","Wet","PFS-QA-ITP-FSV-WFC-T-L66-0001 - ROOF"
"95bd4a92-cd02-4aed-b50a-3b97a3d5a1ee","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L67"
"35444bdd-b530-475a-98f7-e75badcd8752","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L67","Dry"
"22f8056f-8320-4834-be37-0304b16860c3","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L67","Dry","PFS-QA-ITP-FSV-DFC-T-L67-0001"
"5d499538-ce64-4f5b-9757-1ac297b7f0b6","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L67","Wet"
"0ed1521e-0085-44c2-99ad-23fa95341983","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L67","Wet","PFS-QA-ITP-FSV-WFC-T-L67-0001"
"de71e47e-2d6c-4766-91d7-7962911e9ae3","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L68"
"a8551bd4-635e-45cb-b992-ca507ca53ef8","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L68","Dry"
"fd580e4f-cb0f-4c16-bd7e-ee7ed5d596a6","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L68","Dry","PFS-QA-ITP-FSV-DFC-T-L68-0001"
"95310b12-ccc2-4cb8-b3e0-64f121b12932","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L68","Wet"
"ce4c5c4e-ac98-478b-996c-e620aa57b92b","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L68","Wet","PFS-QA-ITP-FSV-WFC-T-L68-0001"
