"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"50a147d3-72c5-5697-a3e3-875c3397f0c8","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","D705.06","Airseals Completed (photo)"
"316fc874-edcd-5576-8176-245e97f97876","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","D705.06","Site Glazing Completed"
"1003ffcc-1fa6-55ac-91ab-accfbd19a07f","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","D705.06","Trade clean/protected"
"25188a05-3a08-51f4-88e3-a2b7e39cddc4","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 7","W704.01"
"152311fd-2d5f-42be-a451-f4ccbfc16c1f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W704.01","Opening and sill acceptable. All elements approved as per drawings"
"f9d2c6b2-66b9-5327-8d19-eec46ec05789","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","W704.01","Opening wrapped & prepared correctly by others"
"515e6f9c-3066-5abd-a4a7-748f49a634e6","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 7","W704.01","External flashings installed as per shop drawings"
"53af578c-dbb0-54d5-88fd-d95f88df76a6","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 7","W704.01","Installed / Fixed As Per Shop Drawings"
"658b9ee3-bdd5-5776-b86f-f858b87e759e","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","W704.01","Airseals Completed (photo)"
"f6b6dcad-2c74-5abf-92d8-c58f6e181009","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","W704.01","Site Glazing Completed"
"7538e475-62a7-5f72-b9a2-0572e0b71bd3","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","W704.01","Trade clean/protected"
"a6cd7690-6c52-5b1c-a1c5-9d31a9cc3ece","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 7","D704.07"
"30276366-211a-47f0-ac56-bd9f729121b3","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D704.07","Opening and sill acceptable. All elements approved as per drawings"
"6c478cb3-c9f3-538f-8896-dd2ab5f58e53","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","D704.07","Opening wrapped & prepared correctly by others"
"32293727-163b-59fc-a05f-4bc2166e60f5","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 7","D704.07","External flashings installed as per shop drawings"
"ab8450ea-c947-5f7d-93b2-ebc99ef546b5","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 7","D704.07","Installed / Fixed As Per Shop Drawings"
"0b1c5713-c837-5e83-9922-4775ea1e036b","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","D704.07","Airseals Completed (photo)"
"1f4812cc-c103-5db5-ab9b-e44e58ff60f0","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","D704.07","Site Glazing Completed"
"d8759354-2a4d-555d-8a6b-a6981af986fc","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","D704.07","Trade clean/protected"
"82bcd5e5-48a2-51b3-9b9a-d1d8e8993dae","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 7","W703.01"
"194ffc55-14e9-48e8-84e8-7900fa58fea6","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W703.01","Opening and sill acceptable. All elements approved as per drawings"
"a424b740-4171-5062-92f5-d65dd503e5ed","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","W703.01","Opening wrapped & prepared correctly by others"
"77c61be8-6f60-5966-a351-0b2ea8eab8f6","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 7","W703.01","External flashings installed as per shop drawings"
"5d367688-ff5e-5b88-a5de-0ae846164f5f","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 7","W703.01","Installed / Fixed As Per Shop Drawings"
"e6009683-9b9d-5436-a225-adb90a043fa7","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","W703.01","Airseals Completed (photo)"
"4692633a-8927-5d0d-8c61-59990be6ef8d","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","W703.01","Site Glazing Completed"
"fb48298a-4ea3-5ff6-9a27-7bac740a5c92","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","W703.01","Trade clean/protected"
"d4456c1c-b203-54ca-bb5b-eafc05ae236d","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 7","D703.07"
"aad3a719-a30d-432c-918e-c3bd130af6b5","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D703.07","Opening and sill acceptable. All elements approved as per drawings"
"0ca0eaab-00e2-5311-9a3c-a47bfc38cce1","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","D703.07","Opening wrapped & prepared correctly by others"
"43e492af-6c40-581c-b315-e8dfd2e15e87","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 7","D703.07","External flashings installed as per shop drawings"
"bc6ac4fe-4869-5cc8-9043-54a01e70bc0f","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 7","D703.07","Installed / Fixed As Per Shop Drawings"
"05dbd1d7-dbcc-5c60-aaf3-7640e6c412f9","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","D703.07","Airseals Completed (photo)"
"0d4ab6c3-46dc-5945-9f1d-f468cbb67f53","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","D703.07","Site Glazing Completed"
"aedaf442-4bed-5828-b624-9f97b94609b6","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","D703.07","Trade clean/protected"
"c4eb0881-f176-580d-bcf7-b5fa3a561566","","folder-normal","work-in-progress","","step","TRUE","FALSE","Level 8"
"98841781-95fe-5809-9393-f1928d2a7ca8","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 8","D802.06"
"52fb668a-f30f-4e25-85ce-f64e910c08cd","","checkpoint-status","not-started","","","TRUE","TRUE","Level 8","D802.06","Opening and sill acceptable. All elements approved as per drawings"
"9be588cb-2420-5b0d-bdf7-6a23c8ae423a","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 8","D802.06","Opening wrapped & prepared correctly by others"
"81959c90-5af6-5b83-b276-08ccbed66fbb","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 8","D802.06","External flashings installed as per shop drawings"
"c67de9de-cc1f-5ba9-9896-b2bddfb34497","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 8","D802.06","Installed / Fixed As Per Shop Drawings"
"dc5114df-d64f-54f4-abbf-f2b3782a3eda","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 8","D802.06","Airseals Completed (photo)"
"fc22518f-8e6b-5984-b425-4ed5578fd2fa","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 8","D802.06","Site Glazing Completed"
"076d7b1e-e733-5c99-b7a1-4a550cbb00d2","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 8","D802.06","Trade clean/protected"
"efdc038e-5dd0-5e62-b13c-a907a77c07af","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 8","W802.01"
"ab58485a-c578-4211-afb4-6db8651b1090","","checkpoint-status","not-started","","","TRUE","TRUE","Level 8","W802.01","Opening and sill acceptable. All elements approved as per drawings"
"fc7660a9-26e7-59ba-95d5-44b153a2b24e","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 8","W802.01","Opening wrapped & prepared correctly by others"
"41e9a96d-0bcb-547c-beb2-eed27e1613f0","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 8","W802.01","External flashings installed as per shop drawings"
"89d6db90-3d17-5963-aa25-3821b025a782","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 8","W802.01","Installed / Fixed As Per Shop Drawings"
"a9eda6a7-75b3-5f81-84ca-26be2a547699","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 8","W802.01","Airseals Completed (photo)"
"c08b9ae3-793f-52ab-aeb3-be1077a8e167","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 8","W802.01","Site Glazing Completed"
"1f4adfaf-9cac-5b17-b524-66486f027b74","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 8","W802.01","Trade clean/protected"
"ed02211d-33be-5af1-b978-2a7b90356e15","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 8","W802.02"
"4de754e3-366a-4280-b3fb-bcc75ff860d5","","checkpoint-status","not-started","","","TRUE","TRUE","Level 8","W802.02","Opening and sill acceptable. All elements approved as per drawings"
"164c5fcc-a872-5ce5-ae8d-19f09e9d8593","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 8","W802.02","Opening wrapped & prepared correctly by others"
"d33ea347-dacc-59dd-9b78-b7368d844144","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 8","W802.02","External flashings installed as per shop drawings"
"bd57fc7d-b494-5939-a2ed-6bf406011cfb","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 8","W802.02","Installed / Fixed As Per Shop Drawings"
"b30aafb8-fdc6-55c8-afe9-91f1f54ed81e","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 8","W802.02","Airseals Completed (photo)"
"5ce53735-7f92-5a34-ba09-585b28fd3010","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 8","W802.02","Site Glazing Completed"
"ac056aee-ec09-52de-a73e-cf6ecbcc8b9a","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 8","W802.02","Trade clean/protected"
"33d5be35-725b-5aad-881a-8566a7033b34","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 8","D801.02"
"e26c4961-ac64-4842-894d-2b87a455cfa4","","checkpoint-status","not-started","","","TRUE","TRUE","Level 8","D801.02","Opening and sill acceptable. All elements approved as per drawings"
"eddbd915-800b-55b4-8621-7954ee5f4885","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 8","D801.02","Opening wrapped & prepared correctly by others"
"e1769f7e-9c2e-599d-a663-6e58fc381ed8","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 8","D801.02","External flashings installed as per shop drawings"
"e60efe56-aaea-55af-a673-ec5364518146","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 8","D801.02","Installed / Fixed As Per Shop Drawings"
"97f07156-0bda-59f2-b293-37d50110628c","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 8","D801.02","Airseals Completed (photo)"
"a9dded31-47e1-56c3-9a4e-8fc6a7b2f9f4","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 8","D801.02","Site Glazing Completed"
"2b4d74ba-2259-5996-b077-def98cd135cf","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 8","D801.02","Trade clean/protected"
"63c42d3a-1882-55fb-9eb3-2ad7497cfadd","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 8","W801.01"
"482050ba-1c03-4a0f-a61a-22eaa35058e1","","checkpoint-status","not-started","","","TRUE","TRUE","Level 8","W801.01","Opening and sill acceptable. All elements approved as per drawings"
"85a7ef18-7a14-571b-9f87-1c1c233069a5","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 8","W801.01","Opening wrapped & prepared correctly by others"
"1ff4cfe9-a978-5ae8-b40f-a1b958637be5","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 8","W801.01","External flashings installed as per shop drawings"
"d42179b0-7ac2-5fa4-a897-980e68ae4473","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 8","W801.01","Installed / Fixed As Per Shop Drawings"
"3d3b1d1e-8a8c-5bf1-977c-2e72e331c5bb","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 8","W801.01","Airseals Completed (photo)"
"550e300d-48f9-5a10-95cb-74fe74e82c45","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 8","W801.01","Site Glazing Completed"
"a046b4cf-77a1-587b-9784-4931b152d8cd","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 8","W801.01","Trade clean/protected"
"0aa15875-c77f-5be7-b5f3-4a61e8c7dd68","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 8","W801.02"
"16ebf80f-b4bf-493a-be8f-3d2c567026df","","checkpoint-status","not-started","","","TRUE","TRUE","Level 8","W801.02","Opening and sill acceptable. All elements approved as per drawings"
"aec87a16-2804-59bf-9f05-457dff6c3953","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 8","W801.02","Opening wrapped & prepared correctly by others"
"73d04a0d-b110-5eb8-8e86-f8d58c189d4c","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 8","W801.02","External flashings installed as per shop drawings"
"7f204c7d-85e5-565a-bdd0-62d3d5d23144","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 8","W801.02","Installed / Fixed As Per Shop Drawings"
"c38fb2b1-0c75-59eb-b9a5-63580aa8aa23","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 8","W801.02","Airseals Completed (photo)"
"70be93be-cf3d-5ebd-8bb4-946a0a7fac69","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 8","W801.02","Site Glazing Completed"
"fe6c8b67-265e-5c12-82c7-28a99760c0c6","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 8","W801.02","Trade clean/protected"
