"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b72e7188-a52c-4896-8fa2-02af962698d4","","fail","","folder","TRUE","FALSE","Site QA"
"6658d9e8-e377-4fbd-bd74-f59af60e30b9","","work-in-progress","","folder","FALSE","FALSE","Site QA","L1"
"efd9dd0b-6a6a-456d-a9eb-0e8f9af09ae3","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-017"
"312cd0da-96a9-4dc4-a839-e17faddbb5a8","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-018"
"a41655b0-fa9e-4427-8657-56a71c9d1cdf","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-019"
"20f3ac7c-664c-4579-b33d-faf1cfbe1c99","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-020"
"81a85c46-ea8e-4661-b820-d5e4a3a4d317","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-021"
"c0c67594-abc9-40b3-8ffc-73d2eadd5919","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-022"
"84fe96a3-d31e-46c2-99e5-7ecbb0bdd8ee","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-023"
"6ed0f5bb-575f-438c-8d0b-147e2767130b","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-024"
"be0924b8-27b7-41b6-8c46-60e98453e9fb","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-025"
"d38cfef4-101d-4200-b038-0ee84d53f818","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-026"
"ebc5ec93-95a7-4793-a84b-b5af6995d40a","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-027"
"2eaf2b5e-35ed-4b64-8c2d-56275af8eae6","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-028"
"9874f395-0cca-44cb-a475-7c4a16e12eb2","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-029"
"7525fee4-a159-4114-9f01-0d42c50e16d3","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-030"
"b1c86cea-1aca-4bea-8b57-ccebd8b34da7","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-031"
"d0058f74-3878-4226-9e59-01a0b2215f44","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-032"
"cd50ca61-09c6-447b-99a7-361f72da47fb","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-033"
"5f823a3a-d95b-45f2-bfaf-8b21c044f35a","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-034"
"69d31081-491e-478d-a494-acaab69df2c2","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-035"
"9c58d554-ab1c-40d9-a4c9-8061dcf9400a","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-036"
"b50031c0-dff2-40aa-ae39-529e5f9fb761","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-037"
"e0506a1a-49b0-4c6c-a5ad-744bf1ae3b70","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-038"
"567b190e-e196-4f6e-918b-08b5490c7393","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-039"
"e48dae00-4ae8-402f-93e4-bcfc7115cb7f","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-040"
"a73aa277-e948-4529-9ec7-d00beccbab17","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-041"
"7eff6be3-bb13-4f56-934c-886c98844732","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-042"
"fde14d1a-fb42-404f-b3bd-b74dcd2ba0f6","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-043"
"66687221-6276-4b57-bbab-90bd1c713279","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-044"
"741ec7c5-f68e-4a28-885e-3603234fb18b","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-045"
"6766f18b-f596-4ef4-8398-d591f4edfe58","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-046"
"c6798354-c95f-40aa-bf39-15ff7a45804e","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-047"
"dff75bc4-f86e-4585-b506-7dc8030e097c","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-048"
"cf593008-5166-44ba-bfd9-c31e6f3a0152","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-049"
"b63b7fe6-f807-41d3-bd13-03c544e78eef","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-050"
"705d1b41-3c4b-4ef8-aed6-92c0358c2f6d","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-051"
"3d15f522-e167-4639-a55a-9fcc007d061f","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-052"
"11f23550-2191-46e2-88c6-b1411d97b18b","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-053"
"24457f69-d10c-41fd-89f9-85a438b87e1e","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-054"
"0e42d76d-873c-4c0d-926d-92b8e60ccb71","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-055"
"351829dd-e31a-4960-9084-dba4aa4da7d6","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-056"
"363e68e2-9598-4d06-8891-043718d3d828","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-057"
"499da200-2abd-4031-b4b2-dae03e8300ef","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-058"
"e2f745c6-a203-41be-8653-2acc68e15d72","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-059"
"b746580f-1dcb-4f97-a32a-f6ce4d7bae60","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-060"
"6e7f875c-2cd0-4e07-81db-bb7bf94250df","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-061"
"f6282d37-8d13-42cb-9517-66fc2b31caf2","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-062"
"2dbbd27c-2c44-4bb4-a030-cf0c58357954","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-063"
"95be85e2-91bb-487f-a1ad-b527db140565","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-064"
"f7882dea-8f0d-4f8d-95a5-3079b1258516","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-065"
"e7751308-c60d-4dc0-9d8f-61a187b32e0c","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-066"
"2a9d65c2-de62-499a-b9bb-bf713c9830c0","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-067"
"f892638c-87fc-4483-9c3e-75b6c486590c","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-068"
"4b6d17c6-e461-4015-bd63-88ec526dad8c","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-069"
"470b50ee-043e-4db1-9dc2-52290a9b31b7","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-070"
"e2c06540-ff61-4b80-8496-a79d2a9577cd","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-071"
"b1726b47-ef6e-4c45-a479-addc2de75534","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-072"
"b45eac55-cc13-41a8-9ef2-b2e2ce17087b","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-073"
"715cc40a-5489-4d39-ad96-8720873b46a0","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-074"
"d432beca-a858-4873-ae78-dce2fb8d5db8","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-075"
"7d9f42d6-bbd1-4370-a500-bb596c9df087","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-076"
"09de4da3-7bf0-4c75-b5f4-7231e4b77d2f","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-077"
"2836e3f8-2c42-4270-815e-4ae6aea602eb","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-078"
"c20444d0-383e-4990-b717-507b9be574e2","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-079"
"b3788864-0e79-4b3d-b402-e952ffb8ffb1","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-080"
"42960984-02c5-4a8e-888e-ac9d7a043cfb","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-081"
"fca772b0-e5a4-4328-9fb0-2fb91b6ada13","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-082"
"55a8d87f-76b3-46f3-8278-51539c790157","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-083"
"c1eb9177-d5c5-4bb0-9d4e-4f80b55fd4c7","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-084"
"9fc3a408-f4e3-4053-806c-2f07f3175a27","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-085"
"05723764-def3-450e-a286-ea72f4ccb67e","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-086"
"9f3122ef-2f62-4597-93d3-138862d32e53","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-087"
"94a7e73d-bdab-439e-81f5-75638a9ef34c","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-088"
"44aff3d0-bb67-4404-96ef-5b126074d5ab","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-089"
"67af08bb-412c-40c2-bfc0-40cf6dd2eb41","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-090"
"c1ffdf47-0e17-4d4a-a1e0-c30f30da2a62","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-091"
"690ad51c-a569-4716-9cf1-10571da19768","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-092"
"e9629881-e2ad-4cd2-93c9-253a5b9db681","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-093"
"f8bdf70f-07cf-443f-ad66-077e18092361","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-094"
"97fb4852-4241-442e-ad52-ba51e621fd81","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-095"
"605cb08b-552e-4c8a-83cd-6394f4e864cc","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-096"
"42e630ce-e25d-42b8-981c-cbdf7bf0c50a","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-097"
"3c628c0d-d79a-4fdb-a412-027419c431de","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-098"
"5f6384f1-2905-4fc0-9e15-3cd2eb51c917","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-099"
"20a01298-c3d7-4fa8-b3d3-ff35bbb4ef64","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-100"
"ba200586-8da6-4b54-a994-79c255a3458a","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-101"
"037307a3-c7a4-4bf2-9758-e979fed6769e","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-102"
"597d031a-6274-470b-a390-be251541097a","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-103"
"b0d1ae76-7ce3-43e2-82b0-048bd33a946c","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-104"
"56989e59-d629-4259-862c-a3b3042f8d3e","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-105"
"4fd31507-4e1d-47cf-ba3c-35eda0c48aba","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-106"
"0419de4c-5f1b-4eb5-8ae3-6461335f6145","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-107"
"062ad819-14a4-4308-9e2b-8a14e618fc12","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-108"
"29da84b2-1a20-4e31-b848-a92c0688e6ce","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-109"
"b14a093e-ae77-4366-bc0b-a3a0f1546532","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-110"
"aa936ec0-f9f9-4173-b6e8-a2d9eb15d9e2","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-111"
"18b45b0c-4e72-47a5-8193-5f7371f4f6be","","fail","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-112"
"21175366-781d-4368-9cd3-2660a5827c0d","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-113"
"dde6580e-ba02-419e-b17b-b56fea886498","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-114"
"c7fcce09-6659-4393-b2e6-17f913ba6834","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-115"
"cea58c9a-ccd5-4115-9174-d8ea59956842","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-116"
"baf404d6-65d7-4676-9b6c-cf38d3ac5ed3","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-117"
"45014a51-a7e6-45eb-b1ec-3a7c7a29820a","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-118"
"1e9485ff-f63c-4345-9c6c-6e868e7a8ccb","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-119"
"2d26cacb-9ee3-4f32-8fb5-f6bb60db01d9","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-120"
"d91160a0-533a-4e36-9637-0bae170bea45","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-121"
"d020942b-2ca4-4464-b6a4-d2675c28284f","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-122"
"83d47cfb-8189-4d15-801d-3d92611bcae7","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-123"
"b60f0823-fe1f-4f21-b016-eb0a3a4e7da1","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-124"
"b5279018-ba9f-4af1-9883-7341a5b66dd7","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-125"
"0a1cc251-69a5-475e-a250-4d74aea7cfa3","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-126"
"dc6af14d-99b5-429b-b0c7-9e300d27bad5","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-127"
"41858e03-b2e8-4e8d-856a-c9521c301316","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-128"
"43373078-f9e3-4e61-acff-84c99d8f2f0d","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-129"
"08717c6e-29a0-4656-9359-f4388224042f","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-130"
"3006e7be-982f-46e8-a2f5-1f7ed78d3272","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-131"
"f875bd84-8db9-48b4-a6d4-eb172f816421","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-132"
"3d029e60-1f49-490e-b47b-da13b170a944","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-133"
"24bfd4c2-3b16-4f72-8f8c-b0d19c76735e","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-134"
"3209a806-7968-436f-a76b-c796dacaf058","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-135"
"38978040-e57a-4f20-8557-2badfb31c831","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-136"
"7a445e39-cd90-4912-8f2d-4665064ea51a","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-137"
"3ca5fc45-28e5-4aad-a685-2035c4190926","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-138"
"f31da09b-9fe4-419f-9bf2-3af77be075d4","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-139"
"91a3f421-758a-490b-8d0c-84dd937d0f16","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-140"
"f4ee53d5-3722-4460-987d-e985244f6624","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-141"
"d03ca8b7-ec2c-4094-a95d-d9a6c44cabba","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-142"
"d4bb7c10-4560-447f-b083-ec37a1d2ce24","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L9","L9-143"
