"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"57233f04-9df0-4932-80da-8ac73eacfd56","","no-status-not-started","","folder","TRUE","FALSE","Site QA"
"397d6ed8-296f-44d8-8ee2-f3cf590cecc9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1"
"cd3b842e-6d4f-4b9e-a2bd-cc4f40b5f5b0","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1","Plumbing"
"12ab81b8-0223-403f-b523-3094fe834dbc","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1","Plumbing","Lot 101"
"65f676cc-065b-44af-9720-937bcbfb9f3a","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1","Plumbing","Lot 101","Rough-in"
"ee52b123-64d6-407f-994b-643e1f9922d9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1","Plumbing","Lot 101","Fit-off"
"2bb8a8be-509d-4a81-9a91-d4dcb2a3d746","","no-status-not-started","FO Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Fit-off","FO Fit-off Bath & Tapware"
"8e01724d-3e53-46e8-ad5e-6776a829d5fd","","no-status-not-started","FO Fit-off Hot Water Unit","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Fit-off","FO Fit-off Hot Water Unit"
"360a1d17-7c41-4c18-be31-1317c1f3e5b3","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Testing"
"a9dd1a67-9b25-4e59-862f-0fa72cbdf5b4","","no-status-not-started","TST Test Water Service Pipework","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Testing","TST Test Water Service Pipework"
"7316aefa-ec1e-4177-8f5f-882340a48101","","no-status-not-started","TST Test Gas Services Pipework","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Testing","TST Test Gas Services Pipework"
"bc36150b-1c78-4aed-93d9-aadff90f0f3b","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Commissioning"
"d3405afa-769e-4ef9-9b74-652e813cf6df","","no-status-not-started","COM Commission Rain Water Storage Tank & Pump","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Commissioning","COM Commission Rain Water Storage Tank & Pump"
"717ec88e-31d7-4074-9f07-82ac40ff287c","","no-status-not-started","COM Commission Hot Water Unit","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Commissioning","COM Commission Hot Water Unit"
"6ae694bc-e58c-4649-88e8-6ac1e80847e8","","no-status-not-started","COM Commission Gas Appliance","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Commissioning","COM Commission Gas Appliance"
"0600054a-5a2c-4b66-a2f6-6d3dd711eb70","","no-status-not-started","COM Commission Water Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Commissioning","COM Commission Water Meter"
"fe37d09b-b1eb-4847-be68-3a5fcf50f7f6","","no-status-not-started","COM Commission Gas Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Commissioning","COM Commission Gas Meter"
"04e9b2f6-295e-40f3-95ab-97804284d6d6","","no-status-not-started","COM Commission Backflow Prevention Device","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Commissioning","COM Commission Backflow Prevention Device"
"aed53198-1c7a-4845-bd95-9e1cc718a7c1","","no-status-not-started","COM Commissioning Final Handover","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 158","Commissioning","COM Commissioning Final Handover"
"0efcbb0c-850c-4b6f-99d9-001bd315b93f","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA"
"57044f1f-8856-4519-8cca-3dcb4e6ad741","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1"
"0560d05c-f5ad-4481-a17c-2cc11267a025","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing"
"e19db25e-15d3-4ec4-84b0-35d5cab707e1","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 101"
"a637e004-5db4-491e-8b0c-58bee3dc8377","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 101","Rough-in"
"1164bec8-2b16-4d97-bed4-ea68e8e61dd6","","work-in-progress","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 101","Rough-in","WG Install Water/Gas Lead-ins"
"22891e5c-5c64-4447-9881-3919673b8508","","pass","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 101","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"85821bf0-3fe4-4712-b31a-f1998fd75823","","pass","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 101","Rough-in","WG Install Water/Gas Rough-ins"
"30a4086d-13c9-4a80-8e95-79dedc4441a7","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 101","Fit-off"
"ae59c486-7207-420a-bb4b-d737e4fa5447","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 101","Testing"
"7df0ab6b-86b2-479f-8d69-cec09f26d666","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 101","Commissioning"
"ff9985e9-c53e-43d9-9e98-8e5101a458d5","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 102"
"96d51b1c-4e8c-48f7-bd78-e4dafa5e56b6","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 102","Rough-in"
"3b06bb9b-5511-403c-ad4d-9c30a4b60123","","work-in-progress","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 102","Rough-in","WG Install Water/Gas Lead-ins"
"f67b75ce-5366-43bf-806d-83430b8c347a","","pass","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 102","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"c07975a8-99e1-41a0-9154-0ab0c0c98249","","pass","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 102","Rough-in","WG Install Water/Gas Rough-ins"
"09ca7ea1-1775-45e3-93ad-21b358e0e575","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 102","Fit-off"
"76aa674e-979b-41af-b297-c6b9594eef31","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 102","Testing"
"ee10572e-38d8-4c47-b7cb-0417e1628ddf","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 102","Commissioning"
"0adb354b-4981-4981-ae1d-374260d78e20","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 103"
"f5f41a62-c392-4f2c-8b6a-17a1948d3f11","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 103","Rough-in"
"3a5f01f7-b07d-4989-84f4-0a5ef2e29dd9","","work-in-progress","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 103","Rough-in","WG Install Water/Gas Lead-ins"
"87c56ad4-e02b-40bb-a68c-7ec97427758c","","pass","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 103","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"9307ce9a-682a-4265-a1a3-95652ef30a86","","pass","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 103","Rough-in","WG Install Water/Gas Rough-ins"
"77d41ca4-06c2-48a5-b838-aa809bf1ca3b","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 103","Fit-off"
"25aadd39-e9f7-4c4b-a902-a968b0c7ce02","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 103","Testing"
"edadf48f-0b1a-4d2b-b320-432d2f11f015","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 103","Commissioning"
"6c990d29-68a5-49dc-b713-5fa7886777c8","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 104"
"61b4a136-d2b9-498b-a26e-9e4e8909526f","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 104","Rough-in"
"3c58a330-3c78-47a0-8553-38ec7131ad02","","work-in-progress","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 104","Rough-in","WG Install Water/Gas Lead-ins"
"4239d2c5-2cc0-4276-a8fb-7312f80e1c89","","pass","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 104","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"7cc27fe0-bcf2-4a43-9e29-0e7bcc370d79","","pass","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 104","Rough-in","WG Install Water/Gas Rough-ins"
"d595ecb8-f339-434a-936c-bcb937111bf9","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 104","Fit-off"
"a4dbe2c7-e175-4cd5-bd62-730d614554a1","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 104","Testing"
"a3fe58eb-b330-4532-99b2-1bd9bad27709","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 104","Commissioning"
"c3c870f2-7552-4e08-a930-6dd4922cfc84","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 105"
"99c26b43-d731-46c6-9a9d-18c375503452","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 105","Rough-in"
"e6cdf2b3-f88d-4882-891c-eb8d0717cc6e","","work-in-progress","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 105","Rough-in","WG Install Water/Gas Lead-ins"
"21cb53b8-ede2-4530-828d-9fee8a4a3813","","pass","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 105","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"f4fe2331-5199-4f97-81b0-70b8a3ef299a","","pass","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 105","Rough-in","WG Install Water/Gas Rough-ins"
"f473d180-820c-4282-8087-1c193ee09990","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 105","Fit-off"
"21318755-5cab-4e48-b7af-8c8060b8e476","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 105","Testing"
"ce790b3a-9a00-4d5e-b233-f28fc0bf1a15","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 105","Commissioning"
"82d0b82b-edc1-4263-aeeb-ac2df12424f8","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 106"
"fe524fcb-5124-4202-b28c-577875548ddb","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 106","Rough-in"
"fe79ca46-0377-45b3-b31d-e590be7f1e88","","work-in-progress","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 106","Rough-in","WG Install Water/Gas Lead-ins"
"b4b8fd58-3f49-433c-9b79-d149b2c8a2aa","","pass","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 106","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"8c3780e8-075e-4a18-975d-7415ffde1202","","pass","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 106","Rough-in","WG Install Water/Gas Rough-ins"
"3d163621-db33-4dd2-921f-920b48b70fb6","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 106","Fit-off"
"ce4b27a6-e54b-476e-8359-e3ce1b833483","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 106","Testing"
"de9b00dc-1535-417b-8663-d47465265996","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 106","Commissioning"
"7e70e5ae-7d1f-466b-8428-e227bcb1b524","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 107"
"2c9c7beb-a7bf-4198-87b5-df7648413a65","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 107","Rough-in"
"e65fb256-f1e5-4d04-83c8-da16fa568651","","work-in-progress","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 107","Rough-in","WG Install Water/Gas Lead-ins"
"d688613b-15d9-4a17-a8b2-3d3360f3c8e9","","pass","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 107","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"204f8d00-4e85-4142-80bb-3bf8c113c350","","pass","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 107","Rough-in","WG Install Water/Gas Rough-ins"
"61862691-007d-42df-8f10-6b1a80c52dfe","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 107","Fit-off"
"0e85bd55-f505-4cd6-814d-049470eada38","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 107","Testing"
"4009d89c-fe6d-401b-9714-618716affc78","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 107","Commissioning"
"bd6f7a2f-8693-4823-b38c-b615f0418aa7","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 108"
"03186139-a7c2-4a53-a660-5c58da7eeef3","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 108","Rough-in"
"9bd84308-d90d-4f83-867d-51d312324c1b","","work-in-progress","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 108","Rough-in","WG Install Water/Gas Lead-ins"
"ec0087b4-2edb-492f-ab60-10ac66a157ef","","pass","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 108","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"54270e7c-8558-4260-b316-ecc0f4707deb","","pass","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 108","Rough-in","WG Install Water/Gas Rough-ins"
"575a19a4-a234-427d-b428-c99d56f0abc7","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 108","Fit-off"
"4de239c8-abce-4b6c-965b-f3975d762bbe","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 108","Testing"
"e3febfe7-f76f-455b-9ab3-ead5d4356da4","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 108","Commissioning"
"7f12ca61-4474-4591-8c8f-94f77d035e65","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 134"
"f97259f4-69ad-46fb-b661-47df9063a5bb","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 134","Rough-in"
"7f5be1f3-b69f-4c07-9089-9f8006e61e7b","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 134","Fit-off"
"b741c0ea-9e21-4dc6-87a4-43fdf240bc70","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 134","Testing"
"db0d69f8-9236-4970-aaa6-97fc9b026b7b","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 134","Commissioning"
"f8c4b0ca-b30a-4388-9658-04889fe8aab1","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 135"
"26a12bbc-dbf5-4aa6-88f2-4fa23e58aea2","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 135","Rough-in"
"39dcecb2-c3d0-40ea-a378-31b445b789ce","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 135","Fit-off"
"966b4ee8-24ef-4128-bd40-72068e0be063","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 135","Testing"
"18ac24a7-b396-4e0b-862a-24e77343feaa","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 135","Commissioning"
"8f25a5ec-47e3-4344-beac-7994bef0954b","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 136"
"90f6ce7c-eb8f-4922-981f-6fea8fdd9927","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 136","Rough-in"
"3798e6a9-345d-4506-89b4-4a5ffc128100","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 136","Fit-off"
"54727040-817b-4183-97ef-048b80e39434","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 136","Testing"
"ba9d7d3a-5b44-4330-81b0-1985f9ff5a3b","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 136","Commissioning"
"f6d42544-e7ca-4940-8d4c-e3391ababa20","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 137"
"4ea71f01-e7ba-4edb-b636-96a48ee7f02e","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 137","Rough-in"
"5a2e9ac0-5065-4bce-b06e-5080e194315c","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 137","Fit-off"
"be5e7003-f91c-4363-a6dc-167e8226d7a6","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 137","Testing"
"9b63c9ae-4b1b-4b13-abe5-9d73bc4c4aa2","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 137","Commissioning"
"b325f662-c36a-48f9-83bc-02f8170113b6","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 138"
"0ab9f7e8-e064-4022-88c8-57ae8459d436","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 138","Rough-in"
"8622e469-606f-48b8-9a73-e9c30a885675","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 138","Fit-off"
"6c2fb206-7eff-4d32-962b-c0265dffd4cb","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 138","Testing"
"0e7301fe-ecab-44d8-aa1f-40c6aebfede0","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 138","Commissioning"
"44b4fcc3-617f-45e7-99a2-6380c398138b","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 139"
"10ec7fa3-2d47-4bb6-a937-1e40e9bdfa30","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 139","Rough-in"
"18da8f4f-200e-4379-9829-913431685553","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 139","Fit-off"
"2f5791c1-efbe-487b-ac41-cebb735bc5f9","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 139","Testing"
"736f1ba9-dfa9-4825-ab4f-cc9db437256b","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 139","Commissioning"
"63874260-6169-4787-917f-08fdf1c70394","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 140"
"10f8d936-897d-437e-9514-4d675a4ac548","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 140","Rough-in"
"08fcb21f-e9ec-4aba-b862-c11bde32cee0","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 140","Fit-off"
"3157a125-0961-4b20-809c-53f607374764","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 140","Testing"
"17e22253-71b1-42e0-b2f7-fd6a2c15a963","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 140","Commissioning"
"58ef5436-89bd-4c1a-b526-51a4390b124d","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 141"
"c23ad7ab-d37a-4e32-bf7f-2496d9717803","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 141","Rough-in"
"a188105c-e5c1-4152-bf16-37c412471741","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 141","Fit-off"
"c73a8340-99dd-4923-bd92-d135a47b71b2","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 141","Testing"
"80dadf59-5f24-4f22-abd7-af24a674712d","","no-status-not-started","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 141","Commissioning"
"b521f0ae-45fb-4a42-b0d3-4f97272d3df0","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 142"
"f2630513-5190-4130-8b09-c113c5018a50","","work-in-progress","","folder","TRUE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 142","Rough-in"
"a4491d04-c99c-4750-978e-d489d6f13dc1","","work-in-progress","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","(OLD) Site QA","SP-1","Plumbing","Lot 142","Rough-in","WG Install Water/Gas Lead-ins"
