"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6d8016be-169b-4248-b00e-7c7d20b7dc0e","","folder-normal","work-in-progress","","step","TRUE","FALSE","ITP 006 - In-Situ Pit Construction"
"73358f07-9b1a-406e-af14-fd150dd31d2d","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-118"
"3b428da9-31f6-483d-a173-2c0d9fac77a2","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-119"
"0f85fd58-f340-44eb-a6e5-6dec566949db","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-120"
"6b4cf26a-5139-4b60-9b24-d11a578769b0","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-121"
"d116b00a-8313-4be3-916d-b8107d9a3ee4","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-122"
"6c9187e1-b62e-499c-95ed-ef93081fea1a","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-123"
"ee3d090f-93a6-4427-83ae-fa814945a7d2","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-124"
"7e886722-09ae-42f8-ad6c-8b73895a9f94","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-125"
"b0f02e29-2e6d-4916-a85c-6ea0c06d18d4","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-126"
"cc42049e-ba34-4c85-8fad-ba05b31078a2","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-127"
"8228d2e7-9a71-49cc-986b-936f6dd1cc18","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-128"
"f0ca548c-a6ea-45b3-8a0a-dcaf2fa3619a","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP1.7","ZULU-07-129"
"5728b6fd-c453-42dd-bebc-f08de6fbc7d7","","folder-normal","pass","","step","TRUE","FALSE","ITP 007 - Unbound Pavements"," SP1.2"
"86e0b2fe-876e-4418-8836-39bba63475bf","","checklist-sectioned","pass","cf8d5c95fa802074a271be736641e3e5b0ea7b1728a8792f1a408f163b9e8182","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements"," SP1.2","ZULU-07-084"
"8fff8cec-1e11-4cc0-bf70-8738c334e4b8","","checklist-sectioned","pass","c744c1e8898690556820a646d7ba7c32076bf2ce3c56af5b512ce7e9dc222e33","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements"," SP1.2","ZULU-07-085"
"85a18fa4-4702-4c76-810d-7276466fe135","","checklist-sectioned","pass","2b1dd65682b7e0af9825a27a4965d68eb0b2d82efcaec13bf1aa404e42da8b53","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements"," SP1.2","ZULU-07-087"
"db072d13-0e50-49a7-bd52-8f8ab90bffb6","","checklist-sectioned","pass","75f867dcf800ebce6d71e9f02a89b05e2154f69a8af36f381a0024d302f080e4","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements"," SP1.2","ZULU-07-088"
"23d87fab-5cdf-428a-ba5d-83d4bcbcfae0","","checklist-sectioned","pass","3825e672bbe39dc69ec0406f4d085b43f4db63f4f794abdcfe1567b2523a367e","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements"," SP1.2","ZULU-07-089"
"1153e12d-1e61-4b3f-9d2c-ad487a398397","","checklist-sectioned","pass","28252e3aa2ae4239aa2277ba5fd8a1105274fcef57f93c624f21c24af8256df4","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements"," SP1.2","ZULU-07-090"
"d824be42-8060-4dc6-bfbe-27d561f340ce","","checklist-sectioned","pass","4398bd207221ecf1e6f5e4ec5d3c90170b51d9ef93006f001b5fb7f040949672","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements"," SP1.2","ZULU-07-091"
"19b7f3c9-cbeb-4cc2-9505-dd8e40d7fe01","","checklist-sectioned","pass","53b262f8174b1fc36fdf501e26d13e8ecf9d8b675dd9a09d52666ee5525f3021","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements"," SP1.2","ZULU-07-092"
"7179fb55-d1f7-4116-98b9-175dc810ac8a","","folder-normal","pass","","step","TRUE","FALSE","ITP 007 - Unbound Pavements","SP6"
"b47c2bba-25c3-400a-a780-7b72e3f682f4","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-134"
"c287ddeb-7566-45d7-bc4b-6887b0dbaae5","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-135"
"e9ec08e9-6f17-420a-af9f-4edec52caa91","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-136"
"6c3b3f2c-dea1-4ec7-9cce-3889cb0a03db","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-137"
"e20ef350-5a8e-485e-a3d6-4d43b840e960","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-138"
"77899e52-6cb6-4348-9ca1-898458c4b2fe","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-139"
"230719d2-da3f-490b-8d42-1d308c5e777f","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-140"
"cf9a46a2-5975-5d49-b70a-7ee5b2ffcf94","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-141"
"b86c0ed9-25d1-5f8e-8112-54f2ce622bc6","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-142"
"77614e49-bbd6-522d-9bfb-0bc67a83bfd7","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-143"
"e6757316-a2e0-5502-a5d5-d710f3228e0c","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-144"
"ad31e4ac-4a28-40cf-80bc-63af6e01fb30","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-145"
"91e5cea0-c4ac-4f79-b937-134183cba3c6","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-146"
"d5c0976b-d88f-465c-af3a-7dd89e5942b0","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-147"
"045aee57-47b9-4ab9-ab13-2e6357f800a4","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-148"
"52ea05eb-015f-44b6-9091-3cd459938ebd","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP6","ZULU-07-149"
"24d58bde-bfb7-40e8-b549-f7134062d3cd","","folder-normal","work-in-progress","","step","TRUE","FALSE","ITP 007 - Unbound Pavements","SP7"
"522b2b67-aea6-44fd-9bc8-a2714ea40323","","checklist-sectioned","work-in-progress","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-151 - PT3 south"
"36a4d88d-7141-497e-8462-d1a983f34efe","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-152 - PT8 (box and  northern section) CRWP L1"
"3f146c38-6d50-4edd-b670-f6900a60d7d3","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-153 - PT8 (box) CRWP L2"
"aa788870-ec65-4840-8c1c-09934dc5b101","","checklist-sectioned","work-in-progress","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-154 - PT2 south L1"
"f423e361-ac16-4f67-a93c-93a6d7807394","","checklist-sectioned","work-in-progress","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-155 - PT2 south L2"
"bba795f1-c221-4a19-af84-90b6be9db95c","","checklist-sectioned","not-started","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-156 - PT2 south L3"
"804c2ce8-14bd-4d6a-8ad1-6b0b0d87f45f","","checklist-sectioned","not-started","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-157 - PT2 north L1"
"30ea0a07-f17a-4cd9-ada7-81a475d25e01","","checklist-sectioned","not-started","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-158 - PT2 north L2"
"83c90ef4-fb32-4307-b512-99ff41139b3e","","checklist-sectioned","not-started","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-159 - PT2 north L3"
"05711c04-dbee-421d-8b93-01d3d074a798","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-161 - PT1 (tie in & intersection) CRWP L1"
"e31c8880-5c5f-4ae8-a583-786a940538a6","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-162 - PT1 (tie in & intersection) CRWP L2"
"c80a15a8-ef5a-4536-8e45-0595a83bf2bb","","checklist-sectioned","not-started","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-163 - PT3 north"
"cdb8075a-19ad-4b96-9e9f-5cc22524e59a","","checklist-sectioned","work-in-progress","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-164 PT8 North - CRWP L2"
"910c0192-2a15-4f2b-9071-b22ace3f60fa","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-166 PT8 (tie in & intersection)- CRWP L1"
"bd0bf146-0978-4ba8-9cd1-439590b2776a","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-167 PT8 (tie in & intersection) CRWP L2"
"92511018-720d-410d-981d-4a5eb8a55eaf","","checklist-sectioned","pass","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-168 PT8 north - 1 -  CRWP L1 (Final 13m)"
"bf3e6afb-9d6c-44c7-936c-b528a24bb288","","checklist-sectioned","work-in-progress","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-169 SP7 PT8 north - 1 - CRWP L2 (Final 13m)"
"3ed8d664-3793-4b60-8e67-c17d0dcb5dd5","","checklist-sectioned","work-in-progress","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-170 PT2 NW L1"
"70931d9e-362d-4691-b501-13c687d25a30","","checklist-sectioned","not-started","ITP 005 - Subgrade Improvement, Lime Stabilisation and Prepared Subgrade","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-171 PT2 NW L2"
"26e9d3d7-c5a5-4c41-a958-59698e5a8fef","","checklist-sectioned","not-started","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-172 PT2 NW L3"
"98f550e0-f85f-456b-9012-c844d7a61137","","checklist-sectioned","work-in-progress","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-173 PT2 South 2 L1"
"8f43a31b-5ffa-4485-bf88-a7726f62f3fa","","checklist-sectioned","not-started","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-174 PT2 South 2 L2"
"cc335cea-8201-4378-9f47-2ad669f6207a","","checklist-sectioned","not-started","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-175 PT2 South 2 L3"
"927e4bcb-2f3a-4e37-acca-27f642a0fc5c","","checklist-sectioned","work-in-progress","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-176 PT8 (Box 1) L1"
"4462375d-45c2-4b1a-9fa5-bc4f255cffbb","","checklist-sectioned","work-in-progress","ITP 007 - Unbound Pavements and Crushed Rock Working Platform","checklist","FALSE","FALSE","ITP 007 - Unbound Pavements","SP7","ZULU-07-177 PT8 (Box 1) L2"
"f31bdb9d-74c4-45a4-ab8b-ece1eba50679","","folder-normal","fail","","step","TRUE","FALSE","ITP 008 - Cement Modified Crushed Rock "
"a3233fb9-e0eb-4d2b-b66e-adda4a177923","","folder-progress","pass","","checklist","TRUE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B"
"fa96faef-33f4-42e1-8494-bc850fed3896","Child ZULU-08-001(bb07fb22-a358-4271-b991-043be6bd9e5e): Unknown tags: itp","checklist-sectioned","pass","bd9145afeecf0e02624ad44405c908ef167934d53bd266a9c7d3791eee9c1614","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-001"
"0eb767fd-f041-42b1-8613-3d09ec505575","Child ZULU-08-002(1a517e79-ed34-4a9a-baa1-ade92a17d38e): Unknown tags: itp","checklist-sectioned","pass","c31a95946c8d63ad44350e34ce112c204bcb203f6a0c2c91b405dee6ab999436","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-002"
"a055785d-0dde-4fe9-866d-25502e494ab3","Child ZULU-08-003(de2b069f-c8fa-4dd8-9eee-bf20f76e24db): Unknown tags: itp","checklist-sectioned","pass","20ec6bf808ce0efd63cb2dc5dbcc62ef3536e6b0576331a2a2fe722e8acf4eef","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-003"
"e4021e7d-0505-45f8-a94f-18255352c48d","Child ZULU-08-004(b7779ef6-6961-4612-b6b3-a40d88e84ae1): Unknown tags: itp","checklist-sectioned","pass","3ad4bde79e42cb932b17609ea50eba73d02b1c0a7aea9d7e008771ecc5fcecf2","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-004"
"278d4cdd-b543-42bd-857f-267784cfa6d3","Child ZULU-08-005(50718a85-8641-45dd-9466-d250c442a138): Unknown tags: itp","checklist-sectioned","pass","91fd05b6425ebd38e0bbfd8a9d909a623d3c69be8d56d671a092886ab51fc039","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-005"
"f254064f-6f3b-4c5a-8e1e-2994e13d67f0","Child ZULU-08-006(864b1695-e7eb-4663-ab56-8a1ad37fda17): Unknown tags: itp","checklist-sectioned","pass","0d423d83471dd147baef88848d9bf4d4b8c3b346e9fd5c9363f58a9ed46448b1","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-006"
"13899b3b-0b9e-4edf-bc5c-123e88a9154a","Child ZULU-08-007(fd7da274-6d9f-4f66-8301-81550db8765a): Unknown tags: itp","checklist-sectioned","pass","917482d33165c630f09755ec5d992bfa3f46c39ff822bde51ac9ae6a2523a165","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-007"
"c07d1e28-d674-407d-886f-ec699d6bd061","Child ZULU-08-008(fc38ff3c-a1e3-43c1-9cc8-beed4ef4c3ed): Unknown tags: itp","checklist-sectioned","pass","f623193b91861579999d1e86bdb6d831d9a880423eabe866d1d1050ed20ad07e","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-008"
"e9e0a673-a1e2-4511-a715-3d2d1b6b8e8f","Child ZULU-08-009(bb9e0852-89fa-47fc-b546-f90266206eea): Unknown tags: itp","checklist-sectioned","pass","071f23aa6a932400a01a4dff76e580dc5fd45fbaf24028400b8be7fda3b6cac7","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-009"
"8a31c246-a91d-4769-ae5d-ce32249ae4eb","Child ZULU-08-010(7aee3d5e-73e8-4f9c-83e0-3fac52f13726): Unknown tags: itp","checklist-sectioned","pass","f4e1186c1f627bb5b1342b7010817f9d3e09354dea8d2e1ee7e95e1b5ff24244","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-010"
"be9445b7-dee5-4e6b-b154-94e23159a5c5","","checklist-sectioned","pass","e0eae543aec7d48c5a07088a521dc22c1a77a700561d2d509750395a81e3a3df","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.1A & SP1.1B","ZULU-08-032"
"9cdfffb5-64f9-4a08-89c4-e7f40db4d7e8","","folder-progress","pass","","checklist","TRUE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3"
"c87ac359-4f07-49a9-ac31-2ca8ac7316e1","Child ZULU-08-011(4cf1e25e-e2e8-458d-8d2b-4c071d8e103e): Unknown tags: itp","checklist-sectioned","pass","df94ef1e5fabee0ec6fe0a3bcec37611b70540198e854dd0541a512aa77546f3","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-011"
"9cc686bb-a730-418a-87bd-14a9cd30a224","Child ZULU-08-012(f814ed24-095c-4418-8ebb-43575447f5d9): Unknown tags: itp","checklist-sectioned","pass","a2d4011f7765db6ddd22097548b944466baa033acb77815fa18bf15c451b5bbc","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-012"
"ebfb5be1-2e49-4aad-a55c-0bea91fcc12e","Child ZULU-08-013(92325204-4207-4a39-8829-b2033bfdddd3): Unknown tags: itp","checklist-sectioned","pass","4156e59026b4175f22aba5a22d00a96559ec88f75309b7a88d067cf85d9c2ac4","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-013"
"9fdb138b-5c5f-478c-b0fa-5578bc8d927e","Child ZULU-08-022(d0d07dad-bb83-455d-85d0-3a670db3fa9c): Unknown tags: itp","checklist-sectioned","pass","2444b1eea1fe351ca89718e1721ae6a222fad77064147237b1d9ea27ff532e21","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-022"
"b93e2554-9df6-44e8-95ae-4f207b4698dd","Child ZULU-08-023(f22fc667-1b12-4177-816e-4638b79d7453): Unknown tags: itp","checklist-sectioned","pass","a728c509f0e3dffc395844ff9848bcd3a418beb87580a6570d94ffa6be4193fb","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-023"
"7942a076-6f89-4ab1-aceb-0f2979c43b64","Child ZULU-08-024(b89df334-90cd-4829-ba1f-e332215e8e2e): Unknown tags: itp","checklist-sectioned","pass","7fcb95f039b01100f3988b116efb4d030128d1a82bcabbb4b3b539511582c3ad","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-024"
"17527eec-4579-4484-8008-0d957254e205","Child ZULU-08-027(f8ae8e3f-d7c4-4e21-8638-666d45dfc88b): Unknown tags: itp","checklist-sectioned","pass","cd0bb46e76f663929993e7e2b22c7a9346efd4266bcb57ebf60cc6d3446caeb8","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-027"
"1d0f46ba-2e18-49f4-a176-b4dbed3258a7","Child ZULU-08-028(800ce701-0fc7-441d-9a4e-5da4f40e9ce9): Unknown tags: itp","checklist-sectioned","pass","d97c62c5d74b3d020b013af7c73626c658f85f13318c2808a6ce1933e3c7063c","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-028"
"422a56f7-ada6-440d-96b2-baf209d343aa","","checklist-sectioned","pass","4e2dbe815c144b9d0ca4cd39be86dab4fd6d81e6108a411f6b96dfba53f176e5","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-035"
"2fb3d70c-34b9-484f-a26a-8c25e78ea48d","","checklist-sectioned","pass","99a6b18b2576348b6816b25ec893c1e609e03a9c8b8aead235bf37382167d69c","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-063"
"97084578-6baf-4f3b-a15c-94b775c5872d","","checklist-sectioned","pass","03ca1f93c86b0ae0c32763d966698cebbb69c52c20037c1e5864c0a3ed0b23d2","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-068"
"1f7ff79d-d437-4275-beac-241c832c576a","","checklist-sectioned","pass","263c0fe0b3b1e040a856eacb7b2747daf2d6a61d236cebf81262ee26f803da3f","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-069"
"659214a0-0c09-4cc5-8d26-aca270652aae","","checklist-sectioned","pass","2014faacf8ac4013602c9eaff88a13284e536c526875af5e6f0325d178158468","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-070"
"3556259e-b989-4657-b565-e3e5dee6d8ec","","checklist-sectioned","pass","e488a479718ce1b0d61d3e458680df460b65faea87b09919c5715aaee6172c44","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.3","ZULU-08-071"
"c2ad154c-59fc-4a9d-8be7-98ce6416a6c2","","folder-progress","fail","","checklist","TRUE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.4 - ITP 008"
"fec3a571-a1d9-4e0d-80db-0e7140d7a37d","Child ITP 008 - SP1.4 - Lot 001 (Trial area) 06/02/2020(7dc8286f-3b6b-41d5-ad89-294ae0eed547): Unknown tags: itp","checklist-sectioned","pass","19aa02be3c8fe2b73430a0476fb8e40db92a75a3f29f9996c64c76b18992cf56","checklist","FALSE","FALSE","ITP 008 - Cement Modified Crushed Rock ","SP1.4 - ITP 008","ITP 008 - SP1.4 - Lot 001 (Trial area) 06/02/2020"
