"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"da115af4-b8d4-40ea-8310-0718e3f0e0fd","","work-in-progress","","folder","TRUE","FALSE","Construction"
"e136990f-ac23-4e4f-a9bd-041e9b0208e9","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 1"
"a99cdbfe-df66-4ff4-8658-c87b36bfafc7","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 1","ZONE 1A"
"971cb564-2d33-4c88-9e97-70e36e0a8baa","","pass","","folder","TRUE","FALSE","Construction","STAGE 1","ZONE 1A","6) ITP-006 Stormwater"
"016b9330-9364-4e0c-a999-2874bfe7189f","","pass","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Retaining walls","3A.1 - WAL 8A/8B + 9B"
"2f2c14d8-88e5-41db-9734-60a1d51f9c9b","","pass","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Retaining walls","3A.1 - WAL 9B"
"fcfa15f8-44aa-4044-8508-d4e35088b51d","","pass","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Retaining walls","3A.1 - WAL 4A"
"967df414-9753-4355-8a76-9549d0a8e52e","","pass","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Retaining walls","3A.1 - (WAL-15 Infill)"
"25530d54-7da7-470e-a39a-60dce5d3ada1","","work-in-progress","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Retaining walls","SYM-PURL-W&F-3A.1-10 (WAL-11)"
"9db6237e-ce10-49a5-b1df-d24b831b7c43","","pass","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Retaining walls","3A.1 - (Stair Wingwall)"
"4e2cfe82-4da7-4f43-9a55-36b2a74aec36","","pass","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Retaining walls","3A.1 - WAL3A South Side"
"88a07e75-d013-4730-b6c0-0bea8b5cdb4b","","pass","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Retaining walls","3A.1 - WAL13"
"122536e8-c50b-4539-bbc2-5b0b6c7fd4e8","","pass","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Retaining walls","3A.1 - WAL3A North Side "
"10f4646a-1c6a-4c9b-9f97-04e22b68fc4c","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Underscreed Pavements "
"527f1809-b5cc-4091-8a08-d06fb8b7be63","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Underscreed Pavements ","SYM-PURL-PCON-3A.1-1 (3A.1 F3 #1) "
"5f163cd4-057d-44f2-bb27-a4e102515c54","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Underscreed Pavements ","SYM-PURL-PCON-3A-3 (3A.1 F3 #3) "
"cf46966c-ecf0-4570-939d-0404c9b3af1f","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Underscreed Pavements ","SYM-PURL-PCON-3A.1-6 (F13 Lot 3)"
"295ee472-1a4b-4647-8ffb-ab4e925bf942","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Underscreed Pavements ","SYM-PURL-PCON-3A-2 (3A.1 F3 #2)"
"abcaa1e5-0ed8-43a3-88a7-cc8c14f475e5","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Underscreed Pavements ","SYM-PURL-PCON-3A.1-4 (3A.1 F13 #4)"
"133ba340-0a5a-4e01-b0fc-6834c83f28d1","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Underscreed Pavements ","SYM-PURL-PCON-3A.1-5 (F13 Lot 2) "
"1702acf5-a848-45a2-969f-f07771503d9f","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stairs "
"f527df03-b4d9-4909-a579-bc962a73191f","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stairs ","SYM-PURL-ICE-3A.1-1"
"c326eb4e-1ddd-46e8-97f0-cc6668092803","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stormwater "
"b7e71431-0f47-4d63-960a-d9c27c736f41","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stormwater ","SYM-PURL-SWD-3A.1-1 (PV-EWR-5.1 TO EXISTING)"
"bb84c4cb-1ed0-48c2-a018-fd06e477c259","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stormwater ","SYM-PURL-SWD-3A.1-2 (PV-10.3 TO PV-10.1)"
"ffebefc7-12d8-4ccc-b737-2a74029b384f","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stormwater ","SYM-PURL-SWD-3A.1-3 (PV-2.12.4 TO PV-2.12.3)"
"adb206a6-8acb-4d63-bbe9-7abbafc1ba55","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stormwater ","SYM-PURL-SWD-3A.1-4 (PV-2.12.2 TO PV-2.12.1)"
"fdc40218-f09e-4e3d-b0f2-188c79a33d40","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stormwater ","SYM-PURL-SWD-3A.1-5 (PV-2.12.3 TO PV-2.12)"
"49d2e0a8-8d56-4b88-acaf-4b65976370e8","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stormwater ","SYM-PURL-SWD-3A.1-6 (PV-2.12.1 TO PV-2.12)"
"5c3fb303-4b80-4ce4-88c3-7207ce78238c","","work-in-progress","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","Stormwater ","SYM-PURL-SWD-3A.1-7 (PV-EX-2.10B)"
"07641359-bf48-4816-aae1-13df99e26583","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","7) ITP-007 Subsurface Drainage"
"4c1b21b7-6872-447e-84d8-a6361a412eca","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","7) ITP-007 Subsurface Drainage","SYM-PURL-SSD-3A.1-1"
"b6ed3e56-096e-4da6-a88f-5ac58de25aad","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Zone 3A.1","7) ITP-007 Subsurface Drainage","SYM-PURL-SSD-3A.1-2"
"d158bd32-75f9-432a-9b5d-d58bf62b9355","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","17) ITP-017 Traffic Signals"
"11482522-0175-44bf-b300-d84a5694f817","","pass","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","17) ITP-017 Traffic Signals","SYM-PURL-TRS-3A-1"
"2795efe0-9b4b-442b-a7e3-b0729c987082","","not-started","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","18) ITP-018 Public Lighting"
"57e49e58-2ac5-4aae-b426-cf946e40ff32","","not-started","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","18) ITP-018 Public Lighting","SYM-PURL-PUL-3A-1"
"5f287ccb-0fd7-44a5-9e9f-a88a2d6311cc","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","09) ITP-009 Tactiles "
"2794defb-fb07-4c2d-9749-19baa3c87f25","","pass","SYM-ITP-009 - Tactiles (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","09) ITP-009 Tactiles ","SYM-PURL-TAC-3A (Tactiles 3A)"
"b3feaa36-74c3-4803-af43-8c11ac976f0a","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","19) ITP-019 Cladding"
"671f2c84-e465-4c73-9565-be5db8436d77","","pass","SYM-ITP-019 - CLADDING (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","19) ITP-019 Cladding","SYM-PURL-CLD-3A-1 "
"ddda5fb5-4b21-466c-94bf-a737b9f69619","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","20) ITP-020 Paving "
"71c5e812-4d93-4278-a4f2-68fe479fa52b","","pass","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","20) ITP-020 Paving ","3A - Bluestone Paving"
"a19f4d35-41a9-4ebe-bf7d-7eaaf7d801b7","","pass","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","20) ITP-020 Paving ","3A - Bluestone Kerb"
"9d3e4414-98b1-46bb-ab0e-f45ed9e36cea","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3A","Stratavaults"
"0b7ac1cb-defc-4a00-a93f-788126038327","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Stratavaults","SYM-PURL-STV-3A.1-1 - (SV5) - Filled out wrong"
"90b8ca25-c81a-4560-9cd9-83f72b71a7c1","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Stratavaults","SYM-PURL-STV-3A.1-2 - (SV07)"
"6bb4b160-4088-4e11-8462-acd33dfdb7a3","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Stratavaults","SYM-PURL-STV-3C-1 - (SV18)"
"34a103b3-b2b3-4620-940e-a0cd1de125b7","","pass","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3A","Stratavaults","SYM-PURL-STV-3A.1-1 (SV8)"
"ef29752a-b38f-4502-b12b-90755d79dbfe","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B"
"6b5906b3-45fd-4762-9936-f7af0b684cf5","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","02) SYM-ITP-002 Flexible pavement"
"d0866c27-0cf1-4631-a73f-207edef6c3ae","","pass","SYM-ITP-002 - Flexible Pavements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","02) SYM-ITP-002 Flexible pavement","SYM-PURL-PFLX-3B-1"
"42664537-f8dc-4562-b4f1-c42f9d8dd4ac","","pass","SYM-Proof Roll Record","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","02) SYM-ITP-002 Flexible pavement","SYM-Proof Roll Record ( Refre to SYM-PURL-PFLX-3B-1)"
"8e26a846-c5f3-464a-a3f1-fa898a63e43d","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","03) CC0371 - ITP-003 Asphalt & Sealing"
"82e5917d-9766-4579-b6a3-8ee99950b290","","pass","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","03) CC0371 - ITP-003 Asphalt & Sealing","SYM-PURL-ASP-3B-1 (Road Base course)"
"005ed280-784d-45fa-8b28-b31948ca1f79","","work-in-progress","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","03) CC0371 - ITP-003 Asphalt & Sealing","SYM-PURL-ASP-3B-2 (Road intermediate course)"
"9db64d90-e0f2-480d-b39a-a8f452e16e7f","","work-in-progress","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","03) CC0371 - ITP-003 Asphalt & Sealing","SYM-ITP-003 - Asphalt Placement 1 (Rev A) SYM-PURL-ASP-3B-3  (3B+4B)"
"0d3dc2bf-b575-408b-973f-08751dcd60b8","","work-in-progress","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","03) CC0371 - ITP-003 Asphalt & Sealing","SYM-PURL-ASP-3B-4"
"92f255fa-98dc-4129-a628-9e9f8629603f","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","4) ITP-004 Concrete Pavements"
"12399c73-49af-4b09-befa-b24b9f8efc62","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3B-1 (F3 PAVEMENT LOT 1)"
"2ebe13a1-6e5b-4aef-a58a-b9d109ca59f0","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3B-2(F3 PAVEMENT LOT 2)"
"bd8fd61c-e067-4d11-920c-284f8ce4a8e6","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3B-3(F3 PAVEMENT LOT 3)"
"4dbc8aed-e832-43a9-8891-1b42397e00b0","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3B-4(F3 PAVEMENT LOT 4)"
"13a73e1f-9670-460b-ab10-8c1c369e3692","","work-in-progress","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3B-5(F3 PAVEMENT LOT 5) "
"7a33c0fd-eef9-43f5-b391-1ac07ce405e8","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","6) ITP-006 - Stormwater "
"c8dab72a-aaaa-4f40-9284-3c0dcc3092d5","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","6) ITP-006 - Stormwater ","SYM-PURL-SWD-3B-1 (PV 2.13 to PV-214A)"
"ed7fb371-8117-42c3-b5bc-c703052dc004","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","6) ITP-006 - Stormwater ","SYM-PURL-SWD-3B-2 (PV 2.13 to PV-2.13.1 CYP installed RCP under HV)"
"fbf53725-1838-4838-89f5-6cb7f58f7583","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","6) ITP-006 - Stormwater ","SYM-PURL-SWD-3B-3 (PV 2.14A to PV-2.14 CYP installed RCP under HV)"
"70cdf7eb-c82c-438b-aafc-1e9186df056b","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","6) ITP-006 - Stormwater ","SYM-PURL-SWD-3B-4 (PV2.13-2.12)"
"d1f2530c-325c-40e8-9fe6-e34457f8a645","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","6) ITP-006 - Stormwater ","SYM-PURL-SWD-3B-5 (PV2.12A-2.12)"
"500c491a-69ed-4a15-9d7e-eb377e6a3957","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","6) ITP-006 - Stormwater ","SYM-PURL-SWD-3B-6 (PV2.12A-Insitu Pit)"
"a7aa273d-ef3c-4446-9e98-ffa9e3d05fcf","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","7) SYM-ITP-007 - Subsurface Drainage "
"a13f4952-33c1-487b-8627-91f25f0e2b83","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","7) SYM-ITP-007 - Subsurface Drainage ","SYM-PURL-SSD-3B-1 (in tree trenches)"
"7069a7b1-6ffd-4881-917f-d3183c7d5675","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","08) Insitu concrete elements"
"407171b3-8af9-456e-946d-d2a883e29c09","","pass","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","08) Insitu concrete elements","SYM-PURL-ICE-3B-1 (PV-2.12)"
"dd1b143c-4bfa-4a62-9658-81febe9a80d7","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","11) SYM-ITP-011 - LANDSCAPING "
"2bf8813f-862b-487d-ba93-b7849df9da1f","","work-in-progress","SYM-ITP-011 - LANDSCAPING (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","11) SYM-ITP-011 - LANDSCAPING ","SYM-PURL-SSD-3B-1 (tree trenches)"
"86459013-2c57-41e4-992c-683ccd548422","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","17) SYM-ITP-017 TRAFFIC SIGNALS"
"86445d8d-ed33-4170-9800-6eff51f2e49f","","work-in-progress","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","17) SYM-ITP-017 TRAFFIC SIGNALS","SYM-PURL-TRS-3B-1 "
"5e4289ee-4046-4b65-a9c2-265e2b3ee70b","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","18) SYM-ITP-018 - Public Lighting"
"dd5eb721-b105-42cf-acc4-b4906fba0d61","","pass","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","18) SYM-ITP-018 - Public Lighting","SYM-PURL-PUL-3B-1  "
"25a66cd6-d95c-4c10-9248-50802cf995d2","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","09) ITP-009 Tactiles "
"2e93e198-eb9f-4095-bb75-621ed093ffc9","","pass","SYM-ITP-009 - Tactiles (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","09) ITP-009 Tactiles ","SYM-PURL-TAC-3B (Tactiles 3B)"
"53a53ad6-c4fa-40ae-aefe-e913b67ce01f","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","19) ITP-019 Cladding"
"e5e12240-0699-46ab-80c2-e420aa3830b8","","pass","SYM-ITP-019 - CLADDING (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","19) ITP-019 Cladding","SYM-PURL-CLD-3B-1 "
"be572e92-48a5-4e4d-8f8d-16427737258e","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3B","20) ITP-020 Paving "
"5128c615-97c5-4e37-bf44-ad4f637c497d","","pass","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","20) ITP-020 Paving ","3B - Bluestone Paving "
"cdcb0069-002e-4acf-b0ee-d98780773286","","pass","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","20) ITP-020 Paving ","3B - Bluestone Kerb"
"f695f399-713d-4711-8958-6b2ddbe45e9c","","work-in-progress","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3B","20) ITP-020 Paving ","3B - Berkeley Street Kerb Island"
"a4fdbcd3-8e50-4e5e-bcb7-c91266b254b5","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3C"
"f669f42c-2181-43c3-802b-a975fbd5f012","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3C","3) ITP-003 Asphalt"
"accbe376-8e99-47e8-8a6a-c5d32549c236","","work-in-progress","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","3) ITP-003 Asphalt","SYM-PURL-ASP-3C-1 (Bike Lane BC)"
"68cae00b-62b7-4a18-96ad-fa8912a9b8fb","","not-started","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","3) ITP-003 Asphalt","SYM-PURL-ASP-3C-2 (Bike Lane IC)"
"8dba1de5-769e-4f01-b1d1-fe2bbb1c921a","","work-in-progress","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","3) ITP-003 Asphalt","SYM-ITP-003 - Asphalt Placement Berkley Wearing course placement (Resheet)"
"f2498ef3-03f8-4e23-8526-0fc6c8f89c53","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3C","4) ITP-004 Concrete Pavements"
"12433db8-46e8-4e13-a903-d439c8f39685","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3C-1(F3 Pavement Lot 1) "
"a6466f6d-37be-49e5-9503-f10563b650ad","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3C-2(F3 Pavement Lot 2) "
"293c3b24-d4b9-44d9-9581-2715bb324d8e","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3C-5 (F3 Pavement Lot 5) "
"1d0f7bae-1af2-428d-83dd-b621677b13e5","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3C-3 (F3 Pavement Lot 3) "
"2f915670-ec6f-4272-a4c8-69e984fb5503","","pass","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","4) ITP-004 Concrete Pavements","SYM-PURL-PCON-3C-4 (F3 Pavement Lot 4)"
"eaaa440b-5dd4-4a1f-ae87-2a8ac9341ef1","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3C","06) SYM-ITP-006 - Stormwater "
"6d09b8f7-f832-4312-b751-1720e08dae89","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","06) SYM-ITP-006 - Stormwater ","SYM-PURL-SWD-3C-1 (PV-2.14 to PV-2.15)"
"2ed0e9f9-14c8-4f35-975a-f38969c13592","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","06) SYM-ITP-006 - Stormwater ","SYM-PURL-SWD-3C-2 (PV-2.15 to PV-2.16)"
"a7da2247-bb07-4849-ae5d-9a745b4a62ac","","pass","7d708b9026d9983bdc28cff87d31fb20bb0c8f2965a239677f6633f3e1d04e0d","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","06) SYM-ITP-006 - Stormwater ","SYM-PURL-SWD-3C-3 (PV-2.15 to PV-2.15.1)"
"3fecbed9-f697-4405-b301-95329cd20b34","","pass","91a6342aa537f54e797a7a7b55289c1c174a108cb6ba0ff24806987e1a3f3a17","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","06) SYM-ITP-006 - Stormwater ","SYM-PURL-SWD-3C-4 (Insitu to PV-2.10.1)"
"7d43cbad-9810-4ace-ad64-16eaefa3d661","","pass","c0a0399e23b13130965fef8af1e8994ee6f8974714e71d6ff60a5331548aa98e","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","06) SYM-ITP-006 - Stormwater ","SYM-PURL-SWD-3C-5 (PV-2.10.1 to PV-2.10.2)"
"a41e63df-d5e9-412b-adb8-8ad900543824","","pass","c0a0399e23b13130965fef8af1e8994ee6f8974714e71d6ff60a5331548aa98e","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","06) SYM-ITP-006 - Stormwater ","SYM-PURL-SWD-3C-6(Insitu Pit to PV-EX-2.10A)"
"54ed9e99-81a9-4567-be30-1e61815b77ac","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3C","7) SYM-ITP-007 - Subsurface Drainage"
"01f0e0d9-66a7-4cfa-bdfe-f42881300ee2","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","7) SYM-ITP-007 - Subsurface Drainage","SYM-PURL-SSD-3C-1 (Subsurface drainage)"
"4bf0e867-93b6-46dd-a947-812d327a257d","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.2","ZONE 3C","11) SYM-ITP-011 - LANDSCAPING"
"96526226-9343-4796-895e-4fd377990d8c","","work-in-progress","SYM-ITP-011 - LANDSCAPING (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.2","ZONE 3C","11) SYM-ITP-011 - LANDSCAPING","SYM-PURL-LAN-3C-1 (TREE TRENCHES) "
