Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,,
da93fc46-243e-58f4-aef7-a0716d39f9dd,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 15,15G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e0a65478-56cf-59ea-b6f9-437c3998419e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 15,15H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
273f4c06-d992-501a-b7d9-3a21b7f98454,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 15,15H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
180347d8-5cd1-5e57-88bb-8f9d88765274,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 15,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d5dfe720-cc14-5bdb-8751-48588fd9f458,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 15,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
0b9197ff-9bc9-55c3-98f6-c6e340daeadf,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 15,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
6a191834-da87-5c7b-a056-2218b76345bc,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 15,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e49350ad-c2a5-538f-937a-7469edae972b,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
a37ce32c-a046-5dd9-978e-7c8b47615991,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
b224aa82-c55d-5f9e-a897-96abde21146d,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
4fb9b736-da41-534b-a245-00fd8706ef64,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e0536349-25c9-5bb8-a0eb-5ee1fc8c3962,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e5b40546-7a87-5250-943f-c550c3dd3386,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
37086331-b360-58ad-b1cc-f61d3d075695,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
87938e93-b649-5ed4-ba8b-454cd7de5517,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
46a0d18a-978b-59cf-b5f3-4da5cb23d520,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
4a6e645f-8935-5c11-aced-61373a627fb4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16E,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d91c35fd-8bef-5567-922a-d2305109dba7,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16F,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
811f2698-9c11-56fa-ab13-439865c32119,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16F,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
b1cbfbbd-91b2-5009-a305-502dde60b2ab,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16G,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f51506a5-f8ee-5085-a211-2dd64774cec2,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
51e77611-0a56-5135-a86d-1720e4c29c3b,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
803c6fa0-ca04-52d3-ab20-3b59cfd7253a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,16H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d1941a38-c846-52b6-bdf3-ee6a470bbb08,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
82f054e5-fbb5-59b6-8a35-23a78dff1477,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
c9214070-b240-522b-b83c-4d8c2b3442fd,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
c52fa909-0c29-55b2-9472-09eb6e5b53de,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 16,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d50944d4-a9a0-5605-8118-c7cec03e2546,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8d1db884-6d0e-5753-a769-267870bc7183,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ef27d2f9-1022-5e9a-b6b9-f4148958281e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
cf74313d-21e5-5d5f-a5e3-db33731a24e3,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
fef5abce-5b17-5227-a179-9539adf5c298,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d1c46128-cb8b-5a3a-ae10-316591ea3183,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
df9e8f6f-c3ee-5a86-8fd8-ab043b7a0750,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d9b6135e-bbdc-505f-8c73-a3b83caf6d02,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
c990fda8-9766-5c3a-a68c-5bf01e49f401,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
1c09b5f9-7c70-5df3-a6fe-db6ea571bebe,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17E,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d7e30eb4-ae9a-5fa4-9761-4d29f778b486,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17F,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ec3f0053-d51e-5b1a-880f-db0884ffb632,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17F,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
fabdc1bd-8916-5ea3-8f26-ae4d909dce6c,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17G,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
da45bfcb-0b10-5a94-8b43-0c16d16075d0,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
1774879d-782c-56ef-abdf-0704b8815457,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
b116cd9b-6127-5dc9-af65-bf10475faf6a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,17H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
a26462ac-ac20-5cc8-9e46-0aa768326b6a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
3b04cacd-0bda-5e44-a946-7033057f3cde,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f1e00e7c-a3a3-55c4-8053-5b2972baa2c7,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e9fa23b5-5620-5cd5-949f-e43634bd49ac,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 17,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8e8bd47c-6eee-5290-95d3-c2c375f964fb,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
2c44dbe5-b462-5df0-85e2-3f19a0a2b182,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
5b212011-5e28-5eac-9132-154bc5b5fe52,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
799cb8ad-7b8b-5669-a498-a43cee9ab320,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
9ba1e2b2-4a8a-54e0-a2b5-ca9b5ca974a8,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
cb2a697a-9a99-59ad-b4a3-2e716afc7537,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
fa08cb58-8673-556d-8012-764cd71dc90d,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
b57e365d-4102-5974-b9ff-2139cedc5db4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
0211d1bb-5845-5210-a832-c4b2c495a14c,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
cf85519b-f3af-5e74-94e8-fc09e7d3c911,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18E,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
2f08ce32-3bca-59d7-b089-5abc648816aa,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18F,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
6d179c69-8144-59d6-93ba-6b286686cbb3,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18F,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e31e45e2-edf2-5deb-a99b-730814020a1d,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18G,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
c51c2b72-29d7-5d20-92c6-8bd2fc32827a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
90a99a7e-420c-50a5-985c-ebd9acb15dcb,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
a2bf0caf-a4f8-5011-ab82-7b46871ccb0e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,18H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ad472dff-5e00-5ca5-9b06-f92b06db0c7b,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
2a152b2a-d37a-5821-bb25-759bc8b333e9,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
53f7eb5c-0a5a-5823-abd9-f052f2604c82,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8cee6fae-6b8d-5a3c-b642-4f3ff1fa65c4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 18,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
82b0dfbe-e173-556c-a0b6-ceaa61cab356,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
