"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f1ec6e51-e50e-45f1-a8ed-a4a466a7ebda","","folder-normal","pass","","step","TRUE","FALSE","Main building"
"4143921c-5eaf-428d-bbe8-48dd2ad5d81b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Main building","Basement 1"
"f55012a4-f9b2-4fc4-89b3-ecfa3aa69a7c","","folder-normal","pass","","step","TRUE","FALSE","Main building","Level 1"
"a2328b30-14a0-4430-8995-0c384871efab","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P20"
"0e42bfcc-c5aa-4eed-a945-05871c704aaa","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P24"
"bea9dd41-a2b7-460c-a602-9a96d4fb3a28","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P25"
"0a4186c3-fa43-4292-8764-36ec5a327b5e","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P27"
"27077210-813d-42a8-bfd7-6b44cbe32207","","folder-normal","fail","","step","TRUE","FALSE","Tower 2","Level 17"
"18df88af-22fa-4713-b56f-3932074a51f2","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P01"
"a8cb4434-ea89-4edb-afd0-f64fae8bbc98","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P01(2)"
"ba86d4b9-1296-4ca6-8ef7-21f9b2497c21","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P02"
"eb507a7d-5a27-41da-99f6-6cba6a421d15","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P02(2)"
"e5011f9c-1a3d-450b-b0ef-8551bfe97b15","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P04"
"1570a796-1d7a-484a-a15b-f64a6e96bf68","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P05"
"5a44d74e-71b1-4425-961f-314424d45df7","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P05(2)"
"66b13d66-5a59-4973-9075-540229d45c7c","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P06"
"bfacc373-8806-4495-ba9b-febb76b8cf12","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P06(2)"
"2643b58b-95bf-41cb-b6d4-5ff75a4aca1e","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P07"
"3782f62e-cb2c-4540-8119-08e153f4669f","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P07(2)"
"f4fde248-c05c-4477-b6e6-42e524cd5d8f","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P08"
"8bba59b8-a5c2-4f0a-89c7-5af6013cb403","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P08(2)"
"7048ec88-5338-4119-a2cc-c4ca100c2ce5","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P10"
"d78ff4b3-cb90-4286-8ba0-3077e4605d02","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P11"
"cebdeeab-6214-4d40-8b47-c5506d45659b","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P12"
"0cbaf5f0-09be-44e7-b6f8-e7fd7ebe72e9","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P12(2)"
"34445c42-dea9-4b4f-b2e2-7ca10a077342","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P13"
"1917e5b3-3415-4232-9531-5d12ac1314d8","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P14"
"8b3d5192-fa95-4a33-91b7-9da177fbecad","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P14(2)"
"7fe094f4-a330-4828-ab3c-224c54cded53","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P15"
"2345acf1-1559-4814-91a6-cff93d9f72fb","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P15(2)"
"f463e78d-cbbc-4ac1-b3c3-0fddd9fda385","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P16"
"a9fdad45-4979-40e7-9e31-d79a319086f6","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P16(2)"
"335873c3-4976-471d-a53f-fd791dd7d5b7","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P17"
"4e1bdebf-1ccc-4eba-91bc-4e4cd7da053d","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P17(2)"
"f611f80e-5e99-4681-bdf0-6f194f052fdb","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P19"
"f03dfd0f-a374-4901-9835-e44e15acde7c","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P19(2)"
"663934bc-b0b8-4edd-9a03-03df3fb006d5","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P20"
"7ba1de13-43cd-4e1c-b4df-5c76d1509e59","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P20(2)"
"73ac47b2-f71d-47ab-a920-06b35c48c1ce","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P22"
"ce032a37-601a-4d2d-b6af-06a2886d0533","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P22(2)"
"575c7b98-e555-405c-a6d2-294d8723762d","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P23"
"8a23eea3-8f8c-42f5-9aeb-493ca60cd854","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P23(2)"
"77e44a91-4946-451f-9b34-c83f2788e20e","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P24"
"185a1b68-4e52-4aa0-8d9c-a0efd860fcfc","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P24(2)"
"28b45e6f-e2f3-46b2-adf2-a55095830721","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P25"
"37d38e25-5776-4679-8f4b-ccec1f472429","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P25(2)"
"ab93c732-49b3-43ee-a1e8-36ead2f959ea","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P26"
"c2d083d0-a37f-42de-b18d-efad59e951c5","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P26(2)"
"ba83a052-2336-4b82-bad5-6d5c2b4ce572","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P27"
"a63c6873-a83a-4dc9-945d-1c0c8ec44969","","checklist-sectioned","fail","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 17","T2-L17P27(2)"
"3769aca4-c076-44ac-9938-613f4c5c5f82","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 18"
"f51bed4e-11e2-41b3-a84f-9b9bd88a57dc","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P01"
"18dd5098-a07a-439a-9a68-749d07bf54c4","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P02"
"2ccac047-755b-486e-b797-d85b38934938","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P05"
"a8a2de9d-d248-46be-95a5-9576164cc549","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P06"
"575876cf-2fa5-41a2-8519-9004e8df0038","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P07"
"deddd7aa-2d19-476d-abce-a16a6e88dcbd","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P08"
"1d5c683b-b860-40cc-be36-ad8a57a47844","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P12"
"89c4154f-7d10-4e54-95f2-b97b99a14cf5","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P19"
"9fb90d7f-c16f-4f79-aada-1776b42bacb3","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P20"
"80dd44da-9d02-42a5-85b2-be30b812f93a","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P24"
"18dff796-1876-4c17-a511-c93c4bc3c3e5","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P25"
"70c810e5-ce39-41e5-9ed3-345114c36731","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 18","T2-L18P27"
"aac8d659-a6df-4552-8ca8-9765e812d45d","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 19"
"4bfc9165-b950-4676-9cc6-b8fce3477800","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P01"
"2b2d65ef-fb7d-493a-be22-d9c9397e95b5","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P02"
"ab9a3fc4-9842-46ab-ba54-115b4bac72f6","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P04"
"5caaea1d-7ce9-4201-a0aa-45ade05646c6","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P05"
"9576943c-0425-4c18-b0bc-4f7836fac850","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P06"
"b3887298-8a05-4393-9e7c-d512839122e9","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P07"
"7d8a27aa-c947-4be7-8097-fde3c21f2522","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P08"
"ecd369e1-0ee6-4fef-8275-3af4d2905a0d","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P10"
"c7ef280b-a509-4d7f-b294-073bac39dba7","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P11"
"2df98df4-e15f-4272-8f0f-823646c6ea54","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P12"
"55d08f31-a08f-492c-9ddf-92b5ce2a480c","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P13"
"44ee8eeb-5a4d-4449-ba06-83406f26a107","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P14"
"d18513d9-3914-4756-aff6-9acbc1b7f755","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P15"
"8f15b26a-6fbe-407c-a4c6-989981ea2654","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P16"
"f7d6a13b-ed19-4565-86f8-12e46ce8fc9d","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P17"
"c848cf85-98dd-4c79-810d-4d8211c71be7","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P19"
"d9ef65fa-0f38-4413-aa38-4b923cc8f3a4","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P20"
"5ba929f1-5e45-4577-a055-261472de696c","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P22"
"107dc8de-82b3-4b8b-bb18-04f6ebea0568","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P23"
"d7062773-17f8-4377-bbbe-0f5ffae15d37","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P24"
"12f2e856-6c17-4a10-8b83-51679d563d00","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P25"
"81ea55fe-42ef-4096-8201-9c582e781c9b","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P26"
"817e294e-8f34-4107-8f28-205ec09cff15","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 19","T2-L19P27"
"a2f0799e-fa5a-4863-93bc-33dd64511f83","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 20"
"975fa6df-404f-4676-9525-9fa48c07361b","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P01"
"cc9c00e9-7d69-41a0-8a11-54752b1bd789","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P02"
"66aa7457-7921-41d0-b1a5-c9b9461e98d9","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P05"
"19c32c98-82ff-49fc-bae3-5fcaaf7842d6","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P06"
"66306f3d-7bd3-433a-ba5e-283cfaea65e9","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P07"
"cf5ed6a1-9a11-4707-b2e0-dead8a4f4753","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P08"
"367112f6-b884-4250-9de4-184863466884","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P12"
"16ee660d-517e-4fec-810a-8c5318e5d65a","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P19"
"817b3538-824f-4a41-8863-891a8229b271","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P20"
"925999eb-8bce-4c6c-8fc0-52f768ffb1a5","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P24"
"9c99ea8e-d301-4a2d-ab21-c2f40bfbad21","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P25"
"5f999af1-22a9-4d23-bab4-75663a3b0905","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 20","T2-L20P27"
"aaee893f-da68-4f2a-a8b4-3df6d441773f","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 21"
"d42083ed-b03b-4938-958b-041f64d3ca74","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P01"
"5caca7ce-af78-4024-b447-0c29ba05e6dc","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P02"
"a421fbe3-2a27-4049-ad61-bb94ddf6f152","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P04"
"b0b1eff9-ee51-45da-aa70-53385386d2b0","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P05"
"18749eff-7b81-43aa-bfc7-980cab465175","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P06"
"7915839d-5793-41d0-a1ca-75b5e96f8e85","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P07"
"434d2ff7-de75-482d-bbf8-4429ea8d91ba","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P08"
"63834026-90b5-41f0-ad39-7e6f03dc22ee","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P10"
"0286629a-dfa9-43d4-b982-d94ece4032c0","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P11"
"35ac6de7-06fb-486d-8541-fcaf78a1677f","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P12"
"271d5694-3a19-461c-b282-f54eda87e845","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P13"
"91068f33-8bb3-4ba9-af11-68151e012806","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P14"
"2b78ab36-d39d-46b0-87a1-e08016876344","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P15"
"2128ba5b-8625-48d2-838c-b1637b929f55","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P16"
"e1fe0af4-f999-4025-a68b-f93d860a0b06","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P17"
"56ca7e1f-3220-4170-a88f-9bba557c357f","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P19"
"46f9dfb8-f488-4769-8253-42bb9db1c686","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P20"
"78650336-b28f-4423-9b3b-bacd83f6b3d9","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P22"
"ba1aef33-1980-4737-b3a0-1a9cf1fcdff2","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P23"
"a9b463db-1434-4172-ac36-1b9ad5ab03d6","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P24"
"5970c1d7-db3b-44cc-92b7-845654c4d4a6","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P25"
"b084eea9-a2e7-43f0-958b-ef76fb71a17c","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P26"
"d920b9f9-6ba0-4142-8364-8c43544a96c7","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 21","T2-L21P27"
"2e0b5451-8e47-4d92-97f2-bae8e06a3cab","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 22"
"2da8ae4f-e470-4908-a42d-3adfab0eea75","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P01"
"43391e52-51ce-4574-af2f-550a4f1a8ecd","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P02"
"8946b714-51d2-41bb-a6d6-448cc6980cfe","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P06"
"f2d4061e-cc19-4c9f-a744-1eecba608680","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P07"
"6c69f089-cca2-4c92-a10e-bf83d6a4e4ae","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P08"
"fd862ac6-f411-4544-b6b9-ac34b2c7c037","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P12"
"4f95a012-7b38-4cd0-ad68-6df02af91a7c","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P15"
"d2b4c12d-9a29-47c3-bbbc-deb420c78cfd","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P20"
"18d5fedb-0bc5-4fb8-b926-b404ce52a42c","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P24"
"6dc18ec5-5fff-41e1-b828-9646016ec788","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P25"
"32e29232-c05c-4f2b-9574-dd7239c0bfec","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 22","T2-L22P27"
"b9c42f67-df36-4db7-88b6-73074165d5a5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Tower 2","Level 23"
"7d980ee0-f260-43d1-8251-b181a3f20f31","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B01"
"31ea9c6e-7fe9-4dcc-858f-8ad2645dd3b1","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B02"
"a1e69f52-a850-424d-9a62-f04c1e36f51c","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B03"
"39111810-3b38-4c10-a093-1b5ccaf3d3aa","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B04"
"9ba9f830-d982-44fa-883d-20e55f6ae219","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B05"
"b8b4ddc1-758d-4190-829c-d1cc7a4c9ac5","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B06"
"22027d9d-562a-4c69-8418-bf670ec324b1","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B07"
"7089091b-676b-4940-ba24-f2b8f4900b6b","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B08"
"083743cf-bc4f-47ce-8d51-3530cee660af","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B09"
"ce120b0c-b1c4-4233-bbb4-a13cb6994a22","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B10"
"518a20df-eab2-44fc-9c7f-11044c88a798","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B11"
"029d08c4-f2b6-42b6-ba18-e18dce8420bd","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23B14"
"e4d51b47-ae55-4f3a-bc93-055577a1a9f6","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23P11"
"2984a90e-95b2-41dc-bf72-bd8c8226df70","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23P12"
"b5c71544-e87a-4f18-9f9b-6152159e3154","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23P13"
"1171750b-6781-44a7-8283-13f356ab4d26","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-L23P14"
"fdbf247b-3ed7-4998-8b27-3c315a8297aa","","checklist-sectioned","work-in-progress","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-LID01"
"57571a3d-b6bd-430b-bf4c-4a54ab483797","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-LID02"
"a5cf9652-69de-454a-b722-c93c84de7590","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 23","T2-LID03"
