"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"732aee84-4fa5-452a-8968-20b17b4700cd","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"38305679-ec3c-431c-bd08-23e1e8c2558c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 1"
"324be19d-fdfe-40aa-ae1f-45be6db10640","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 1","Level 1"
"43efa462-0b95-4aac-8423-f7d3f9c85dd3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 1","Level 1","Apartment 101"
"4ddf65b2-c5b6-461b-b169-ecf9e95312b3","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 805","Walls"
"1ec91f00-186e-4377-88d4-614255397848","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 805","Splashback"
"57b3bd61-8228-4c6a-b8cb-3ae720746d25","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 805","Balcony Floor"
"78dea7d4-e97e-406a-9901-dbd1f091b54b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 8","Apartment 806"
"2fc5ef9e-2d1a-4b0c-880b-0f297e669c2a","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 806","Bathroom Floors"
"0e2b3d87-2c70-4b38-a20b-72be3d10312b","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 806","Laundry Floors"
"fa30fd11-0fb0-4dbf-8a84-5336f7ab303e","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 806","Kitchen Floors"
"2d88dffb-8dfc-4a36-8a37-d12b9f791ccd","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 806","Walls"
"c35a5c1a-802b-44bd-94cb-ab89701e9163","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 806","Splashback"
"73a6804c-1b37-4ccd-ac26-dcc53a778280","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 806","Balcony Floor"
"a93d7787-095e-4a14-82b8-152d6272857c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 8","Apartment 807"
"5b3124d6-2247-4e48-a5c2-279097b66c61","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 807","Bathroom Floors"
"47c0690d-24cc-46da-8621-166f020b5f10","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 807","Laundry Floors"
"375c1bd1-8e37-46b6-88bb-14b800cd072b","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 807","Kitchen Floors"
"cafc6709-632b-432d-935f-66bcdf0ff941","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 807","Walls"
"291494ea-9fd6-4577-8da5-1d24517a50cc","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 807","Splashback"
"c88398dd-7885-41ce-a23b-c173dd7b0804","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 807","Balcony Floor"
"1fb6fc9f-5ddb-4e25-9c07-2e39339ce6d1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 8","Apartment 808"
"c4206802-83f3-4f1c-a257-5061517cb2f2","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 808","Bathroom Floors"
"1584cf95-b6b3-40ea-af54-cc13471ed948","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 808","Laundry Floors"
"f5bd55b9-3948-4148-9bab-7c59ec8414f3","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 808","Kitchen Floors"
"9aa878b9-9242-45f8-9841-e9d3dfccfbc4","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 808","Walls"
"70c697df-c0ea-4f59-9d4e-b65d1701f0a2","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 808","Splashback"
"76346fa7-3921-4988-b3bc-a685f181ead9","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 808","Balcony Floor"
"5d39b598-e12d-4f08-90c4-6e6d453b1307","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 8","Apartment 809"
"67180b40-0a46-4a63-bc6a-3f86dfedbbdf","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 809","Bathroom Floors"
"f2ff4831-f83c-4532-a19b-ef0fc2e6566e","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 809","Laundry Floors"
"b82930d1-f96c-4be5-a17c-7d1366f03d06","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 809","Kitchen Floors"
"8cae433e-8c7b-4cfb-8cee-525d25e93d36","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 809","Walls"
"5c6228c2-da9e-4688-80dc-872118aba42f","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 809","Splashback"
"f71ed64d-fabb-4d5f-a184-d1c43d617634","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 809","Balcony Floor"
"3b2ec28d-e2f7-441c-b95d-ef4236f65583","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 8","Apartment 810"
"f9480e68-9bce-4634-991a-c526665b8e6c","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 810","Bathroom Floors"
"f5fa4948-ed18-435a-a5de-56ca4294de88","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 810","Laundry Floors"
"86886895-95e3-4cdf-b799-0a802106ebd8","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 810","Kitchen Floors"
"44328135-1301-43a4-bc53-51eb82df72d3","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 810","Walls"
"f9f33cbe-c2ce-4e24-9726-54577e341bb1","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 810","Splashback"
"fb4d15ae-23ce-4296-b876-8f7bc1dc6de3","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 8","Apartment 810","Balcony Floor"
"99e1f36c-1a03-418f-888a-685e6d930a6a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9"
"8f6e7814-4765-40e1-bc06-55fe9eac9fff","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 901"
"a67ef3a1-ea1c-4bf3-ba37-3fde7182ef0b","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 901","Bathroom Floors"
"37819721-798a-45b4-b37e-57b670266eb5","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 901","Laundry Floors"
"2288154b-f556-47c1-8622-49b5bcb6e8fb","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 901","Kitchen Floors"
"a7226acc-86b9-413b-bc0a-00910beb17af","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 901","Walls"
"1ecdda55-79e1-4192-a184-8341e318a894","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 901","Splashback"
"cbeecacd-ea97-4121-8a2b-251871d36143","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 901","Balcony Floor"
"b8123e44-bfc3-46f8-ba9b-99bb1f16c03a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 902"
"e7a5a59c-b53a-4f9b-8982-39ffac3f4de9","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 902","Bathroom Floors"
"ec7e5643-f950-411c-ab5d-db87be4bcb17","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 902","Laundry Floors"
"5749a851-063d-49ff-8b9d-3cd27055c618","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 902","Kitchen Floors"
"357c150b-54fc-49f3-8e1a-860cd71b8710","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 902","Walls"
"359f37ed-a5c9-4786-9f45-54253bb689c7","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 902","Splashback"
"604b9bae-4507-42d1-a943-6a1193d6cd1e","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 902","Balcony Floor"
"bcbf362c-4fc4-4bc4-934a-3dfe5f6e5c25","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 903"
"27c2643f-6b59-412b-8e08-75a2f75a4dee","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 903","Bathroom Floors"
"9fb532a2-57fe-4aa3-9546-d2c88523ed7f","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 903","Laundry Floors"
"91effb2c-ac8a-4518-9ac6-35db38256f6f","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 903","Kitchen Floors"
"0ebdf7da-aa2c-4d5d-a0d5-e5e6cd1f28b9","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 903","Walls"
"58c6e17d-65ea-402c-b861-a6e5eb2b6ab8","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 903","Splashback"
"4bbede9f-2ca5-4da8-9e76-81c1a3b4530f","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 903","Balcony Floor"
"91fe2292-5fa4-40cd-a2d3-01f106f5ce25","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 904"
"7dfe8462-b32a-480e-ab55-234b58806ab4","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 904","Bathroom Floors"
"ab311d3a-4d2d-4476-81ef-d00f91a61d55","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 904","Laundry Floors"
"d88fdf9a-d243-412c-9946-4429698708ea","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 904","Kitchen Floors"
"a6b94c8c-b474-4898-a39b-34c6c46a0247","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 904","Walls"
"b10c7f3e-f916-40bd-b4a0-e9629e3b5ac2","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 904","Splashback"
"2681f736-15e4-4dd0-a941-b7cf866f8eea","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 904","Balcony Floor"
"5cd5b2ba-6225-4668-895c-85649b0ee98a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 905"
"f84102d2-5345-4d80-9af1-2e7e21c1f963","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 905","Bathroom Floors"
"c5631d49-2cbc-42d0-92d9-8a285ee910b3","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 905","Laundry Floors"
"de3dabb7-50f6-42d2-a31b-11e4316aafb2","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 905","Kitchen Floors"
"f0a4f5d0-c771-4b10-8cd4-07430a3b9922","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 905","Walls"
"f84bc3c0-5f54-4141-b012-3bfde0c10c61","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 905","Splashback"
"fbde129d-3085-4026-bae0-3cbb9523414c","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 905","Balcony Floor"
"cbb4f142-b4db-4a0c-a3b4-f5bf67216d3c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 906"
"c05a0db2-e25c-41ec-a06b-bd0cce9e5aa9","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 906","Bathroom Floors"
"5bd967a3-9eb9-4030-84f9-1f8409b8338b","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 906","Laundry Floors"
"98246052-e926-4c9f-829d-128aca649df9","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 906","Kitchen Floors"
"412493dc-d15b-4d0a-9cf7-a3c1dde94654","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 906","Walls"
"280c0e97-33db-46aa-9390-9ac95a9172fe","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 906","Splashback"
"656bf904-1219-4d6d-a005-f42839e27d2a","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 906","Balcony Floor"
"8db296a7-a076-4113-a848-bc5509b1f86d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 907"
"4840630f-565e-469d-a1c7-4dd689ce315d","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 907","Bathroom Floors"
"5b40110a-a347-488a-954d-7f5ffc0d6a91","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 907","Laundry Floors"
"e4d098f6-5440-4082-aa58-8931bfd3f225","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 907","Kitchen Floors"
"844f64d0-42bc-4dd8-9585-db21e722206d","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 907","Walls"
"d9988366-de5e-4363-acad-d012e11577b5","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 907","Splashback"
"37583c89-1586-4941-b043-baced82a10be","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 907","Balcony Floor"
"2e778a9d-799e-41b6-8a4b-844264266500","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 908"
"309acf04-720b-4ce4-944a-befc3b96b2a1","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 908","Bathroom Floors"
"23394a0b-cd92-453b-be25-c29b14afa932","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 908","Laundry Floors"
"336af853-92ac-4255-ba56-86cdf19bd87b","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 908","Kitchen Floors"
"37ffd600-cfc3-40c9-94d2-5f2d21fab175","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 908","Walls"
"a5317c8e-5821-4a14-83fd-35038411e918","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 908","Splashback"
"fec52af0-1f8b-4834-a67c-c8fe7231a74c","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 908","Balcony Floor"
"4867e33d-08b1-47f1-b25b-e5548076fec9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 909"
"a3f9bb2a-7ec6-4459-aace-2f4d0d6e58db","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 909","Bathroom Floors"
"4c9f3e5e-2a3d-41a3-9bed-eb6ae3d67cba","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 909","Laundry Floors"
"3f69c317-3ab4-478a-b922-9cebcead13de","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 909","Kitchen Floors"
"b9963707-60bd-4916-bcc7-2b2b4a08ff0b","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 909","Walls"
"846eaa2b-46a1-4406-b998-fb1b1fe03983","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 909","Splashback"
"510133fe-cd7c-4370-95d7-e1d63fdaa35a","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 909","Balcony Floor"
"ce455702-60cc-4d72-b2b3-dbd8405034fd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 6","Level 9","Apartment 910"
"9472593a-f1e3-470d-9f10-adeb73550610","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 910","Bathroom Floors"
"4250ef3b-3d96-4e05-97ae-de72207c8807","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 6","Level 9","Apartment 910","Laundry Floors"
